LOGGED_AT (IST),STATE,DISTRICT,STATION,TEMP,RH,EHI (in shade °C),Light Work Heat Stress Zone,EHI_350 (in shade °C),Hard Labor Heat Stress Zone,EHI_3_shade,Zone_3_shade,EHI_3_sun,Zone_3_sun,EHI_4_shade,Zone_4_shade,EHI_4_sun,Zone_4_sun,EHI_5_shade,Zone_5_shade,EHI_5_sun,Zone_5_sun,EHI_6_shade,Zone_6_shade,EHI_6_sun,Zone_6_sun
2025-08-04 00:40:55,NAGALAND,ZUNHEBOTO,ZUNHEBOTO_KVK,23.3,100.0,24.8,Zone 3,56.4,Zone 5,24.8,Zone 3,51.8,Zone 5,31.2,Zone 4,60.7,Zone 5,39.2,Zone 5,63.3,Zone 5,56.4,Zone 5,65.3,Zone 5
2025-08-04 00:40:55,ODISHA,BALASORE,FM_UNIVERSITY,28.5,100.0,40.0,Zone 5,67.2,Zone 5,40.0,Zone 5,66.3,Zone 5,60.6,Zone 5,68.5,Zone 5,64.5,Zone 5,71.0,Zone 6,67.2,Zone 5,74.4,Zone 6
2025-08-04 00:40:55,ODISHA,CUTTACK,CUTTACK_KVK,28.1,100.0,34.8,Zone 4,66.3,Zone 5,34.8,Zone 4,65.3,Zone 5,59.2,Zone 5,67.7,Zone 5,63.4,Zone 5,69.3,Zone 5,66.3,Zone 5,72.8,Zone 6
2025-08-04 00:40:55,ODISHA,GANJAM,BENAKUDA_KVK,28.9,89.0,35.3,Zone 4,65.5,Zone 5,35.3,Zone 4,64.5,Zone 5,55.6,Zone 5,67.0,Zone 5,62.5,Zone 5,68.7,Zone 5,65.5,Zone 5,71.3,Zone 6
2025-08-04 00:40:55,ODISHA,JHARSUGUDA,LIKERA,18.1,100.0,18.3,Zone 3,32.7,Zone 4,18.3,Zone 3,31.7,Zone 4,23.9,Zone 3,36.3,Zone 4,28.1,Zone 4,48.6,Zone 5,32.7,Zone 4,59.2,Zone 5
2025-08-04 00:40:55,ODISHA,KANDHAMAL,PHULBANI,25.1,99.0,27.1,Zone 4,60.7,Zone 5,27.1,Zone 4,59.6,Zone 5,34.2,Zone 4,62.8,Zone 5,50.3,Zone 5,65.1,Zone 5,60.7,Zone 5,66.9,Zone 5
2025-08-04 00:40:55,ODISHA,KENDRAPARA,KENDRAPARA,41.0,94.0,104.2,Zone 6,114.4,Zone 6,104.2,Zone 6,112.4,Zone 6,107.7,Zone 6,115.8,Zone 6,111.1,Zone 6,119.1,Zone 6,114.4,Zone 6,122.4,Zone 6
2025-08-04 00:40:55,MIZORAM,KHAWZAWL,KHAWZAWL,20.1,100.0,20.8,Zone 3,35.8,Zone 4,20.8,Zone 3,34.6,Zone 4,25.7,Zone 4,45.4,Zone 5,30.9,Zone 4,58.4,Zone 5,35.8,Zone 4,61.4,Zone 5
2025-08-04 00:40:55,ODISHA,KHURDHA,PITAPALLI,29.0,74.0,32.3,Zone 4,61.7,Zone 5,32.3,Zone 4,60.6,Zone 5,38.9,Zone 4,63.7,Zone 5,55.3,Zone 5,65.9,Zone 5,61.7,Zone 5,67.6,Zone 5
2025-08-04 00:40:55,MIZORAM,HNATHIAL,HNATHIAL,22.0,100.0,23.2,Zone 3,46.0,Zone 5,23.2,Zone 3,41.4,Zone 5,28.6,Zone 4,57.0,Zone 5,34.2,Zone 4,61.4,Zone 5,46.0,Zone 5,63.6,Zone 5
2025-08-04 00:40:55,MIZORAM,AIZAWL,MIZORAM_UNIVERSITY,23.0,98.0,24.2,Zone 3,51.4,Zone 5,24.2,Zone 3,46.6,Zone 5,30.1,Zone 4,59.6,Zone 5,35.9,Zone 4,62.4,Zone 5,51.4,Zone 5,64.5,Zone 5
2025-08-04 00:40:55,MANIPUR,TENGNOUPAL,ADC MOREH,28.8,82.0,33.8,Zone 4,63.8,Zone 5,33.8,Zone 4,62.7,Zone 5,45.3,Zone 5,65.5,Zone 5,60.4,Zone 5,67.4,Zone 5,63.8,Zone 5,69.0,Zone 5
2025-08-04 00:40:55,MANIPUR,THOUBAL,THOUBAL,23.2,99.0,24.3,Zone 3,52.2,Zone 5,24.3,Zone 3,47.4,Zone 5,30.2,Zone 4,59.8,Zone 5,36.0,Zone 4,62.5,Zone 5,52.2,Zone 5,64.6,Zone 5
2025-08-04 00:40:55,MANIPUR,UKHRUL,MOLNOM,20.5,100.0,21.4,Zone 3,36.8,Zone 5,21.4,Zone 3,35.4,Zone 4,26.4,Zone 4,48.3,Zone 5,31.6,Zone 4,59.5,Zone 5,36.8,Zone 5,61.9,Zone 5
2025-08-04 00:40:55,MEGHALAYA,EAST_GARO_HILLS,WILLIAMNAGAR,24.2,99.0,25.4,Zone 4,58.8,Zone 5,25.4,Zone 4,54.5,Zone 5,32.1,Zone 4,61.3,Zone 5,42.0,Zone 5,63.8,Zone 5,58.8,Zone 5,65.8,Zone 5
2025-08-04 00:40:55,MEGHALAYA,EAST_KHASI_HILLS,LABAN,20.7,88.0,20.9,Zone 3,35.5,Zone 4,20.9,Zone 3,34.4,Zone 4,25.8,Zone 4,41.1,Zone 5,30.8,Zone 4,54.7,Zone 5,35.5,Zone 4,60.5,Zone 5
2025-08-04 00:40:55,MEGHALAYA,EAST_KHASI_HILLS,MAWRYNGKNENG,22.1,92.0,22.8,Zone 3,40.3,Zone 5,22.8,Zone 3,37.1,Zone 4,28.1,Zone 4,52.0,Zone 5,33.4,Zone 4,60.2,Zone 5,40.3,Zone 5,62.6,Zone 5
2025-08-04 00:40:55,MEGHALAYA,EAST_KHASI_HILLS,MAWSYNRAM,19.9,99.0,20.8,Zone 3,35.7,Zone 4,20.8,Zone 3,34.5,Zone 4,25.6,Zone 4,44.8,Zone 5,30.8,Zone 4,57.9,Zone 5,35.7,Zone 4,61.3,Zone 5
2025-08-04 00:40:55,MEGHALAYA,EAST_KHASI_HILLS,NEHU,21.7,88.0,22.1,Zone 3,37.0,Zone 4,22.1,Zone 3,35.9,Zone 4,27.1,Zone 4,46.4,Zone 5,32.2,Zone 4,59.1,Zone 5,37.0,Zone 4,61.6,Zone 5
2025-08-04 00:40:55,MEGHALAYA,EAST_KHASI_HILLS,SHILLONG,20.0,87.0,20.2,Zone 3,34.6,Zone 4,20.2,Zone 3,33.6,Zone 4,25.2,Zone 3,38.2,Zone 5,30.0,Zone 4,51.8,Zone 5,34.6,Zone 4,59.9,Zone 5
2025-08-04 00:40:55,MEGHALAYA,JAINTIA_HILLS,ANLAREM,22.5,100.0,23.7,Zone 3,49.5,Zone 5,23.7,Zone 3,44.7,Zone 5,29.4,Zone 4,59.2,Zone 5,35.1,Zone 4,62.0,Zone 5,49.5,Zone 5,64.2,Zone 5
2025-08-04 00:40:55,MEGHALAYA,NORTH_GARO_HILLS,RESUBELPARA,26.4,100.0,30.5,Zone 4,63.6,Zone 5,30.5,Zone 4,62.5,Zone 5,44.2,Zone 5,65.3,Zone 5,60.2,Zone 5,67.3,Zone 5,63.6,Zone 5,68.8,Zone 5
2025-08-04 00:40:55,MEGHALAYA,RI_BHOI,BYRNIHAT,27.2,100.0,31.8,Zone 4,64.5,Zone 5,31.8,Zone 4,63.5,Zone 5,49.5,Zone 5,66.1,Zone 5,61.3,Zone 5,68.0,Zone 5,64.5,Zone 5,69.5,Zone 6
2025-08-04 00:40:55,MEGHALAYA,RI_BHOI,UMIAM_AMFU,25.8,85.0,27.8,Zone 4,59.4,Zone 5,27.8,Zone 4,56.4,Zone 5,34.3,Zone 4,61.7,Zone 5,44.1,Zone 5,64.2,Zone 5,59.4,Zone 5,66.1,Zone 5
2025-08-04 00:40:55,MEGHALAYA,SOUTH_GARO_HILLS,BAGHMARA,24.5,99.0,26.2,Zone 4,59.8,Zone 5,26.2,Zone 4,57.9,Zone 5,33.1,Zone 4,62.0,Zone 5,46.1,Zone 5,64.5,Zone 5,59.8,Zone 5,66.3,Zone 5
2025-08-04 00:40:55,MEGHALAYA,SOUTH_WEST_GARO_HILLS,AMPATI,25.8,99.0,29.2,Zone 4,62.5,Zone 5,29.2,Zone 4,61.4,Zone 5,38.3,Zone 5,64.3,Zone 5,58.5,Zone 5,66.5,Zone 5,62.5,Zone 5,68.1,Zone 5
2025-08-04 00:40:55,MEGHALAYA,SOUTH_WEST_KHASI_HILLS,MAWKYRWAT,18.9,100.0,19.5,Zone 3,34.2,Zone 4,19.5,Zone 3,33.1,Zone 4,24.7,Zone 3,40.0,Zone 5,29.4,Zone 4,53.7,Zone 5,34.2,Zone 4,60.3,Zone 5
2025-08-04 00:40:55,MEGHALAYA,WEST_GARO_HILLS,TURA,28.2,98.0,34.3,Zone 4,65.8,Zone 5,34.3,Zone 4,64.8,Zone 5,57.4,Zone 5,67.2,Zone 5,62.9,Zone 5,69.0,Zone 5,65.8,Zone 5,72.0,Zone 6
2025-08-04 00:40:55,MEGHALAYA,WEST_KHASI_HILLS,NONGSTOIN,20.2,100.0,20.8,Zone 3,35.8,Zone 4,20.8,Zone 3,34.6,Zone 4,25.7,Zone 4,45.4,Zone 5,30.9,Zone 4,58.4,Zone 5,35.8,Zone 4,61.4,Zone 5
2025-08-04 00:40:55,MEGHALAYA,WEST_KHASI_HILLS,NONGSTOIN_KVK,18.5,99.0,18.9,Zone 3,33.4,Zone 4,18.9,Zone 3,32.4,Zone 4,24.3,Zone 3,37.2,Zone 5,28.7,Zone 4,50.7,Zone 5,33.4,Zone 4,59.6,Zone 5
2025-08-04 00:40:55,MIZORAM,CHAMPHAI,CHAMPHAI_AWS,18.3,100.0,18.9,Zone 3,33.5,Zone 4,18.9,Zone 3,32.4,Zone 4,24.3,Zone 3,37.6,Zone 5,28.8,Zone 4,51.2,Zone 5,33.5,Zone 4,59.8,Zone 5
2025-08-04 00:40:55,MANIPUR,SENAPATI,MAO,18.9,100.0,19.5,Zone 3,34.2,Zone 4,19.5,Zone 3,33.1,Zone 4,24.7,Zone 3,40.0,Zone 5,29.4,Zone 4,53.7,Zone 5,34.2,Zone 4,60.3,Zone 5
2025-08-04 00:40:55,ODISHA,MAYURBHANJ,BARIPADA,27.1,100.0,31.8,Zone 4,64.5,Zone 5,31.8,Zone 4,63.5,Zone 5,49.5,Zone 5,66.1,Zone 5,61.3,Zone 5,68.0,Zone 5,64.5,Zone 5,69.5,Zone 6
2025-08-04 00:40:55,ODISHA,RAYAGADA,GUNUPUR_KVK,26.1,100.0,29.3,Zone 4,62.7,Zone 5,29.3,Zone 4,61.6,Zone 5,39.3,Zone 5,64.5,Zone 5,59.1,Zone 5,66.6,Zone 5,62.7,Zone 5,68.2,Zone 5
2025-08-04 00:40:55,RAJASTHAN,BIKANER,LUNKARNSAR,29.8,66.0,33.1,Zone 4,61.2,Zone 5,33.1,Zone 4,60.1,Zone 5,39.3,Zone 4,63.2,Zone 5,52.9,Zone 5,65.5,Zone 5,61.2,Zone 5,67.3,Zone 5
2025-08-04 00:40:55,RAJASTHAN,CHURU,CHURU,28.0,87.0,32.2,Zone 4,63.3,Zone 5,32.2,Zone 4,62.2,Zone 5,42.5,Zone 5,65.0,Zone 5,59.8,Zone 5,67.1,Zone 5,63.3,Zone 5,68.6,Zone 5
2025-08-04 00:40:55,RAJASTHAN,DAUSA,KHEDALI,27.5,100.0,33.2,Zone 4,65.4,Zone 5,33.2,Zone 4,64.4,Zone 5,54.9,Zone 5,66.9,Zone 5,62.3,Zone 5,68.7,Zone 5,65.4,Zone 5,71.1,Zone 6
2025-08-04 00:40:55,RAJASTHAN,DUNGARPUR,DUNGARPUR_KVK,25.8,100.0,29.3,Zone 4,62.7,Zone 5,29.3,Zone 4,61.6,Zone 5,39.3,Zone 5,64.5,Zone 5,59.1,Zone 5,66.6,Zone 5,62.7,Zone 5,68.2,Zone 5
2025-08-04 00:40:55,RAJASTHAN,HANUMANGARH,HANUMANGARH 1_KVK,29.4,88.0,36.6,Zone 4,66.1,Zone 5,36.6,Zone 4,65.2,Zone 5,59.0,Zone 5,67.5,Zone 5,63.2,Zone 5,69.2,Zone 5,66.1,Zone 5,72.5,Zone 6
2025-08-04 00:40:55,RAJASTHAN,JAIPUR,AMITY_UNIVERSITY,25.5,100.0,28.2,Zone 4,61.8,Zone 5,28.2,Zone 4,60.7,Zone 5,35.6,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
2025-08-04 00:40:55,RAJASTHAN,JAIPUR,JAIPUR_AMFU,27.5,85.0,30.8,Zone 4,61.9,Zone 5,30.8,Zone 4,60.9,Zone 5,37.7,Zone 4,63.9,Zone 5,56.2,Zone 5,66.1,Zone 5,61.9,Zone 5,67.8,Zone 5
2025-08-04 00:40:55,RAJASTHAN,JAISALMER,JAISALMER,27.2,72.0,28.4,Zone 4,55.4,Zone 5,28.4,Zone 4,50.8,Zone 5,34.4,Zone 4,60.5,Zone 5,39.8,Zone 4,63.1,Zone 5,55.4,Zone 5,65.2,Zone 5
2025-08-04 00:40:55,RAJASTHAN,JALORE,JALORE_KVK,28.2,79.0,31.0,Zone 4,61.3,Zone 5,31.0,Zone 4,60.2,Zone 5,37.7,Zone 4,63.3,Zone 5,53.4,Zone 5,65.6,Zone 5,61.3,Zone 5,67.4,Zone 5
2025-08-04 00:40:55,RAJASTHAN,JHUNJHUNU,JHUNJHUNU(AWS),27.1,100.0,31.8,Zone 4,64.5,Zone 5,31.8,Zone 4,63.5,Zone 5,49.5,Zone 5,66.1,Zone 5,61.3,Zone 5,68.0,Zone 5,64.5,Zone 5,69.5,Zone 6
2025-08-04 00:40:55,RAJASTHAN,JHUNJHUNU,PILANI,25.0,82.0,26.0,Zone 4,51.7,Zone 5,26.0,Zone 4,46.9,Zone 5,32.0,Zone 4,59.7,Zone 5,37.5,Zone 4,62.4,Zone 5,51.7,Zone 5,64.5,Zone 5
2025-08-04 00:40:55,RAJASTHAN,JODHPUR,JODHPUR,29.1,81.0,33.6,Zone 4,63.5,Zone 5,33.6,Zone 4,62.5,Zone 5,43.9,Zone 5,65.2,Zone 5,60.1,Zone 5,67.2,Zone 5,63.5,Zone 5,68.8,Zone 5
2025-08-04 00:40:55,RAJASTHAN,NAGAUR,KRISHI_VISHWAVIDHYALAYA,27.6,85.0,30.8,Zone 4,61.9,Zone 5,30.8,Zone 4,60.9,Zone 5,37.7,Zone 4,63.9,Zone 5,56.2,Zone 5,66.1,Zone 5,61.9,Zone 5,67.8,Zone 5
2025-08-04 00:40:55,RAJASTHAN,PRATAPGARH,PRATAPGARH,24.5,100.0,26.3,Zone 4,60.0,Zone 5,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
2025-08-04 00:40:55,RAJASTHAN,SIKAR,FATEHPUR_AMFU,27.2,86.0,29.8,Zone 4,61.3,Zone 5,29.8,Zone 4,60.2,Zone 5,36.7,Zone 4,63.3,Zone 5,53.3,Zone 5,65.6,Zone 5,61.3,Zone 5,67.3,Zone 5
2025-08-04 00:40:55,RAJASTHAN,SIKAR,SIKAR,27.3,88.0,31.2,Zone 4,62.6,Zone 5,31.2,Zone 4,61.6,Zone 5,39.1,Zone 5,64.5,Zone 5,59.1,Zone 5,66.6,Zone 5,62.6,Zone 5,68.2,Zone 5
2025-08-04 00:40:55,RAJASTHAN,SIROHI,SIROHI_KVK,26.4,85.0,28.8,Zone 4,60.2,Zone 5,28.8,Zone 4,59.1,Zone 5,35.4,Zone 4,62.4,Zone 5,48.1,Zone 5,64.8,Zone 5,60.2,Zone 5,66.6,Zone 5
2025-08-04 00:40:55,RAJASTHAN,UDAIPUR,UDAIPUR_AMFU,22.4,86.0,23.2,Zone 3,39.1,Zone 5,23.2,Zone 3,37.3,Zone 4,28.4,Zone 4,50.8,Zone 5,33.6,Zone 4,60.0,Zone 5,39.1,Zone 5,62.4,Zone 5
2025-08-04 00:40:55,SIKKIM,GANGTOK,GANGTOK,18.1,100.0,18.3,Zone 3,32.7,Zone 4,18.3,Zone 3,31.7,Zone 4,23.9,Zone 3,36.3,Zone 4,28.1,Zone 4,48.6,Zone 5,32.7,Zone 4,59.2,Zone 5
2025-08-04 00:40:55,RAJASTHAN,BIKANER,BIKANER_AMFU,30.5,64.0,33.7,Zone 4,61.5,Zone 5,33.7,Zone 4,60.4,Zone 5,39.9,Zone 4,63.4,Zone 5,54.0,Zone 5,65.7,Zone 5,61.5,Zone 5,67.4,Zone 5
2025-08-04 00:40:55,ODISHA,PURI,PURI_KVK,28.7,42.0,28.1,Zone 4,41.1,Zone 4,28.1,Zone 4,40.2,Zone 4,32.8,Zone 4,45.3,Zone 5,37.1,Zone 4,58.3,Zone 5,41.1,Zone 4,61.4,Zone 5
2025-08-04 00:40:55,RAJASTHAN,BHILWARA,BHILWARA,26.2,87.0,28.0,Zone 4,59.9,Zone 5,28.0,Zone 4,58.0,Zone 5,34.6,Zone 4,62.0,Zone 5,46.2,Zone 5,64.5,Zone 5,59.9,Zone 5,66.4,Zone 5
2025-08-04 00:40:55,RAJASTHAN,ALWAR,ALWAR,28.2,86.0,32.0,Zone 4,63.0,Zone 5,32.0,Zone 4,62.0,Zone 5,41.2,Zone 5,64.8,Zone 5,59.5,Zone 5,66.9,Zone 5,63.0,Zone 5,68.5,Zone 5
2025-08-04 00:40:55,ODISHA,SAMBALPUR,DHANKAUDA,27.1,91.0,30.5,Zone 4,62.5,Zone 5,30.5,Zone 4,61.4,Zone 5,38.3,Zone 5,64.3,Zone 5,58.5,Zone 5,66.5,Zone 5,62.5,Zone 5,68.1,Zone 5
2025-08-04 00:40:55,ODISHA,SONEPUR,SONEPUR,27.4,99.0,33.0,Zone 4,65.1,Zone 5,33.0,Zone 4,64.2,Zone 5,53.6,Zone 5,66.7,Zone 5,62.1,Zone 5,68.5,Zone 5,65.1,Zone 5,70.7,Zone 6
2025-08-04 00:40:55,ODISHA,SUNDERGARH,SUNDERGARH,26.8,88.0,30.1,Zone 4,61.8,Zone 5,30.1,Zone 4,60.7,Zone 5,37.1,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
2025-08-04 00:40:55,PUDUCHERRY,KARAIKAL,KARAIKAL,26.8,99.0,31.6,Zone 4,64.2,Zone 5,31.6,Zone 4,63.2,Zone 5,48.2,Zone 5,65.9,Zone 5,61.0,Zone 5,67.8,Zone 5,64.2,Zone 5,69.3,Zone 5
2025-08-04 00:40:55,PUDUCHERRY,MAHE,MAHE_JNV,24.3,100.0,26.3,Zone 4,60.0,Zone 5,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
2025-08-04 00:40:55,PUDUCHERRY,PUDUCHERRY,PUDUCHERRY,26.3,96.0,30.0,Zone 4,62.7,Zone 5,30.0,Zone 4,61.6,Zone 5,39.5,Zone 5,64.5,Zone 5,59.1,Zone 5,66.6,Zone 5,62.7,Zone 5,68.3,Zone 5
2025-08-04 00:40:55,PUDUCHERRY,PUDUCHERRY,PUDUCHERRY_KVK,26.0,100.0,29.3,Zone 4,62.7,Zone 5,29.3,Zone 4,61.6,Zone 5,39.3,Zone 5,64.5,Zone 5,59.1,Zone 5,66.6,Zone 5,62.7,Zone 5,68.2,Zone 5
2025-08-04 00:40:55,PUNJAB,FAZILKA,FAZILKA,29.2,100.0,46.8,Zone 5,68.1,Zone 5,46.8,Zone 5,67.2,Zone 5,62.0,Zone 5,69.3,Zone 5,65.6,Zone 5,72.6,Zone 6,68.1,Zone 5,76.1,Zone 6
2025-08-04 00:40:55,PUNJAB,HOSHIARPUR,DASUYA,27.9,100.0,34.8,Zone 4,66.3,Zone 5,34.8,Zone 4,65.3,Zone 5,59.2,Zone 5,67.7,Zone 5,63.4,Zone 5,69.3,Zone 5,66.3,Zone 5,72.8,Zone 6
2025-08-04 00:40:55,PUNJAB,HOSHIARPUR,HOSIYARPUR,27.5,100.0,33.2,Zone 4,65.4,Zone 5,33.2,Zone 4,64.4,Zone 5,54.9,Zone 5,66.9,Zone 5,62.3,Zone 5,68.7,Zone 5,65.4,Zone 5,71.1,Zone 6
2025-08-04 00:40:55,PUNJAB,HOSHIARPUR,SALERN,26.7,100.0,30.5,Zone 4,63.6,Zone 5,30.5,Zone 4,62.5,Zone 5,44.2,Zone 5,65.3,Zone 5,60.2,Zone 5,67.3,Zone 5,63.6,Zone 5,68.8,Zone 5
2025-08-04 00:40:55,PUNJAB,PATHANKOT,KVK_PATHANKOT,26.0,100.0,29.3,Zone 4,62.7,Zone 5,29.3,Zone 4,61.6,Zone 5,39.3,Zone 5,64.5,Zone 5,59.1,Zone 5,66.6,Zone 5,62.7,Zone 5,68.2,Zone 5
2025-08-04 00:40:55,PUNJAB,PATHANKOT,THEIN_DAM,24.8,100.0,27.2,Zone 4,60.9,Zone 5,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
2025-08-04 00:40:55,PUNJAB,ROPAR,ROPAR_KVK,27.4,96.0,32.5,Zone 4,64.5,Zone 5,32.5,Zone 4,63.5,Zone 5,49.5,Zone 5,66.1,Zone 5,61.3,Zone 5,68.0,Zone 5,64.5,Zone 5,69.5,Zone 6
2025-08-04 00:40:55,PUNJAB,RUPNAGAR,BHAKRA_DAM_IMDNAGAL,26.2,100.0,29.3,Zone 4,62.7,Zone 5,29.3,Zone 4,61.6,Zone 5,39.3,Zone 5,64.5,Zone 5,59.1,Zone 5,66.6,Zone 5,62.7,Zone 5,68.2,Zone 5
2025-08-04 00:40:55,PUNJAB,RUPNAGAR,SRI_ANADPUR_SAHIB_IMDJINDWADI,27.2,99.0,31.6,Zone 4,64.2,Zone 5,31.6,Zone 4,63.2,Zone 5,48.2,Zone 5,65.9,Zone 5,61.0,Zone 5,67.8,Zone 5,64.2,Zone 5,69.3,Zone 5
2025-08-04 00:40:55,PUNJAB,SHAHID_BHAGAT_SINGH_NAGAR,BALACHAR_AMFU,26.9,99.0,31.6,Zone 4,64.2,Zone 5,31.6,Zone 4,63.2,Zone 5,48.2,Zone 5,65.9,Zone 5,61.0,Zone 5,67.8,Zone 5,64.2,Zone 5,69.3,Zone 5
2025-08-04 00:40:55,RAJASTHAN,AJMER,AJMER,27.2,85.0,29.7,Zone 4,61.1,Zone 5,29.7,Zone 4,60.0,Zone 5,36.5,Zone 4,63.1,Zone 5,52.2,Zone 5,65.4,Zone 5,61.1,Zone 5,67.2,Zone 5
2025-08-04 00:40:55,RAJASTHAN,AJMER,CENTRAL_UNIVERSITY_KISHANGARH,25.4,100.0,28.2,Zone 4,61.8,Zone 5,28.2,Zone 4,60.7,Zone 5,35.6,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
2025-08-04 00:40:55,RAJASTHAN,BARAN,ANTA-BARAN_KVK,26.6,76.0,27.9,Zone 4,56.0,Zone 5,27.9,Zone 4,51.4,Zone 5,34.0,Zone 4,60.6,Zone 5,39.5,Zone 4,63.2,Zone 5,56.0,Zone 5,65.3,Zone 5
2025-08-04 00:40:55,SIKKIM,GANGTOK,TADONG,20.7,82.0,20.6,Zone 3,34.9,Zone 4,20.6,Zone 3,33.9,Zone 4,25.6,Zone 4,38.3,Zone 4,30.4,Zone 4,51.4,Zone 5,34.9,Zone 4,59.8,Zone 5
