LOGGED_AT (IST),STATE,DISTRICT,STATION,TEMP,RH,EHI (in shade °C),Light Work Heat Stress Zone,EHI_350 (in shade °C),Hard Labor Heat Stress Zone,EHI_3_shade,Zone_3_shade,EHI_3_sun,Zone_3_sun,EHI_4_shade,Zone_4_shade,EHI_4_sun,Zone_4_sun,EHI_5_shade,Zone_5_shade,EHI_5_sun,Zone_5_sun,EHI_6_shade,Zone_6_shade,EHI_6_sun,Zone_6_sun
2025-07-04 00:43:27,MIZORAM,HNATHIAL,HNATHIAL,23.0,100.0,24.3,Zone 3,53.0,Zone 5,24.3,Zone 3,48.2,Zone 5,30.3,Zone 4,59.9,Zone 5,36.1,Zone 4,62.6,Zone 5,53.0,Zone 5,64.8,Zone 5
2025-07-04 00:43:27,NAGALAND,LONGLENG,SAKSHI,23.1,100.0,24.3,Zone 3,53.0,Zone 5,24.3,Zone 3,48.2,Zone 5,30.3,Zone 4,59.9,Zone 5,36.1,Zone 4,62.6,Zone 5,53.0,Zone 5,64.8,Zone 5
2025-07-04 00:43:27,NAGALAND,TUENSANG,THONOKNYU,18.5,100.0,18.9,Zone 3,33.5,Zone 4,18.9,Zone 3,32.4,Zone 4,24.3,Zone 3,37.6,Zone 5,28.8,Zone 4,51.2,Zone 5,33.5,Zone 4,59.8,Zone 5
2025-07-04 00:43:27,NAGALAND,WOKHA,WOKHA,22.3,100.0,23.7,Zone 3,49.5,Zone 5,23.7,Zone 3,44.7,Zone 5,29.4,Zone 4,59.2,Zone 5,35.1,Zone 4,62.0,Zone 5,49.5,Zone 5,64.2,Zone 5
2025-07-04 00:43:27,NAGALAND,ZUNHEBOTO,ZUNHEBOTO_KVK,23.0,100.0,24.3,Zone 3,53.0,Zone 5,24.3,Zone 3,48.2,Zone 5,30.3,Zone 4,59.9,Zone 5,36.1,Zone 4,62.6,Zone 5,53.0,Zone 5,64.8,Zone 5
2025-07-04 00:43:27,ODISHA,CUTTACK,CUTTACK_KVK,26.2,100.0,29.3,Zone 4,62.7,Zone 5,29.3,Zone 4,61.6,Zone 5,39.3,Zone 5,64.5,Zone 5,59.1,Zone 5,66.6,Zone 5,62.7,Zone 5,68.2,Zone 5
2025-07-04 00:43:27,ODISHA,GANJAM,BENAKUDA_KVK,26.1,95.0,28.8,Zone 4,61.6,Zone 5,28.8,Zone 4,60.5,Zone 5,36.0,Zone 4,63.6,Zone 5,54.7,Zone 5,65.8,Zone 5,61.6,Zone 5,67.5,Zone 5
2025-07-04 00:43:27,ODISHA,KANDHAMAL,PHULBANI,24.1,99.0,25.4,Zone 4,58.8,Zone 5,25.4,Zone 4,54.5,Zone 5,32.1,Zone 4,61.3,Zone 5,42.0,Zone 5,63.8,Zone 5,58.8,Zone 5,65.8,Zone 5
2025-07-04 00:43:27,ODISHA,KENDRAPARA,KENDRAPARA,38.4,94.0,91.3,Zone 6,101.7,Zone 6,91.3,Zone 6,99.8,Zone 6,94.8,Zone 6,103.2,Zone 6,98.3,Zone 6,106.6,Zone 6,101.7,Zone 6,109.9,Zone 6
2025-07-04 00:43:27,ODISHA,KHURDHA,PITAPALLI,26.3,84.0,28.6,Zone 4,60.0,Zone 5,28.6,Zone 4,58.6,Zone 5,35.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
2025-07-04 00:43:27,ODISHA,NAYAGARH,NAYAGARH,32.4,93.0,65.2,Zone 5,76.0,Zone 6,65.2,Zone 5,74.5,Zone 6,69.0,Zone 5,78.0,Zone 6,72.5,Zone 6,81.4,Zone 6,76.0,Zone 6,84.9,Zone 6
2025-07-04 00:43:27,NAGALAND,PEREN,JALUKIE,25.3,99.0,28.1,Zone 4,61.6,Zone 5,28.1,Zone 4,60.5,Zone 5,35.4,Zone 4,63.5,Zone 5,54.6,Zone 5,65.8,Zone 5,61.6,Zone 5,67.5,Zone 5
2025-07-04 00:43:27,MIZORAM,CHAMPHAI,CHAMPHAI_AWS,18.7,100.0,18.9,Zone 3,33.5,Zone 4,18.9,Zone 3,32.4,Zone 4,24.3,Zone 3,37.6,Zone 5,28.8,Zone 4,51.2,Zone 5,33.5,Zone 4,59.8,Zone 5
2025-07-04 00:43:27,MIZORAM,AIZAWL,MIZORAM_UNIVERSITY,24.2,86.0,24.9,Zone 3,48.5,Zone 5,24.9,Zone 3,43.7,Zone 5,30.7,Zone 4,58.9,Zone 5,36.2,Zone 4,61.8,Zone 5,48.5,Zone 5,64.0,Zone 5
2025-07-04 00:43:27,MEGHALAYA,WEST_KHASI_HILLS,NONGSTOIN_KVK,18.9,97.0,19.4,Zone 3,34.0,Zone 4,19.4,Zone 3,32.9,Zone 4,24.7,Zone 3,38.5,Zone 5,29.3,Zone 4,52.1,Zone 5,34.0,Zone 4,60.0,Zone 5
2025-07-04 00:43:27,MANIPUR,NONEY,KHOUPUM,23.4,100.0,24.8,Zone 3,56.4,Zone 5,24.8,Zone 3,51.8,Zone 5,31.2,Zone 4,60.7,Zone 5,39.2,Zone 5,63.3,Zone 5,56.4,Zone 5,65.3,Zone 5
2025-07-04 00:43:27,MANIPUR,SENAPATI,MAO,19.6,100.0,20.2,Zone 3,35.0,Zone 4,20.2,Zone 3,33.8,Zone 4,25.1,Zone 3,42.6,Zone 5,30.1,Zone 4,56.1,Zone 5,35.0,Zone 4,60.8,Zone 5
2025-07-04 00:43:27,MANIPUR,TENGNOUPAL,ADC MOREH,24.7,100.0,26.3,Zone 4,60.0,Zone 5,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
2025-07-04 00:43:27,MANIPUR,THOUBAL,THOUBAL,24.3,99.0,26.2,Zone 4,59.8,Zone 5,26.2,Zone 4,57.9,Zone 5,33.1,Zone 4,62.0,Zone 5,46.1,Zone 5,64.5,Zone 5,59.8,Zone 5,66.3,Zone 5
2025-07-04 00:43:27,MANIPUR,UKHRUL,MOLNOM,21.0,100.0,22.0,Zone 3,39.6,Zone 5,22.0,Zone 3,36.2,Zone 4,27.1,Zone 4,51.3,Zone 5,32.5,Zone 4,60.1,Zone 5,39.6,Zone 5,62.5,Zone 5
2025-07-04 00:43:27,MEGHALAYA,EAST_GARO_HILLS,WILLIAMNAGAR,25.4,99.0,28.1,Zone 4,61.6,Zone 5,28.1,Zone 4,60.5,Zone 5,35.4,Zone 4,63.5,Zone 5,54.6,Zone 5,65.8,Zone 5,61.6,Zone 5,67.5,Zone 5
2025-07-04 00:43:27,MEGHALAYA,EAST_KHASI_HILLS,LABAN,20.5,96.0,21.2,Zone 3,36.2,Zone 4,21.2,Zone 3,35.0,Zone 4,26.2,Zone 4,45.8,Zone 5,31.3,Zone 4,58.7,Zone 5,36.2,Zone 4,61.5,Zone 5
2025-07-04 00:43:27,MEGHALAYA,EAST_KHASI_HILLS,MAWRYNGKNENG,21.5,98.0,22.5,Zone 3,41.3,Zone 5,22.5,Zone 3,37.2,Zone 5,27.7,Zone 4,52.9,Zone 5,33.1,Zone 4,60.5,Zone 5,41.3,Zone 5,62.8,Zone 5
2025-07-04 00:43:27,MEGHALAYA,EAST_KHASI_HILLS,MAWSYNRAM,19.5,99.0,20.1,Zone 3,34.9,Zone 4,20.1,Zone 3,33.8,Zone 4,25.1,Zone 3,42.0,Zone 5,30.1,Zone 4,55.6,Zone 5,34.9,Zone 4,60.7,Zone 5
2025-07-04 00:43:27,MEGHALAYA,EAST_KHASI_HILLS,NEHU,21.4,95.0,22.4,Zone 3,39.4,Zone 5,22.4,Zone 3,36.6,Zone 4,27.5,Zone 4,51.0,Zone 5,32.8,Zone 4,60.0,Zone 5,39.4,Zone 5,62.5,Zone 5
2025-07-04 00:43:27,MEGHALAYA,EAST_KHASI_HILLS,SHILLONG,19.3,95.0,19.9,Zone 3,34.5,Zone 4,19.9,Zone 3,33.5,Zone 4,25.0,Zone 3,39.9,Zone 5,29.8,Zone 4,53.6,Zone 5,34.5,Zone 4,60.3,Zone 5
2025-07-04 00:43:27,MEGHALAYA,EAST_WEST_KHASI_HILLS,MAIRANG,19.5,99.0,20.1,Zone 3,34.9,Zone 4,20.1,Zone 3,33.8,Zone 4,25.1,Zone 3,42.0,Zone 5,30.1,Zone 4,55.6,Zone 5,34.9,Zone 4,60.7,Zone 5
2025-07-04 00:43:27,MEGHALAYA,JAINTIA_HILLS,ANLAREM,22.0,100.0,23.2,Zone 3,46.0,Zone 5,23.2,Zone 3,41.4,Zone 5,28.6,Zone 4,57.0,Zone 5,34.2,Zone 4,61.4,Zone 5,46.0,Zone 5,63.6,Zone 5
2025-07-04 00:43:27,MEGHALAYA,NORTH_GARO_HILLS,RESUBELPARA,27.9,100.0,34.8,Zone 4,66.3,Zone 5,34.8,Zone 4,65.3,Zone 5,59.2,Zone 5,67.7,Zone 5,63.4,Zone 5,69.3,Zone 5,66.3,Zone 5,72.8,Zone 6
2025-07-04 00:43:27,MEGHALAYA,RI_BHOI,BYRNIHAT,27.2,100.0,31.8,Zone 4,64.5,Zone 5,31.8,Zone 4,63.5,Zone 5,49.5,Zone 5,66.1,Zone 5,61.3,Zone 5,68.0,Zone 5,64.5,Zone 5,69.5,Zone 6
2025-07-04 00:43:27,MEGHALAYA,RI_BHOI,UMIAM_AMFU,24.7,94.0,25.9,Zone 4,58.3,Zone 5,25.9,Zone 4,53.9,Zone 5,32.5,Zone 4,61.1,Zone 5,41.4,Zone 5,63.7,Zone 5,58.3,Zone 5,65.7,Zone 5
2025-07-04 00:43:27,MEGHALAYA,SOUTH_GARO_HILLS,BAGHMARA,26.1,99.0,29.2,Zone 4,62.5,Zone 5,29.2,Zone 4,61.4,Zone 5,38.3,Zone 5,64.3,Zone 5,58.5,Zone 5,66.5,Zone 5,62.5,Zone 5,68.1,Zone 5
2025-07-04 00:43:27,MEGHALAYA,SOUTH_WEST_GARO_HILLS,AMPATI,26.6,100.0,30.5,Zone 4,63.6,Zone 5,30.5,Zone 4,62.5,Zone 5,44.2,Zone 5,65.3,Zone 5,60.2,Zone 5,67.3,Zone 5,63.6,Zone 5,68.8,Zone 5
2025-07-04 00:43:27,MEGHALAYA,SOUTH_WEST_KHASI_HILLS,MAWKYRWAT,18.7,100.0,18.9,Zone 3,33.5,Zone 4,18.9,Zone 3,32.4,Zone 4,24.3,Zone 3,37.6,Zone 5,28.8,Zone 4,51.2,Zone 5,33.5,Zone 4,59.8,Zone 5
2025-07-04 00:43:27,MEGHALAYA,WEST_GARO_HILLS,TURA,32.9,96.0,68.7,Zone 5,79.4,Zone 6,68.7,Zone 5,77.8,Zone 6,72.3,Zone 6,81.3,Zone 6,75.9,Zone 6,84.8,Zone 6,79.4,Zone 6,88.2,Zone 6
2025-07-04 00:43:27,MEGHALAYA,WEST_KHASI_HILLS,NONGSTOIN,20.7,100.0,21.4,Zone 3,36.8,Zone 5,21.4,Zone 3,35.4,Zone 4,26.4,Zone 4,48.3,Zone 5,31.6,Zone 4,59.5,Zone 5,36.8,Zone 5,61.9,Zone 5
2025-07-04 00:43:27,ODISHA,PURI,JANHUKUDA(NEAR_SATAPADA),14.9,55.0,12.4,Zone 2,27.5,Zone 4,12.4,Zone 2,27.1,Zone 4,20.1,Zone 3,30.7,Zone 4,24.2,Zone 3,34.0,Zone 4,27.5,Zone 4,37.3,Zone 4
2025-07-04 00:43:27,MANIPUR,KANGPOKPI,TUJANGVAICHONG,23.7,100.0,24.8,Zone 3,56.4,Zone 5,24.8,Zone 3,51.8,Zone 5,31.2,Zone 4,60.7,Zone 5,39.2,Zone 5,63.3,Zone 5,56.4,Zone 5,65.3,Zone 5
2025-07-04 00:43:27,ODISHA,RAYAGADA,GUNUPUR_KVK,26.3,100.0,30.5,Zone 4,63.6,Zone 5,30.5,Zone 4,62.5,Zone 5,44.2,Zone 5,65.3,Zone 5,60.2,Zone 5,67.3,Zone 5,63.6,Zone 5,68.8,Zone 5
2025-07-04 00:43:27,ODISHA,SONEPUR,SONEPUR,25.1,100.0,27.2,Zone 4,60.9,Zone 5,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
2025-07-04 00:43:27,RAJASTHAN,HANUMANGARH,HANUMANGARH 1_KVK,29.7,76.0,33.8,Zone 4,63.1,Zone 5,33.8,Zone 4,62.0,Zone 5,41.4,Zone 5,64.9,Zone 5,59.6,Zone 5,66.9,Zone 5,63.1,Zone 5,68.5,Zone 5
2025-07-04 00:43:27,RAJASTHAN,JAIPUR,AMITY_UNIVERSITY,27.1,100.0,31.8,Zone 4,64.5,Zone 5,31.8,Zone 4,63.5,Zone 5,49.5,Zone 5,66.1,Zone 5,61.3,Zone 5,68.0,Zone 5,64.5,Zone 5,69.5,Zone 6
2025-07-04 00:43:27,RAJASTHAN,JAIPUR,JAIPUR,27.2,86.0,29.8,Zone 4,61.3,Zone 5,29.8,Zone 4,60.2,Zone 5,36.7,Zone 4,63.3,Zone 5,53.3,Zone 5,65.6,Zone 5,61.3,Zone 5,67.3,Zone 5
2025-07-04 00:43:27,RAJASTHAN,JAIPUR,JAIPUR_AMFU,27.5,96.0,32.5,Zone 4,64.5,Zone 5,32.5,Zone 4,63.5,Zone 5,49.5,Zone 5,66.1,Zone 5,61.3,Zone 5,68.0,Zone 5,64.5,Zone 5,69.5,Zone 6
2025-07-04 00:43:27,RAJASTHAN,JAISALMER,JAISALMER,25.5,93.0,27.6,Zone 4,60.3,Zone 5,27.6,Zone 4,59.2,Zone 5,34.5,Zone 4,62.4,Zone 5,48.4,Zone 5,64.8,Zone 5,60.3,Zone 5,66.7,Zone 5
2025-07-04 00:43:27,RAJASTHAN,JALORE,JALORE_KVK,26.3,98.0,30.2,Zone 4,63.1,Zone 5,30.2,Zone 4,62.1,Zone 5,41.8,Zone 5,64.9,Zone 5,59.7,Zone 5,67.0,Zone 5,63.1,Zone 5,68.5,Zone 5
2025-07-04 00:43:27,RAJASTHAN,JHUNJHUNU,JHUNJHUNU(AWS),27.3,100.0,33.2,Zone 4,65.4,Zone 5,33.2,Zone 4,64.4,Zone 5,54.9,Zone 5,66.9,Zone 5,62.3,Zone 5,68.7,Zone 5,65.4,Zone 5,71.1,Zone 6
2025-07-04 00:43:27,RAJASTHAN,JHUNJHUNU,PILANI,25.9,85.0,27.8,Zone 4,59.4,Zone 5,27.8,Zone 4,56.4,Zone 5,34.3,Zone 4,61.7,Zone 5,44.1,Zone 5,64.2,Zone 5,59.4,Zone 5,66.1,Zone 5
2025-07-04 00:43:27,RAJASTHAN,JODHPUR,JODHPUR,27.3,91.0,31.6,Zone 4,63.3,Zone 5,31.6,Zone 4,62.3,Zone 5,42.8,Zone 5,65.1,Zone 5,59.9,Zone 5,67.1,Zone 5,63.3,Zone 5,68.7,Zone 5
2025-07-04 00:43:27,RAJASTHAN,DAUSA,KHEDALI,27.2,100.0,31.8,Zone 4,64.5,Zone 5,31.8,Zone 4,63.5,Zone 5,49.5,Zone 5,66.1,Zone 5,61.3,Zone 5,68.0,Zone 5,64.5,Zone 5,69.5,Zone 6
2025-07-04 00:43:27,RAJASTHAN,NAGAUR,KRISHI_VISHWAVIDHYALAYA,28.0,100.0,34.8,Zone 4,66.3,Zone 5,34.8,Zone 4,65.3,Zone 5,59.2,Zone 5,67.7,Zone 5,63.4,Zone 5,69.3,Zone 5,66.3,Zone 5,72.8,Zone 6
2025-07-04 00:43:27,RAJASTHAN,SIKAR,FATEHPUR_AMFU,26.7,93.0,29.6,Zone 4,62.0,Zone 5,29.6,Zone 4,61.0,Zone 5,36.9,Zone 4,64.0,Zone 5,56.7,Zone 5,66.1,Zone 5,62.0,Zone 5,67.8,Zone 5
2025-07-04 00:43:27,RAJASTHAN,SIKAR,SIKAR,26.7,95.0,29.8,Zone 4,62.5,Zone 5,29.8,Zone 4,61.4,Zone 5,38.4,Zone 5,64.3,Zone 5,58.6,Zone 5,66.5,Zone 5,62.5,Zone 5,68.1,Zone 5
2025-07-04 00:43:27,RAJASTHAN,SIROHI,SIROHI_KVK,21.8,91.0,22.8,Zone 3,39.6,Zone 5,22.8,Zone 3,37.0,Zone 4,28.0,Zone 4,51.3,Zone 5,33.3,Zone 4,60.1,Zone 5,39.6,Zone 5,62.5,Zone 5
2025-07-04 00:43:27,RAJASTHAN,TONK,TONK,27.2,100.0,31.8,Zone 4,64.5,Zone 5,31.8,Zone 4,63.5,Zone 5,49.5,Zone 5,66.1,Zone 5,61.3,Zone 5,68.0,Zone 5,64.5,Zone 5,69.5,Zone 6
2025-07-04 00:43:27,RAJASTHAN,UDAIPUR,UDAIPUR_AMFU,23.0,83.0,23.6,Zone 3,39.8,Zone 5,23.6,Zone 3,37.8,Zone 4,28.9,Zone 4,51.5,Zone 5,34.1,Zone 4,60.1,Zone 5,39.8,Zone 5,62.5,Zone 5
2025-07-04 00:43:27,SIKKIM,GANGTOK,GANGTOK,18.7,100.0,18.9,Zone 3,33.5,Zone 4,18.9,Zone 3,32.4,Zone 4,24.3,Zone 3,37.6,Zone 5,28.8,Zone 4,51.2,Zone 5,33.5,Zone 4,59.8,Zone 5
2025-07-04 00:43:27,SIKKIM,GANGTOK,RANIPOOL_KVK,23.1,100.0,24.3,Zone 3,53.0,Zone 5,24.3,Zone 3,48.2,Zone 5,30.3,Zone 4,59.9,Zone 5,36.1,Zone 4,62.6,Zone 5,53.0,Zone 5,64.8,Zone 5
2025-07-04 00:43:27,SIKKIM,GYALSHING,MANGA-GEYZING_KVK,19.0,100.0,19.5,Zone 3,34.2,Zone 4,19.5,Zone 3,33.1,Zone 4,24.7,Zone 3,40.0,Zone 5,29.4,Zone 4,53.7,Zone 5,34.2,Zone 4,60.3,Zone 5
2025-07-04 00:43:27,SIKKIM,SORENG,SORENG,18.7,99.0,18.9,Zone 3,33.4,Zone 4,18.9,Zone 3,32.4,Zone 4,24.3,Zone 3,37.2,Zone 5,28.7,Zone 4,50.7,Zone 5,33.4,Zone 4,59.6,Zone 5
2025-07-04 00:43:27,RAJASTHAN,PRATAPGARH,PRATAPGARH,25.4,100.0,28.2,Zone 4,61.8,Zone 5,28.2,Zone 4,60.7,Zone 5,35.6,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
2025-07-04 00:43:27,RAJASTHAN,CHURU,CHURU,28.6,86.0,33.3,Zone 4,63.9,Zone 5,33.3,Zone 4,62.9,Zone 5,46.0,Zone 5,65.6,Zone 5,60.6,Zone 5,67.5,Zone 5,63.9,Zone 5,69.0,Zone 5
2025-07-04 00:43:27,RAJASTHAN,BIKANER,LUNKARNSAR,31.6,72.0,38.0,Zone 4,65.3,Zone 5,38.0,Zone 4,64.3,Zone 5,54.6,Zone 5,66.8,Zone 5,62.3,Zone 5,68.6,Zone 5,65.3,Zone 5,71.1,Zone 6
2025-07-04 00:43:27,RAJASTHAN,BIKANER,BIKANER_AMFU,30.5,74.0,35.8,Zone 4,64.2,Zone 5,35.8,Zone 4,63.2,Zone 5,48.0,Zone 5,65.8,Zone 5,61.0,Zone 5,67.8,Zone 5,64.2,Zone 5,69.3,Zone 5
2025-07-04 00:43:27,ODISHA,SUNDERGARH,SUNDERGARH,27.1,88.0,30.1,Zone 4,61.8,Zone 5,30.1,Zone 4,60.7,Zone 5,37.1,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
2025-07-04 00:43:27,PUDUCHERRY,KARAIKAL,KARAIKAL,27.9,99.0,34.6,Zone 4,66.0,Zone 5,34.6,Zone 4,65.1,Zone 5,58.6,Zone 5,67.5,Zone 5,63.1,Zone 5,69.2,Zone 5,66.0,Zone 5,72.3,Zone 6
2025-07-04 00:43:27,PUDUCHERRY,MAHE,MAHE_JNV,23.0,100.0,24.3,Zone 3,53.0,Zone 5,24.3,Zone 3,48.2,Zone 5,30.3,Zone 4,59.9,Zone 5,36.1,Zone 4,62.6,Zone 5,53.0,Zone 5,64.8,Zone 5
2025-07-04 00:43:27,PUDUCHERRY,PUDUCHERRY,PUDUCHERRY,29.2,65.0,31.1,Zone 4,59.4,Zone 5,31.1,Zone 4,56.3,Zone 5,37.0,Zone 4,61.6,Zone 5,44.0,Zone 5,64.1,Zone 5,59.4,Zone 5,66.1,Zone 5
2025-07-04 00:43:27,PUDUCHERRY,PUDUCHERRY,PUDUCHERRY_KVK,27.4,75.0,29.6,Zone 4,59.5,Zone 5,29.6,Zone 4,56.9,Zone 5,35.8,Zone 4,61.8,Zone 5,44.7,Zone 5,64.3,Zone 5,59.5,Zone 5,66.2,Zone 5
2025-07-04 00:43:27,PUNJAB,FARIDKOT,FARIDKOT_AMFU,32.1,88.0,60.7,Zone 5,71.6,Zone 6,60.7,Zone 5,70.2,Zone 6,65.6,Zone 5,73.7,Zone 6,68.6,Zone 5,77.2,Zone 6,71.6,Zone 6,80.6,Zone 6
2025-07-04 00:43:27,PUNJAB,FIROZPUR,FIROZPUR_KVK,30.4,88.0,45.1,Zone 5,67.9,Zone 5,45.1,Zone 5,67.0,Zone 5,61.6,Zone 5,69.1,Zone 5,65.3,Zone 5,72.2,Zone 6,67.9,Zone 5,75.7,Zone 6
2025-07-04 00:43:27,PUNJAB,HOSHIARPUR,DASUYA,28.6,100.0,40.0,Zone 5,67.2,Zone 5,40.0,Zone 5,66.3,Zone 5,60.6,Zone 5,68.5,Zone 5,64.5,Zone 5,71.0,Zone 6,67.2,Zone 5,74.4,Zone 6
2025-07-04 00:43:27,PUNJAB,HOSHIARPUR,HOSIYARPUR,27.6,100.0,33.2,Zone 4,65.4,Zone 5,33.2,Zone 4,64.4,Zone 5,54.9,Zone 5,66.9,Zone 5,62.3,Zone 5,68.7,Zone 5,65.4,Zone 5,71.1,Zone 6
2025-07-04 00:43:27,PUNJAB,HOSHIARPUR,SALERN,27.2,100.0,31.8,Zone 4,64.5,Zone 5,31.8,Zone 4,63.5,Zone 5,49.5,Zone 5,66.1,Zone 5,61.3,Zone 5,68.0,Zone 5,64.5,Zone 5,69.5,Zone 6
2025-07-04 00:43:27,PUNJAB,JALANDHAR,NURMAHAL_KVK,30.1,100.0,59.5,Zone 5,70.4,Zone 6,59.5,Zone 5,69.2,Zone 5,64.7,Zone 5,72.6,Zone 6,67.8,Zone 5,76.0,Zone 6,70.4,Zone 6,79.5,Zone 6
2025-07-04 00:43:27,PUNJAB,MOGA,BUDH SINGH WALA _KVK,30.4,10.0,27.9,Zone 4,38.1,Zone 4,27.9,Zone 4,37.6,Zone 4,31.6,Zone 4,40.8,Zone 4,34.9,Zone 4,43.8,Zone 4,38.1,Zone 4,47.3,Zone 5
2025-07-04 00:43:27,PUNJAB,PATHANKOT,KVK_PATHANKOT,27.8,100.0,34.8,Zone 4,66.3,Zone 5,34.8,Zone 4,65.3,Zone 5,59.2,Zone 5,67.7,Zone 5,63.4,Zone 5,69.3,Zone 5,66.3,Zone 5,72.8,Zone 6
2025-07-04 00:43:27,PUNJAB,PATHANKOT,THEIN_DAM,26.7,100.0,30.5,Zone 4,63.6,Zone 5,30.5,Zone 4,62.5,Zone 5,44.2,Zone 5,65.3,Zone 5,60.2,Zone 5,67.3,Zone 5,63.6,Zone 5,68.8,Zone 5
2025-07-04 00:43:27,PUNJAB,ROPAR,ROPAR_KVK,28.7,89.0,33.9,Zone 4,64.6,Zone 5,33.9,Zone 4,63.6,Zone 5,50.4,Zone 5,66.2,Zone 5,61.4,Zone 5,68.1,Zone 5,64.6,Zone 5,69.8,Zone 6
2025-07-04 00:43:27,PUNJAB,RUPNAGAR,BHAKRA_DAM_IMDNAGAL,26.8,100.0,31.8,Zone 4,64.5,Zone 5,31.8,Zone 4,63.5,Zone 5,49.5,Zone 5,66.1,Zone 5,61.3,Zone 5,68.0,Zone 5,64.5,Zone 5,69.5,Zone 6
2025-07-04 00:43:27,PUNJAB,RUPNAGAR,SRI_ANADPUR_SAHIB_IMDJINDWADI,28.3,99.0,38.5,Zone 5,66.9,Zone 5,38.5,Zone 5,66.0,Zone 5,60.2,Zone 5,68.2,Zone 5,64.2,Zone 5,70.5,Zone 6,66.9,Zone 5,74.0,Zone 6
