LOGGED_AT (IST),STATE,DISTRICT,STATION,TEMP,RH,EHI (in shade °C),Light Work Heat Stress Zone,EHI_350 (in shade °C),Hard Labor Heat Stress Zone,EHI_3_shade,Zone_3_shade,EHI_3_sun,Zone_3_sun,EHI_4_shade,Zone_4_shade,EHI_4_sun,Zone_4_sun,EHI_5_shade,Zone_5_shade,EHI_5_sun,Zone_5_sun,EHI_6_shade,Zone_6_shade,EHI_6_sun,Zone_6_sun
2025-09-01 00:39:34,ODISHA,GANJAM,BENAKUDA_KVK,25.4,95.0,27.8,Zone 4,60.7,Zone 5,27.8,Zone 4,59.6,Zone 5,34.8,Zone 4,62.8,Zone 5,50.5,Zone 5,65.2,Zone 5,60.7,Zone 5,67.0,Zone 5
2025-09-01 00:39:34,ODISHA,KHURDHA,BHUBANESHWAR AIRPORT,24.3,95.0,26.0,Zone 4,59.0,Zone 5,26.0,Zone 4,54.8,Zone 5,32.6,Zone 4,61.3,Zone 5,42.3,Zone 5,63.9,Zone 5,59.0,Zone 5,65.8,Zone 5
2025-09-01 00:39:34,MEGHALAYA,WEST_GARO_HILLS,TURA,31.7,61.0,35.2,Zone 4,62.1,Zone 5,35.2,Zone 4,61.1,Zone 5,41.4,Zone 4,64.0,Zone 5,57.2,Zone 5,66.2,Zone 5,62.1,Zone 5,67.9,Zone 5
2025-09-01 00:39:34,MEGHALAYA,SOUTH_WEST_KHASI_HILLS,MAWKYRWAT,19.1,100.0,19.5,Zone 3,34.2,Zone 4,19.5,Zone 3,33.1,Zone 4,24.7,Zone 3,40.0,Zone 5,29.4,Zone 4,53.7,Zone 5,34.2,Zone 4,60.3,Zone 5
2025-09-01 00:39:34,MEGHALAYA,SOUTH_WEST_GARO_HILLS,AMPATI,26.6,99.0,30.4,Zone 4,63.3,Zone 5,30.4,Zone 4,62.3,Zone 5,43.0,Zone 5,65.1,Zone 5,59.9,Zone 5,67.1,Zone 5,63.3,Zone 5,68.7,Zone 5
2025-09-01 00:39:34,MEGHALAYA,SOUTH_GARO_HILLS,BAGHMARA,25.4,99.0,28.1,Zone 4,61.6,Zone 5,28.1,Zone 4,60.5,Zone 5,35.4,Zone 4,63.5,Zone 5,54.6,Zone 5,65.8,Zone 5,61.6,Zone 5,67.5,Zone 5
2025-09-01 00:39:34,MAHARASHTRA,WARDHA,WARDHA,26.6,93.0,29.6,Zone 4,62.0,Zone 5,29.6,Zone 4,61.0,Zone 5,36.9,Zone 4,64.0,Zone 5,56.7,Zone 5,66.1,Zone 5,62.0,Zone 5,67.8,Zone 5
2025-09-01 00:39:34,MAHARASHTRA,YAVATMAL,PUSHAD_AWS400,24.3,100.0,26.3,Zone 4,60.0,Zone 5,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
2025-09-01 00:39:34,MANIPUR,CHANDEL,CHANDEL_KVK,20.6,100.0,21.4,Zone 3,36.8,Zone 5,21.4,Zone 3,35.4,Zone 4,26.4,Zone 4,48.3,Zone 5,31.6,Zone 4,59.5,Zone 5,36.8,Zone 5,61.9,Zone 5
2025-09-01 00:39:34,MANIPUR,IMPHAL_EAST,JIRIBAM,26.0,99.0,29.2,Zone 4,62.5,Zone 5,29.2,Zone 4,61.4,Zone 5,38.3,Zone 5,64.3,Zone 5,58.5,Zone 5,66.5,Zone 5,62.5,Zone 5,68.1,Zone 5
2025-09-01 00:39:34,MANIPUR,IMPHAL_WEST,IMPHAL_AMFU,23.8,99.0,25.4,Zone 4,58.8,Zone 5,25.4,Zone 4,54.5,Zone 5,32.1,Zone 4,61.3,Zone 5,42.0,Zone 5,63.8,Zone 5,58.8,Zone 5,65.8,Zone 5
2025-09-01 00:39:34,MANIPUR,KAMJONG,KAMJONG,18.7,100.0,18.9,Zone 3,33.5,Zone 4,18.9,Zone 3,32.4,Zone 4,24.3,Zone 3,37.6,Zone 5,28.8,Zone 4,51.2,Zone 5,33.5,Zone 4,59.8,Zone 5
2025-09-01 00:39:34,MANIPUR,KANGPOKPI,SAIKUL,22.1,100.0,23.2,Zone 3,46.0,Zone 5,23.2,Zone 3,41.4,Zone 5,28.6,Zone 4,57.0,Zone 5,34.2,Zone 4,61.4,Zone 5,46.0,Zone 5,63.6,Zone 5
2025-09-01 00:39:34,MANIPUR,KANGPOKPI,TUJANGVAICHONG,21.4,100.0,22.6,Zone 3,42.7,Zone 5,22.6,Zone 3,38.4,Zone 5,27.8,Zone 4,54.2,Zone 5,33.3,Zone 4,60.7,Zone 5,42.7,Zone 5,63.1,Zone 5
2025-09-01 00:39:34,MANIPUR,NONEY,KHOUPUM,23.3,100.0,24.8,Zone 3,56.4,Zone 5,24.8,Zone 3,51.8,Zone 5,31.2,Zone 4,60.7,Zone 5,39.2,Zone 5,63.3,Zone 5,56.4,Zone 5,65.3,Zone 5
2025-09-01 00:39:34,ODISHA,KHURDHA,PITAPALLI,25.4,80.0,26.6,Zone 4,53.2,Zone 5,26.6,Zone 4,48.5,Zone 5,32.7,Zone 4,60.0,Zone 5,38.2,Zone 4,62.7,Zone 5,53.2,Zone 5,64.8,Zone 5
2025-09-01 00:39:34,MANIPUR,SENAPATI,MAO,18.9,100.0,19.5,Zone 3,34.2,Zone 4,19.5,Zone 3,33.1,Zone 4,24.7,Zone 3,40.0,Zone 5,29.4,Zone 4,53.7,Zone 5,34.2,Zone 4,60.3,Zone 5
2025-09-01 00:39:34,MANIPUR,THOUBAL,THOUBAL,22.6,99.0,23.7,Zone 3,48.7,Zone 5,23.7,Zone 3,44.0,Zone 5,29.3,Zone 4,59.0,Zone 5,35.0,Zone 4,61.9,Zone 5,48.7,Zone 5,64.1,Zone 5
2025-09-01 00:39:34,MANIPUR,UKHRUL,MOLNOM,20.6,100.0,21.4,Zone 3,36.8,Zone 5,21.4,Zone 3,35.4,Zone 4,26.4,Zone 4,48.3,Zone 5,31.6,Zone 4,59.5,Zone 5,36.8,Zone 5,61.9,Zone 5
2025-09-01 00:39:34,MEGHALAYA,EAST_KHASI_HILLS,LABAN,20.1,98.0,20.7,Zone 3,35.6,Zone 4,20.7,Zone 3,34.4,Zone 4,25.6,Zone 4,44.2,Zone 5,30.7,Zone 4,57.4,Zone 5,35.6,Zone 4,61.2,Zone 5
2025-09-01 00:39:34,MEGHALAYA,EAST_KHASI_HILLS,MAWSYNRAM,21.6,83.0,21.8,Zone 3,36.5,Zone 4,21.8,Zone 3,35.4,Zone 4,26.9,Zone 4,43.2,Zone 5,31.8,Zone 4,56.6,Zone 5,36.5,Zone 4,61.0,Zone 5
2025-09-01 00:39:34,MEGHALAYA,EAST_KHASI_HILLS,NEHU,21.2,100.0,22.0,Zone 3,39.6,Zone 5,22.0,Zone 3,36.2,Zone 4,27.1,Zone 4,51.3,Zone 5,32.5,Zone 4,60.1,Zone 5,39.6,Zone 5,62.5,Zone 5
2025-09-01 00:39:34,MEGHALAYA,EAST_KHASI_HILLS,SHILLONG,20.0,96.0,20.6,Zone 3,35.4,Zone 4,20.6,Zone 3,34.3,Zone 4,25.5,Zone 4,43.0,Zone 5,30.6,Zone 4,56.5,Zone 5,35.4,Zone 4,60.9,Zone 5
2025-09-01 00:39:34,MEGHALAYA,EAST_WEST_KHASI_HILLS,MAIRANG,19.5,100.0,20.2,Zone 3,35.0,Zone 4,20.2,Zone 3,33.8,Zone 4,25.1,Zone 3,42.6,Zone 5,30.1,Zone 4,56.1,Zone 5,35.0,Zone 4,60.8,Zone 5
2025-09-01 00:39:34,MEGHALAYA,NORTH_GARO_HILLS,RESUBELPARA,26.4,100.0,30.5,Zone 4,63.6,Zone 5,30.5,Zone 4,62.5,Zone 5,44.2,Zone 5,65.3,Zone 5,60.2,Zone 5,67.3,Zone 5,63.6,Zone 5,68.8,Zone 5
2025-09-01 00:39:34,MEGHALAYA,RI_BHOI,BYRNIHAT,27.0,100.0,31.8,Zone 4,64.5,Zone 5,31.8,Zone 4,63.5,Zone 5,49.5,Zone 5,66.1,Zone 5,61.3,Zone 5,68.0,Zone 5,64.5,Zone 5,69.5,Zone 6
2025-09-01 00:39:34,MANIPUR,TENGNOUPAL,ADC MOREH,26.3,100.0,30.5,Zone 4,63.6,Zone 5,30.5,Zone 4,62.5,Zone 5,44.2,Zone 5,65.3,Zone 5,60.2,Zone 5,67.3,Zone 5,63.6,Zone 5,68.8,Zone 5
2025-09-01 00:39:34,MAHARASHTRA,SOLAPUR,SOLAPUR,23.5,96.0,24.7,Zone 3,53.3,Zone 5,24.7,Zone 3,48.5,Zone 5,30.8,Zone 4,60.0,Zone 5,36.6,Zone 4,62.7,Zone 5,53.3,Zone 5,64.8,Zone 5
2025-09-01 00:39:34,ODISHA,MAYURBHANJ,BARIPADA,27.2,100.0,31.8,Zone 4,64.5,Zone 5,31.8,Zone 4,63.5,Zone 5,49.5,Zone 5,66.1,Zone 5,61.3,Zone 5,68.0,Zone 5,64.5,Zone 5,69.5,Zone 6
2025-09-01 00:39:34,ODISHA,RAYAGADA,GUNUPUR_KVK,25.8,100.0,29.3,Zone 4,62.7,Zone 5,29.3,Zone 4,61.6,Zone 5,39.3,Zone 5,64.5,Zone 5,59.1,Zone 5,66.6,Zone 5,62.7,Zone 5,68.2,Zone 5
2025-09-01 00:39:34,RAJASTHAN,JAIPUR,AMITY_UNIVERSITY,23.2,100.0,24.3,Zone 3,53.0,Zone 5,24.3,Zone 3,48.2,Zone 5,30.3,Zone 4,59.9,Zone 5,36.1,Zone 4,62.6,Zone 5,53.0,Zone 5,64.8,Zone 5
2025-09-01 00:39:34,RAJASTHAN,JAIPUR,JAIPUR_AMFU,24.9,100.0,27.2,Zone 4,60.9,Zone 5,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
2025-09-01 00:39:34,RAJASTHAN,JAISALMER,JAISALMER,25.8,86.0,27.9,Zone 4,59.6,Zone 5,27.9,Zone 4,57.2,Zone 5,34.5,Zone 4,61.9,Zone 5,45.1,Zone 5,64.3,Zone 5,59.6,Zone 5,66.2,Zone 5
2025-09-01 00:39:34,RAJASTHAN,JALORE,JALORE_KVK,26.9,96.0,31.2,Zone 4,63.6,Zone 5,31.2,Zone 4,62.5,Zone 5,44.2,Zone 5,65.3,Zone 5,60.2,Zone 5,67.3,Zone 5,63.6,Zone 5,68.8,Zone 5
2025-09-01 00:39:34,RAJASTHAN,JHUNJHUNU,JHUNJHUNU(AWS),24.0,100.0,25.4,Zone 4,59.1,Zone 5,25.4,Zone 4,55.3,Zone 5,32.2,Zone 4,61.4,Zone 5,42.9,Zone 5,64.0,Zone 5,59.1,Zone 5,65.9,Zone 5
2025-09-01 00:39:34,RAJASTHAN,JHUNJHUNU,PILANI,22.4,94.0,23.5,Zone 3,44.9,Zone 5,23.5,Zone 3,40.4,Zone 5,28.9,Zone 4,56.1,Zone 5,34.5,Zone 4,61.1,Zone 5,44.9,Zone 5,63.4,Zone 5
2025-09-01 00:39:34,RAJASTHAN,JODHPUR,JODHPUR,23.6,93.0,24.6,Zone 3,50.9,Zone 5,24.6,Zone 3,46.1,Zone 5,30.5,Zone 4,59.5,Zone 5,36.2,Zone 4,62.3,Zone 5,50.9,Zone 5,64.4,Zone 5
2025-09-01 00:39:34,RAJASTHAN,NAGAUR,KRISHI_VISHWAVIDHYALAYA,24.9,100.0,27.2,Zone 4,60.9,Zone 5,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
2025-09-01 00:39:34,RAJASTHAN,PALI,PALI,23.8,100.0,25.4,Zone 4,59.1,Zone 5,25.4,Zone 4,55.3,Zone 5,32.2,Zone 4,61.4,Zone 5,42.9,Zone 5,64.0,Zone 5,59.1,Zone 5,65.9,Zone 5
2025-09-01 00:39:34,RAJASTHAN,PRATAPGARH,PRATAPGARH,24.5,100.0,26.3,Zone 4,60.0,Zone 5,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
2025-09-01 00:39:34,RAJASTHAN,SIROHI,SIROHI_KVK,22.1,86.0,22.6,Zone 3,37.6,Zone 4,22.6,Zone 3,36.5,Zone 4,27.7,Zone 4,47.9,Zone 5,32.8,Zone 4,59.4,Zone 5,37.6,Zone 4,61.9,Zone 5
2025-09-01 00:39:34,RAJASTHAN,UDAIPUR,UDAIPUR_AMFU,22.9,88.0,23.8,Zone 3,43.5,Zone 5,23.8,Zone 3,39.2,Zone 5,29.3,Zone 4,55.0,Zone 5,34.7,Zone 4,60.9,Zone 5,43.5,Zone 5,63.2,Zone 5
2025-09-01 00:39:34,SIKKIM,GANGTOK,GANGTOK,17.8,100.0,18.3,Zone 3,32.7,Zone 4,18.3,Zone 3,31.7,Zone 4,23.9,Zone 3,36.3,Zone 4,28.1,Zone 4,48.6,Zone 5,32.7,Zone 4,59.2,Zone 5
2025-09-01 00:39:34,SIKKIM,GANGTOK,RANIPOOL_KVK,22.6,100.0,23.7,Zone 3,49.5,Zone 5,23.7,Zone 3,44.7,Zone 5,29.4,Zone 4,59.2,Zone 5,35.1,Zone 4,62.0,Zone 5,49.5,Zone 5,64.2,Zone 5
2025-09-01 00:39:34,SIKKIM,GANGTOK,TADONG,20.9,82.0,21.2,Zone 3,35.6,Zone 4,21.2,Zone 3,34.6,Zone 4,26.2,Zone 4,40.1,Zone 5,31.1,Zone 4,53.8,Zone 5,35.6,Zone 4,60.3,Zone 5
2025-09-01 00:39:34,SIKKIM,GYALSHING,MANGA-GEYZING_KVK,18.2,100.0,18.3,Zone 3,32.7,Zone 4,18.3,Zone 3,31.7,Zone 4,23.9,Zone 3,36.3,Zone 4,28.1,Zone 4,48.6,Zone 5,32.7,Zone 4,59.2,Zone 5
2025-09-01 00:39:34,SIKKIM,SORENG,SORENG,17.3,95.0,17.4,Zone 3,31.8,Zone 4,17.4,Zone 3,30.9,Zone 4,23.4,Zone 3,35.2,Zone 4,27.3,Zone 4,43.8,Zone 5,31.8,Zone 4,55.9,Zone 5
2025-09-01 00:39:34,TAMIL_NADU,CHENGALPATTU,MAHABALIPURAM,27.2,87.0,29.9,Zone 4,61.5,Zone 5,29.9,Zone 4,60.5,Zone 5,36.9,Zone 4,63.5,Zone 5,54.4,Zone 5,65.8,Zone 5,61.5,Zone 5,67.5,Zone 5
2025-09-01 00:39:34,TAMIL_NADU,CHENGALPATTU,VIT_CHENNAI,25.2,96.0,26.9,Zone 4,60.1,Zone 5,26.9,Zone 4,58.8,Zone 5,33.8,Zone 4,62.2,Zone 5,47.3,Zone 5,64.7,Zone 5,60.1,Zone 5,66.5,Zone 5
2025-09-01 00:39:34,RAJASTHAN,HANUMANGARH,HANUMANGARH,24.1,97.0,25.2,Zone 3,57.4,Zone 5,25.2,Zone 3,52.9,Zone 5,31.8,Zone 4,60.9,Zone 5,40.3,Zone 5,63.5,Zone 5,57.4,Zone 5,65.5,Zone 5
2025-09-01 00:39:34,RAJASTHAN,DAUSA,KHEDALI,25.8,100.0,29.3,Zone 4,62.7,Zone 5,29.3,Zone 4,61.6,Zone 5,39.3,Zone 5,64.5,Zone 5,59.1,Zone 5,66.6,Zone 5,62.7,Zone 5,68.2,Zone 5
2025-09-01 00:39:34,RAJASTHAN,BIKANER,LUNKARNSAR,24.8,100.0,27.2,Zone 4,60.9,Zone 5,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
2025-09-01 00:39:34,RAJASTHAN,BIKANER,BIKANER_AMFU,24.9,93.0,26.7,Zone 4,59.5,Zone 5,26.7,Zone 4,56.5,Zone 5,33.4,Zone 4,61.7,Zone 5,44.3,Zone 5,64.2,Zone 5,59.5,Zone 5,66.1,Zone 5
2025-09-01 00:39:34,ODISHA,SAMBALPUR,DHANKAUDA,27.4,91.0,31.6,Zone 4,63.3,Zone 5,31.6,Zone 4,62.3,Zone 5,42.8,Zone 5,65.1,Zone 5,59.9,Zone 5,67.1,Zone 5,63.3,Zone 5,68.7,Zone 5
2025-09-01 00:39:34,ODISHA,SONEPUR,SONEPUR,26.6,100.0,30.5,Zone 4,63.6,Zone 5,30.5,Zone 4,62.5,Zone 5,44.2,Zone 5,65.3,Zone 5,60.2,Zone 5,67.3,Zone 5,63.6,Zone 5,68.8,Zone 5
2025-09-01 00:39:34,ODISHA,SUNDERGARH,SUNDERGARH,27.8,88.0,32.4,Zone 4,63.5,Zone 5,32.4,Zone 4,62.5,Zone 5,43.8,Zone 5,65.2,Zone 5,60.1,Zone 5,67.2,Zone 5,63.5,Zone 5,68.8,Zone 5
2025-09-01 00:39:34,PUDUCHERRY,KARAIKAL,KARAIKAL,27.4,99.0,33.0,Zone 4,65.1,Zone 5,33.0,Zone 4,64.2,Zone 5,53.6,Zone 5,66.7,Zone 5,62.1,Zone 5,68.5,Zone 5,65.1,Zone 5,70.7,Zone 6
2025-09-01 00:39:34,PUDUCHERRY,MAHE,MAHE_JNV,24.9,100.0,27.2,Zone 4,60.9,Zone 5,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
2025-09-01 00:39:34,PUDUCHERRY,PUDUCHERRY,PUDUCHERRY,25.0,93.0,26.7,Zone 4,59.5,Zone 5,26.7,Zone 4,56.5,Zone 5,33.4,Zone 4,61.7,Zone 5,44.3,Zone 5,64.2,Zone 5,59.5,Zone 5,66.1,Zone 5
2025-09-01 00:39:34,PUDUCHERRY,PUDUCHERRY,PUDUCHERRY_KVK,24.7,100.0,26.3,Zone 4,60.0,Zone 5,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
2025-09-01 00:39:34,PUNJAB,BATHINDA,BHATINDA_AMFU,25.7,76.0,26.4,Zone 4,49.5,Zone 5,26.4,Zone 4,44.8,Zone 5,32.2,Zone 4,59.2,Zone 5,37.6,Zone 4,62.0,Zone 5,49.5,Zone 5,64.2,Zone 5
2025-09-01 00:39:34,PUNJAB,FAZILKA,FASC_ABOHAR,25.3,100.0,28.2,Zone 4,61.8,Zone 5,28.2,Zone 4,60.7,Zone 5,35.6,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
2025-09-01 00:39:34,ODISHA,PURI,PURI_KVK,26.1,8.0,23.1,Zone 3,34.4,Zone 4,23.1,Zone 3,33.9,Zone 4,27.8,Zone 4,37.0,Zone 4,31.2,Zone 4,40.0,Zone 4,34.4,Zone 4,42.8,Zone 4
2025-09-01 00:39:34,PUNJAB,FAZILKA,FAZILKA,23.3,100.0,24.8,Zone 3,56.4,Zone 5,24.8,Zone 3,51.8,Zone 5,31.2,Zone 4,60.7,Zone 5,39.2,Zone 5,63.3,Zone 5,56.4,Zone 5,65.3,Zone 5
2025-09-01 00:39:34,PUNJAB,HOSHIARPUR,HOSIYARPUR,24.2,100.0,25.4,Zone 4,59.1,Zone 5,25.4,Zone 4,55.3,Zone 5,32.2,Zone 4,61.4,Zone 5,42.9,Zone 5,64.0,Zone 5,59.1,Zone 5,65.9,Zone 5
2025-09-01 00:39:34,PUNJAB,PATHANKOT,KVK_PATHANKOT,24.4,100.0,26.3,Zone 4,60.0,Zone 5,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
2025-09-01 00:39:34,PUNJAB,PATHANKOT,THEIN_DAM,23.3,100.0,24.8,Zone 3,56.4,Zone 5,24.8,Zone 3,51.8,Zone 5,31.2,Zone 4,60.7,Zone 5,39.2,Zone 5,63.3,Zone 5,56.4,Zone 5,65.3,Zone 5
2025-09-01 00:39:34,PUNJAB,ROPAR,ROPAR_KVK,25.5,100.0,28.2,Zone 4,61.8,Zone 5,28.2,Zone 4,60.7,Zone 5,35.6,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
2025-09-01 00:39:34,PUNJAB,RUPNAGAR,BHAKRA_DAM_IMDNAGAL,23.5,100.0,24.8,Zone 3,56.4,Zone 5,24.8,Zone 3,51.8,Zone 5,31.2,Zone 4,60.7,Zone 5,39.2,Zone 5,63.3,Zone 5,56.4,Zone 5,65.3,Zone 5
2025-09-01 00:39:34,PUNJAB,RUPNAGAR,SRI_ANADPUR_SAHIB_IMDJINDWADI,24.3,99.0,26.2,Zone 4,59.8,Zone 5,26.2,Zone 4,57.9,Zone 5,33.1,Zone 4,62.0,Zone 5,46.1,Zone 5,64.5,Zone 5,59.8,Zone 5,66.3,Zone 5
2025-09-01 00:39:34,PUNJAB,SHAHID_BHAGAT_SINGH_NAGAR,BALACHAR_AMFU,24.9,99.0,27.1,Zone 4,60.7,Zone 5,27.1,Zone 4,59.6,Zone 5,34.2,Zone 4,62.8,Zone 5,50.3,Zone 5,65.1,Zone 5,60.7,Zone 5,66.9,Zone 5
2025-09-01 00:39:34,RAJASTHAN,AJMER,AJMER,25.8,93.0,28.6,Zone 4,61.2,Zone 5,28.6,Zone 4,60.1,Zone 5,35.6,Zone 4,63.2,Zone 5,52.6,Zone 5,65.5,Zone 5,61.2,Zone 5,67.2,Zone 5
2025-09-01 00:39:34,RAJASTHAN,AJMER,CENTRAL_UNIVERSITY_KISHANGARH,25.4,100.0,28.2,Zone 4,61.8,Zone 5,28.2,Zone 4,60.7,Zone 5,35.6,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
