STATE,DISTRICT,STATION,TEMP,DATE_TEMP,TIME_TEMP,RH,DATE_RH,TIME_RH,LOGGED_AT (IST),EHI (in shade °C),Light Work Heat Stress Zone,EHI_350 (in shade °C),Hard Labor Heat Stress Zone,EHI_3_shade,Zone_3_shade,EHI_3_sun,Zone_3_sun,EHI_4_shade,Zone_4_shade,EHI_4_sun,Zone_4_sun,EHI_5_shade,Zone_5_shade,EHI_5_sun,Zone_5_sun,EHI_6_shade,Zone_6_shade,EHI_6_sun,Zone_6_sun
ANDHRA_PRADESH,NTR,MYLAVARAM_COLLEGE_OF _ENGINEER,17.6,2025-12-29,00:15:00,100.0,2025-12-28,00:15:00,2025-12-29 00:33:35,17.6,Zone 3,32.1,Zone 4,17.6,Zone 3,31.1,Zone 4,23.5,Zone 3,35.6,Zone 4,27.5,Zone 4,46.2,Zone 5,32.1,Zone 4,57.8,Zone 5
ANDHRA_PRADESH,PALNADU,JANGAMESHWARAPURAM,18.7,2025-12-29,00:15:00,,,,2025-12-29 00:33:35,,,,,,,,,,,,,,,,,,,,
ANDHRA_PRADESH,PRAKASAM,CS_PURAM,16.8,2025-12-29,00:15:00,100.0,2025-12-28,00:15:00,2025-12-29 00:33:35,16.9,Zone 3,31.4,Zone 4,16.9,Zone 3,30.5,Zone 4,23.1,Zone 3,34.9,Zone 4,26.9,Zone 4,43.8,Zone 5,31.4,Zone 4,55.8,Zone 5
ANDHRA_PRADESH,PRAKASAM,PEDA_ARAVEEDU,18.5,2025-12-29,00:15:00,96.0,2025-12-28,00:15:00,2025-12-29 00:33:35,18.7,Zone 3,33.2,Zone 4,18.7,Zone 3,32.2,Zone 4,24.2,Zone 3,36.7,Zone 4,28.6,Zone 4,49.1,Zone 5,33.2,Zone 4,59.3,Zone 5
ANDHRA_PRADESH,SRIKAKULAM,AMADALAVALASA_KVK,16.9,2025-12-29,00:15:00,59.0,2025-12-28,00:15:00,2025-12-29 00:33:35,14.8,Zone 3,29.5,Zone 4,14.8,Zone 3,28.9,Zone 4,22.0,Zone 3,32.6,Zone 4,25.7,Zone 4,36.2,Zone 4,29.5,Zone 4,39.5,Zone 4
ANDHRA_PRADESH,SRIKAKULAM,NAGARALAPETA_KALINGAPATNAM,17.7,2025-12-29,00:15:00,100.0,2025-12-28,00:15:00,2025-12-29 00:33:35,17.6,Zone 3,32.1,Zone 4,17.6,Zone 3,31.1,Zone 4,23.5,Zone 3,35.6,Zone 4,27.5,Zone 4,46.2,Zone 5,32.1,Zone 4,57.8,Zone 5
ANDHRA_PRADESH,SRIKAKULAM,RAGOLU,16.6,2025-12-29,00:15:00,96.0,2025-12-28,00:15:00,2025-12-29 00:33:35,16.1,Zone 3,30.6,Zone 4,16.1,Zone 3,29.7,Zone 4,22.6,Zone 3,34.0,Zone 4,26.2,Zone 4,39.9,Zone 5,30.6,Zone 4,52.1,Zone 5
ANDHRA_PRADESH,SRIKAKULAM,SKY_COLLEGE_ETCHERLA,18.1,2025-12-29,00:00:00,100.0,2025-12-28,00:00:00,2025-12-29 00:33:35,18.3,Zone 3,32.7,Zone 4,18.3,Zone 3,31.7,Zone 4,23.9,Zone 3,36.3,Zone 4,28.1,Zone 4,48.6,Zone 5,32.7,Zone 4,59.2,Zone 5
ANDHRA_PRADESH,VISAKHAPATNAM,ANANDAPURAM_ARG,17.9,2025-12-29,00:00:00,90.0,2025-12-28,00:00:00,2025-12-29 00:33:35,17.8,Zone 3,32.1,Zone 4,17.8,Zone 3,31.2,Zone 4,23.7,Zone 3,35.5,Zone 4,27.7,Zone 4,43.8,Zone 5,32.1,Zone 4,55.8,Zone 5
ANDHRA_PRADESH,VISAKHAPATNAM,GANGAVARAM_PORT,19.8,2025-12-29,00:15:00,,,,2025-12-29 00:33:35,,,,,,,,,,,,,,,,,,,,
ANDHRA_PRADESH,VIZIANAGARAM,VIZIANAGARAM,19.0,2025-12-29,00:15:00,99.0,2025-12-28,00:15:00,2025-12-29 00:33:35,19.5,Zone 3,34.1,Zone 4,19.5,Zone 3,33.0,Zone 4,24.7,Zone 3,39.5,Zone 5,29.4,Zone 4,53.2,Zone 5,34.1,Zone 4,60.2,Zone 5
ANDHRA_PRADESH,WEST_GODAVARI,BHIMAVARAM,20.6,2025-12-29,00:15:00,98.0,2025-12-28,00:15:00,2025-12-29 00:33:35,21.3,Zone 3,36.5,Zone 4,21.3,Zone 3,35.2,Zone 4,26.3,Zone 4,47.0,Zone 5,31.5,Zone 4,59.2,Zone 5,36.5,Zone 4,61.7,Zone 5
ANDHRA_PRADESH,WEST_GODAVARI,KV_GOPANNAPALEM_ELURU,18.3,2025-12-29,00:15:00,59.0,2025-12-28,00:15:00,2025-12-29 00:33:35,16.7,Zone 3,31.0,Zone 4,16.7,Zone 3,30.3,Zone 4,23.3,Zone 3,34.1,Zone 4,27.1,Zone 4,37.7,Zone 4,31.0,Zone 4,43.6,Zone 5
ANDHRA_PRADESH,WEST_GODAVARI,MARUTERU,22.5,2025-12-29,00:00:00,98.0,2025-12-28,00:00:00,2025-12-29 00:33:35,23.7,Zone 3,47.9,Zone 5,23.7,Zone 3,43.2,Zone 5,29.2,Zone 4,58.5,Zone 5,34.9,Zone 4,61.7,Zone 5,47.9,Zone 5,63.9,Zone 5
ANDHRA_PRADESH,WEST_GODAVARI,NARSAPUR,20.7,2025-12-29,00:15:00,98.0,2025-12-28,00:15:00,2025-12-29 00:33:35,21.3,Zone 3,36.5,Zone 4,21.3,Zone 3,35.2,Zone 4,26.3,Zone 4,47.0,Zone 5,31.5,Zone 4,59.2,Zone 5,36.5,Zone 4,61.7,Zone 5
ANDHRA_PRADESH,YSR_KADAPA,AGRICULTURAL_COLLEGE_ BADVEL,19.7,2025-12-29,00:15:00,93.0,2025-12-28,00:15:00,2025-12-29 00:33:35,19.8,Zone 3,34.4,Zone 4,19.8,Zone 3,33.3,Zone 4,25.0,Zone 3,38.9,Zone 5,29.7,Zone 4,52.5,Zone 5,34.4,Zone 4,60.0,Zone 5
ANDHRA_PRADESH,YSR_KADAPA,UTKURU_KVK,17.7,2025-12-29,00:15:00,98.0,2025-12-28,00:15:00,2025-12-29 00:33:35,17.5,Zone 3,31.9,Zone 4,17.5,Zone 3,31.0,Zone 4,23.5,Zone 3,35.4,Zone 4,27.4,Zone 4,45.2,Zone 5,31.9,Zone 4,57.0,Zone 5
ARUNACHAL_PRADESH,ANJAW,HAYULIANG_CIRCLE,13.8,2025-12-29,00:15:00,92.0,2025-12-28,00:15:00,2025-12-29 00:33:35,12.9,Zone 2,27.7,Zone 4,12.9,Zone 2,27.0,Zone 4,20.3,Zone 3,31.0,Zone 4,24.2,Zone 3,34.7,Zone 4,27.7,Zone 4,40.5,Zone 5
ARUNACHAL_PRADESH,ANJAW,KIBITOO_CIRCLE,,,,83.0,2025-12-28,23:30:00,2025-12-29 00:33:35,,,,,,,,,,,,,,,,,,,,
ARUNACHAL_PRADESH,CHANGLANG,MIAO,15.0,2025-12-29,00:15:00,98.0,2025-12-28,00:15:00,2025-12-29 00:33:35,14.2,Zone 3,28.9,Zone 4,14.2,Zone 3,28.2,Zone 4,21.4,Zone 3,32.3,Zone 4,24.9,Zone 3,36.2,Zone 4,28.9,Zone 4,46.5,Zone 5
ARUNACHAL_PRADESH,DIBANG_VALLEY,ANINI,9.4,2025-12-29,00:00:00,99.0,2025-12-28,00:00:00,2025-12-29 00:33:35,8.5,Zone 2,24.4,Zone 3,8.5,Zone 2,24.1,Zone 3,16.4,Zone 3,26.9,Zone 4,21.4,Zone 3,30.5,Zone 4,24.4,Zone 3,33.9,Zone 4
ARUNACHAL_PRADESH,EAST_KAMENG,SEPPA_PAMPOLI,16.0,2025-12-29,00:15:00,92.0,2025-12-28,00:15:00,2025-12-29 00:33:35,15.2,Zone 3,29.8,Zone 4,15.2,Zone 3,29.0,Zone 4,22.1,Zone 3,33.2,Zone 4,25.6,Zone 4,37.1,Zone 4,29.8,Zone 4,48.3,Zone 5
ARUNACHAL_PRADESH,EAST_SIANG,MEBO,17.5,2025-12-29,00:15:00,,,,2025-12-29 00:33:35,,,,,,,,,,,,,,,,,,,,
ARUNACHAL_PRADESH,EAST_SIANG,PASHIGHAT,17.1,2025-12-29,00:15:00,93.0,2025-12-28,00:15:00,2025-12-29 00:33:35,16.6,Zone 3,31.0,Zone 4,16.6,Zone 3,30.2,Zone 4,22.9,Zone 3,34.5,Zone 4,26.7,Zone 4,40.7,Zone 5,31.0,Zone 4,53.0,Zone 5
ARUNACHAL_PRADESH,KAMLE,RAGA,13.0,2025-12-29,00:00:00,95.0,2025-12-28,00:00:00,2025-12-29 00:33:35,12.0,Zone 2,26.8,Zone 4,12.0,Zone 2,26.1,Zone 4,19.5,Zone 3,30.1,Zone 4,23.6,Zone 3,33.8,Zone 4,26.8,Zone 4,38.0,Zone 5
ARUNACHAL_PRADESH,KURUNG_KUMEY,KOLORAING,12.0,2025-12-29,00:15:00,100.0,2025-12-28,00:15:00,2025-12-29 00:33:35,11.1,Zone 2,25.9,Zone 4,11.1,Zone 2,25.3,Zone 4,18.7,Zone 3,29.2,Zone 4,23.1,Zone 3,32.9,Zone 4,25.9,Zone 4,36.5,Zone 4
ARUNACHAL_PRADESH,KURUNG_KUMEY,NYAPIN,11.5,2025-12-29,00:15:00,100.0,2025-12-28,00:15:00,2025-12-29 00:33:35,10.6,Zone 2,25.4,Zone 4,10.6,Zone 2,25.1,Zone 3,18.2,Zone 3,28.8,Zone 4,22.7,Zone 3,32.4,Zone 4,25.4,Zone 4,36.0,Zone 4
ARUNACHAL_PRADESH,LEPARADA,BASAR,13.1,2025-12-29,00:15:00,100.0,2025-12-28,00:15:00,2025-12-29 00:33:35,12.2,Zone 2,26.9,Zone 4,12.2,Zone 2,26.2,Zone 4,19.6,Zone 3,30.2,Zone 4,23.7,Zone 3,34.0,Zone 4,26.9,Zone 4,39.4,Zone 5
ARUNACHAL_PRADESH,LOHIT,SUNPURA,13.3,2025-12-29,00:15:00,100.0,2025-12-28,00:15:00,2025-12-29 00:33:35,12.7,Zone 2,27.4,Zone 4,12.7,Zone 2,26.7,Zone 4,20.1,Zone 3,30.7,Zone 4,24.0,Zone 3,34.6,Zone 4,27.4,Zone 4,41.2,Zone 5
ARUNACHAL_PRADESH,LONGDING,LONGDING,14.9,2025-12-29,00:00:00,,,,2025-12-29 00:33:35,,,,,,,,,,,,,,,,,,,,
ARUNACHAL_PRADESH,LONGDING,LONGDING_NEW,14.0,2025-12-29,00:15:00,89.0,2025-12-28,00:15:00,2025-12-29 00:33:35,12.8,Zone 2,27.6,Zone 4,12.8,Zone 2,26.9,Zone 4,20.2,Zone 3,30.9,Zone 4,24.2,Zone 3,34.6,Zone 4,27.6,Zone 4,39.5,Zone 5
ARUNACHAL_PRADESH,LOWER_SIANG,KANGKU,14.8,2025-12-29,00:15:00,100.0,2025-12-28,00:15:00,2025-12-29 00:33:35,14.3,Zone 3,29.0,Zone 4,14.3,Zone 3,28.2,Zone 4,21.4,Zone 3,32.4,Zone 4,24.9,Zone 3,36.4,Zone 4,29.0,Zone 4,47.3,Zone 5
ARUNACHAL_PRADESH,LOWER_SUBANSIRI,DEED,8.9,2025-12-29,00:15:00,100.0,2025-12-28,00:15:00,2025-12-29 00:33:35,8.0,Zone 2,24.1,Zone 3,8.0,Zone 2,23.8,Zone 3,15.9,Zone 3,26.6,Zone 4,21.1,Zone 3,30.0,Zone 4,24.1,Zone 3,33.4,Zone 4
ARUNACHAL_PRADESH,LOWER_SUBANSIRI,YAZALI,12.2,2025-12-29,00:00:00,100.0,2025-12-28,00:00:00,2025-12-29 00:33:35,11.1,Zone 2,25.9,Zone 4,11.1,Zone 2,25.3,Zone 4,18.7,Zone 3,29.2,Zone 4,23.1,Zone 3,32.9,Zone 4,25.9,Zone 4,36.5,Zone 4
ARUNACHAL_PRADESH,LOWER_SUBANSIRI,ZIRO_MANIPOLYANG,6.2,2025-12-29,00:15:00,100.0,2025-12-28,00:15:00,2025-12-29 00:33:35,4.9,Zone 2,22.6,Zone 3,4.9,Zone 2,22.3,Zone 3,13.3,Zone 2,24.7,Zone 3,19.0,Zone 3,27.5,Zone 4,22.6,Zone 3,30.8,Zone 4
ARUNACHAL_PRADESH,NAMSAI,LEKANG,13.8,2025-12-29,00:15:00,94.0,2025-12-28,00:15:00,2025-12-29 00:33:35,13.0,Zone 2,27.7,Zone 4,13.0,Zone 2,27.1,Zone 4,20.4,Zone 3,31.1,Zone 4,24.2,Zone 3,34.8,Zone 4,27.7,Zone 4,41.1,Zone 5
ARUNACHAL_PRADESH,NAMSAI,NAMSAI_KVK,12.5,2025-12-29,00:15:00,100.0,2025-12-28,00:15:00,2025-12-29 00:33:35,11.6,Zone 2,26.4,Zone 4,11.6,Zone 2,25.8,Zone 4,19.2,Zone 3,29.7,Zone 4,23.4,Zone 3,33.5,Zone 4,26.4,Zone 4,37.7,Zone 5
ARUNACHAL_PRADESH,PAPUMPARE,ITANAGAR,16.1,2025-12-29,00:15:00,100.0,2025-12-28,00:15:00,2025-12-29 00:33:35,15.6,Zone 3,30.1,Zone 4,15.6,Zone 3,29.3,Zone 4,22.3,Zone 3,33.6,Zone 4,25.8,Zone 4,39.4,Zone 5,30.1,Zone 4,51.6,Zone 5
ARUNACHAL_PRADESH,SHIYOMI,LAMANG_2,,,,97.0,2025-12-28,23:30:00,2025-12-29 00:33:35,,,,,,,,,,,,,,,,,,,,
ARUNACHAL_PRADESH,SHIYOMI,LOWERTATO,9.5,2025-12-29,00:15:00,89.0,2025-12-28,00:15:00,2025-12-29 00:33:35,8.2,Zone 2,24.2,Zone 3,8.2,Zone 2,24.0,Zone 3,16.1,Zone 3,26.8,Zone 4,21.2,Zone 3,30.2,Zone 4,24.2,Zone 3,33.6,Zone 4
ARUNACHAL_PRADESH,SIANG,PANGIN_CIRCLE,14.0,2025-12-29,00:15:00,100.0,2025-12-28,00:15:00,2025-12-29 00:33:35,13.2,Zone 2,27.9,Zone 4,13.2,Zone 2,27.2,Zone 4,20.5,Zone 3,31.3,Zone 4,24.3,Zone 3,35.1,Zone 4,27.9,Zone 4,43.1,Zone 5
ARUNACHAL_PRADESH,TAWANG,TAWANG,3.0,2025-12-28,23:45:00,100.0,2025-12-28,23:45:00,2025-12-29 00:33:35,1.7,Zone 2,20.9,Zone 3,1.7,Zone 2,20.7,Zone 3,11.1,Zone 2,23.5,Zone 3,16.9,Zone 3,25.3,Zone 3,20.9,Zone 3,28.4,Zone 4
ARUNACHAL_PRADESH,TIRAP,DEOMALI,13.8,2025-12-29,00:15:00,100.0,2025-12-28,00:15:00,2025-12-29 00:33:35,13.2,Zone 2,27.9,Zone 4,13.2,Zone 2,27.2,Zone 4,20.5,Zone 3,31.3,Zone 4,24.3,Zone 3,35.1,Zone 4,27.9,Zone 4,43.1,Zone 5
ARUNACHAL_PRADESH,TIRAP,LONGDING,12.9,2025-12-29,00:15:00,,,,2025-12-29 00:33:35,,,,,,,,,,,,,,,,,,,,
ARUNACHAL_PRADESH,UPPER_SIANG,TUTING,14.3,2025-12-29,00:15:00,99.0,2025-12-28,00:15:00,2025-12-29 00:33:35,13.7,Zone 2,28.4,Zone 4,13.7,Zone 2,27.7,Zone 4,20.9,Zone 3,31.8,Zone 4,24.6,Zone 3,35.7,Zone 4,28.4,Zone 4,44.8,Zone 5
ARUNACHAL_PRADESH,UPPER_SIANG,YINGKIONG,16.9,2025-12-29,00:15:00,,,,2025-12-29 00:33:35,,,,,,,,,,,,,,,,,,,,
ARUNACHAL_PRADESH,UPPER_SUBHANSERI,DAPORIJO,15.6,2025-12-29,00:15:00,90.0,2025-12-28,00:15:00,2025-12-29 00:33:35,14.5,Zone 3,29.2,Zone 4,14.5,Zone 3,28.4,Zone 4,21.6,Zone 3,32.5,Zone 4,25.1,Zone 3,36.4,Zone 4,29.2,Zone 4,45.5,Zone 5
ARUNACHAL_PRADESH,WEST_KAMENG,BOMDILA,6.3,2025-12-29,00:15:00,,,,2025-12-29 00:33:35,,,,,,,,,,,,,,,,,,,,
ARUNACHAL_PRADESH,WEST_KAMENG,DIRANG,16.9,2025-12-29,00:15:00,100.0,2025-12-28,00:15:00,2025-12-29 00:33:35,16.9,Zone 3,31.4,Zone 4,16.9,Zone 3,30.5,Zone 4,23.1,Zone 3,34.9,Zone 4,26.9,Zone 4,43.8,Zone 5,31.4,Zone 4,55.8,Zone 5
ARUNACHAL_PRADESH,WEST_KAMENG,DIRANG,10.8,2025-12-29,00:15:00,100.0,2025-12-28,00:15:00,2025-12-29 00:33:35,10.1,Zone 2,25.1,Zone 3,10.1,Zone 2,24.8,Zone 3,17.8,Zone 3,28.3,Zone 4,22.4,Zone 3,31.9,Zone 4,25.1,Zone 3,35.4,Zone 4
ARUNACHAL_PRADESH,WEST_KAMENG,KALAKTANG,11.4,2025-12-29,00:00:00,100.0,2025-12-28,00:00:00,2025-12-29 00:33:35,10.6,Zone 2,25.4,Zone 4,10.6,Zone 2,25.1,Zone 3,18.2,Zone 3,28.8,Zone 4,22.7,Zone 3,32.4,Zone 4,25.4,Zone 4,36.0,Zone 4
ARUNACHAL_PRADESH,WEST_SIANG,ALONG,16.8,2025-12-29,00:15:00,99.0,2025-12-28,00:15:00,2025-12-29 00:33:35,16.9,Zone 3,31.3,Zone 4,16.9,Zone 3,30.4,Zone 4,23.1,Zone 3,34.8,Zone 4,26.9,Zone 4,43.3,Zone 5,31.3,Zone 4,55.4,Zone 5
ARUNACHAL_PRADESH,WEST_SIANG,KAMBA,16.0,2025-12-29,00:15:00,100.0,2025-12-28,00:15:00,2025-12-29 00:33:35,15.6,Zone 3,30.1,Zone 4,15.6,Zone 3,29.3,Zone 4,22.3,Zone 3,33.6,Zone 4,25.8,Zone 4,39.4,Zone 5,30.1,Zone 4,51.6,Zone 5
ARUNACHAL_PRADESH,WEST_SIANG,YOMCHA,13.2,2025-12-29,00:15:00,100.0,2025-12-28,00:15:00,2025-12-29 00:33:35,12.2,Zone 2,26.9,Zone 4,12.2,Zone 2,26.2,Zone 4,19.6,Zone 3,30.2,Zone 4,23.7,Zone 3,34.0,Zone 4,26.9,Zone 4,39.4,Zone 5
ASSAM,BARPETA,BAJALI_UNIVERSITY,16.9,2025-12-29,00:15:00,100.0,2025-12-28,00:15:00,2025-12-29 00:33:35,16.9,Zone 3,31.4,Zone 4,16.9,Zone 3,30.5,Zone 4,23.1,Zone 3,34.9,Zone 4,26.9,Zone 4,43.8,Zone 5,31.4,Zone 4,55.8,Zone 5
ASSAM,BARPETA,BARPETA,16.6,2025-12-29,00:15:00,98.0,2025-12-28,00:15:00,2025-12-29 00:33:35,16.2,Zone 3,30.7,Zone 4,16.2,Zone 3,29.8,Zone 4,22.6,Zone 3,34.1,Zone 4,26.3,Zone 4,40.7,Zone 5,30.7,Zone 4,52.9,Zone 5
ASSAM,BARPETA,BARPETA_KVK,16.7,2025-12-29,00:15:00,100.0,2025-12-28,00:15:00,2025-12-29 00:33:35,16.3,Zone 3,30.8,Zone 4,16.3,Zone 3,29.9,Zone 4,22.7,Zone 3,34.2,Zone 4,26.4,Zone 4,41.5,Zone 5,30.8,Zone 4,53.7,Zone 5
ASSAM,BONGAIGAON,MANIKPUR,16.1,2025-12-29,00:15:00,100.0,2025-12-28,00:15:00,2025-12-29 00:33:35,15.6,Zone 3,30.1,Zone 4,15.6,Zone 3,29.3,Zone 4,22.3,Zone 3,33.6,Zone 4,25.8,Zone 4,39.4,Zone 5,30.1,Zone 4,51.6,Zone 5
ASSAM,CACHAR,CACHER_KVK,15.9,2025-12-29,00:15:00,,,,2025-12-29 00:33:35,,,,,,,,,,,,,,,,,,,,
ASSAM,CHARAIDEO,SONARI_AEGCL,14.2,2025-12-29,00:15:00,100.0,2025-12-28,00:15:00,2025-12-29 00:33:35,13.2,Zone 2,27.9,Zone 4,13.2,Zone 2,27.2,Zone 4,20.5,Zone 3,31.3,Zone 4,24.3,Zone 3,35.1,Zone 4,27.9,Zone 4,43.1,Zone 5
ASSAM,CHIRANG,CHIRANG,15.7,2025-12-29,00:15:00,100.0,2025-12-28,00:15:00,2025-12-29 00:33:35,15.0,Zone 3,29.6,Zone 4,15.0,Zone 3,28.8,Zone 4,21.8,Zone 3,33.0,Zone 4,25.2,Zone 3,37.4,Zone 5,29.6,Zone 4,49.4,Zone 5
