STATE,DISTRICT,STATION,TEMP,DATE_TEMP,TIME_TEMP,RH,DATE_RH,TIME_RH,LOGGED_AT (IST),EHI (in shade °C),Light Work Heat Stress Zone,EHI_350 (in shade °C),Hard Labor Heat Stress Zone,EHI_3_shade,Zone_3_shade,EHI_3_sun,Zone_3_sun,EHI_4_shade,Zone_4_shade,EHI_4_sun,Zone_4_sun,EHI_5_shade,Zone_5_shade,EHI_5_sun,Zone_5_sun,EHI_6_shade,Zone_6_shade,EHI_6_sun,Zone_6_sun
Andhra Pradesh,Ntr,Mylavaram College Of  Engineer,23.3,2026-02-15,23:45:00,100.0,2026-02-15,23:45:00,2026-02-16 00:01:24,25.05000000000001,Zone 3,58.9,Zone 5,25.3,Zone 3,27.8,Zone 4,31.9,Zone 4,44.0,Zone 5,42.0,Zone 5,51.5,Zone 5,58.9,Zone 5,55.4,Zone 5
Andhra Pradesh,Palnadu,Jangameshwarapuram,22.6,2026-02-15,23:45:00,,,,2026-02-16 00:01:24,,,,,,,,,,,,,,,,,,,,
Andhra Pradesh,Palnadu,Rentachintala,22.7,2026-02-15,23:45:00,66.0,2026-02-15,23:45:00,2026-02-16 00:01:24,23.05000000000001,Zone 3,37.0,Zone 4,22.9,Zone 3,23.0,Zone 4,27.9,Zone 4,27.9,Zone 4,32.6,Zone 4,32.4,Zone 4,37.0,Zone 4,43.8,Zone 5
Andhra Pradesh,Prakasam,Cs Puram,20.1,2026-02-15,23:45:00,77.0,2026-02-15,23:45:00,2026-02-16 00:01:24,20.55000000000001,Zone 3,34.6,Zone 4,20.4,Zone 3,20.4,Zone 4,25.4,Zone 4,25.4,Zone 4,30.2,Zone 4,30.0,Zone 4,34.6,Zone 4,38.3,Zone 5
Andhra Pradesh,Prakasam,Peda Araveedu,21.7,2026-02-15,23:45:00,62.0,2026-02-15,23:45:00,2026-02-16 00:01:24,21.75,Zone 3,35.3,Zone 4,21.5,Zone 3,21.5,Zone 4,26.5,Zone 4,26.2,Zone 4,31.0,Zone 4,30.6,Zone 4,35.3,Zone 4,36.3,Zone 5
Andhra Pradesh,Srikakulam,Amadalavalasa Kvk,21.6,2026-02-15,23:45:00,,,,2026-02-16 00:01:24,,,,,,,,,,,,,,,,,,,,
Andhra Pradesh,Srikakulam,Ragolu,20.3,2026-02-15,23:45:00,94.0,2026-02-15,23:45:00,2026-02-16 00:01:24,21.55000000000001,Zone 3,36.9,Zone 4,21.8,Zone 3,21.9,Zone 4,26.7,Zone 4,27.4,Zone 4,32.0,Zone 4,36.1,Zone 5,36.9,Zone 4,48.8,Zone 5
Andhra Pradesh,Visakhapatnam,Anandapuram Arg,22.4,2026-02-15,23:45:00,87.0,2026-02-15,23:45:00,2026-02-16 00:01:24,23.650000000000034,Zone 3,42.7,Zone 5,23.8,Zone 3,24.6,Zone 4,29.1,Zone 4,30.1,Zone 4,34.5,Zone 4,43.7,Zone 5,42.7,Zone 5,50.8,Zone 5
Andhra Pradesh,Vizianagaram,Vizianagaram,22.1,2026-02-15,23:45:00,96.0,2026-02-15,23:45:00,2026-02-16 00:01:24,23.650000000000034,Zone 3,46.2,Zone 5,23.6,Zone 3,24.5,Zone 4,29.0,Zone 4,30.3,Zone 4,34.6,Zone 4,47.1,Zone 5,46.2,Zone 5,51.8,Zone 5
Andhra Pradesh,West Godavari,Bhimavaram,23.0,2026-02-15,23:45:00,99.0,2026-02-15,23:45:00,2026-02-16 00:01:24,24.75,Zone 3,55.1,Zone 5,24.7,Zone 3,26.7,Zone 4,30.9,Zone 4,39.2,Zone 5,37.7,Zone 5,50.1,Zone 5,55.1,Zone 5,54.3,Zone 5
Andhra Pradesh,West Godavari,Kv Gopannapalem Eluru,21.7,2026-02-15,23:45:00,58.0,2026-02-15,23:45:00,2026-02-16 00:01:24,21.55000000000001,Zone 3,34.9,Zone 4,21.3,Zone 3,21.3,Zone 4,26.4,Zone 4,25.9,Zone 4,30.8,Zone 4,30.2,Zone 4,34.9,Zone 4,34.3,Zone 4
Andhra Pradesh,West Godavari,Maruteru,25.0,2026-02-15,23:45:00,,,,2026-02-16 00:01:24,,,,,,,,,,,,,,,,,,,,
Andhra Pradesh,West Godavari,Narsapur,23.9,2026-02-15,23:45:00,93.0,2026-02-15,23:45:00,2026-02-16 00:01:24,25.55000000000001,Zone 4,57.0,Zone 5,25.7,Zone 4,28.0,Zone 4,32.1,Zone 4,41.7,Zone 5,39.7,Zone 5,50.8,Zone 5,57.0,Zone 5,54.8,Zone 5
Andhra Pradesh,Ysr Kadapa,Agricultural College  Badvel,22.6,2026-02-15,23:45:00,59.0,2026-02-15,23:45:00,2026-02-16 00:01:24,22.650000000000034,Zone 3,36.3,Zone 4,22.5,Zone 3,22.5,Zone 4,27.5,Zone 4,27.2,Zone 4,32.0,Zone 4,31.6,Zone 4,36.3,Zone 4,38.9,Zone 5
Andhra Pradesh,Ysr Kadapa,Utkuru Kvk,20.1,2026-02-15,23:45:00,61.0,2026-02-15,23:45:00,2026-02-16 00:01:24,19.75,Zone 3,33.4,Zone 4,19.6,Zone 3,19.7,Zone 4,25.0,Zone 3,24.3,Zone 4,29.3,Zone 4,28.6,Zone 4,33.4,Zone 4,32.7,Zone 4
Arunachal Pradesh,Anjaw,Hayuliang Circle,15.2,2026-02-15,23:45:00,75.0,2026-02-15,23:45:00,2026-02-16 00:01:24,14.350000000000023,Zone 3,28.9,Zone 4,14.1,Zone 3,14.4,Zone 3,21.3,Zone 3,19.5,Zone 4,25.0,Zone 3,23.8,Zone 4,28.9,Zone 4,27.9,Zone 4
Arunachal Pradesh,Changlang,Miao,16.1,2026-02-15,23:45:00,88.0,2026-02-15,23:45:00,2026-02-16 00:01:24,16.150000000000034,Zone 3,30.4,Zone 4,16.0,Zone 3,16.0,Zone 3,22.5,Zone 3,21.0,Zone 4,26.1,Zone 4,25.5,Zone 4,30.4,Zone 4,29.8,Zone 4
Arunachal Pradesh,Dibang Valley,Anini,7.3,2026-02-15,23:45:00,100.0,2026-02-15,23:45:00,2026-02-16 00:01:24,7.25,Zone 2,23.8,Zone 3,7.5,Zone 2,7.5,Zone 2,15.4,Zone 3,13.3,Zone 2,20.7,Zone 3,17.5,Zone 3,23.8,Zone 3,21.2,Zone 4
Arunachal Pradesh,East Kameng,Seppa Pampoli,15.6,2026-02-15,23:45:00,92.0,2026-02-15,23:45:00,2026-02-16 00:01:24,15.650000000000034,Zone 3,30.0,Zone 4,15.6,Zone 3,15.5,Zone 3,22.2,Zone 3,20.6,Zone 4,25.7,Zone 4,25.1,Zone 4,30.0,Zone 4,29.4,Zone 4
Arunachal Pradesh,East Siang,Pashighat,19.7,2026-02-15,23:30:00,64.0,2026-02-15,23:30:00,2026-02-16 00:01:24,19.450000000000045,Zone 3,33.1,Zone 4,19.2,Zone 3,19.3,Zone 4,24.7,Zone 3,23.9,Zone 4,28.9,Zone 4,28.3,Zone 4,33.1,Zone 4,32.4,Zone 4
Arunachal Pradesh,Kamle,Raga,11.8,2026-02-15,23:45:00,100.0,2026-02-15,23:45:00,2026-02-16 00:01:24,11.850000000000023,Zone 2,26.6,Zone 4,12.0,Zone 2,12.0,Zone 2,19.4,Zone 3,17.2,Zone 3,23.6,Zone 3,21.5,Zone 4,26.6,Zone 4,25.7,Zone 4
Arunachal Pradesh,Kurung Kumey,Koloraing,10.8,2026-02-15,23:45:00,100.0,2026-02-15,23:45:00,2026-02-16 00:01:24,10.75,Zone 2,25.7,Zone 4,11.0,Zone 2,11.0,Zone 2,18.5,Zone 3,16.3,Zone 3,22.9,Zone 3,20.5,Zone 4,25.7,Zone 4,24.6,Zone 4
Arunachal Pradesh,Kurung Kumey,Nyapin,12.8,2026-02-15,23:45:00,100.0,2026-02-15,23:45:00,2026-02-16 00:01:24,12.850000000000023,Zone 2,27.6,Zone 4,13.0,Zone 2,13.0,Zone 2,20.3,Zone 3,18.1,Zone 3,24.2,Zone 3,22.6,Zone 4,27.6,Zone 4,26.8,Zone 4
Arunachal Pradesh,Leparada,Basar,12.5,2026-02-15,23:45:00,100.0,2026-02-15,23:45:00,2026-02-16 00:01:24,12.550000000000011,Zone 2,27.1,Zone 4,12.5,Zone 2,12.5,Zone 2,19.8,Zone 3,17.7,Zone 3,23.9,Zone 3,22.0,Zone 4,27.1,Zone 4,26.2,Zone 4
Arunachal Pradesh,Longding,Longding,15.7,2026-02-15,23:45:00,,,,2026-02-16 00:01:24,,,,,,,,,,,,,,,,,,,,
Arunachal Pradesh,Longding,Longding New,16.0,2026-02-15,23:45:00,77.0,2026-02-15,23:45:00,2026-02-16 00:01:24,15.450000000000045,Zone 3,29.9,Zone 4,15.5,Zone 3,15.7,Zone 3,22.2,Zone 3,20.6,Zone 4,25.8,Zone 4,25.0,Zone 4,29.9,Zone 4,29.1,Zone 4
Arunachal Pradesh,Lower Siang,Kangku,14.4,2026-02-15,23:45:00,100.0,2026-02-15,23:45:00,2026-02-16 00:01:24,14.550000000000011,Zone 3,29.2,Zone 4,14.6,Zone 3,14.6,Zone 3,21.5,Zone 3,19.7,Zone 4,25.1,Zone 3,24.3,Zone 4,29.2,Zone 4,28.6,Zone 4
Arunachal Pradesh,Lower Subansiri,Deed,9.6,2026-02-15,23:45:00,100.0,2026-02-15,23:45:00,2026-02-16 00:01:24,9.550000000000011,Zone 2,24.8,Zone 3,9.5,Zone 2,9.5,Zone 2,17.2,Zone 3,15.0,Zone 3,22.0,Zone 3,19.0,Zone 4,24.8,Zone 3,23.1,Zone 4
Arunachal Pradesh,Lower Subansiri,Ziro Manipolyang,6.7,2026-02-15,23:45:00,100.0,2026-02-15,23:45:00,2026-02-16 00:01:24,6.650000000000034,Zone 2,23.3,Zone 3,6.5,Zone 2,6.5,Zone 2,14.4,Zone 3,12.5,Zone 2,20.0,Zone 3,16.8,Zone 3,23.3,Zone 3,20.3,Zone 4
Arunachal Pradesh,Namsai,Lekang,13.2,2026-02-15,23:45:00,94.0,2026-02-15,23:45:00,2026-02-16 00:01:24,12.950000000000045,Zone 2,27.5,Zone 4,12.8,Zone 2,12.9,Zone 2,20.1,Zone 3,18.0,Zone 3,24.1,Zone 3,22.4,Zone 4,27.5,Zone 4,26.5,Zone 4
Arunachal Pradesh,Namsai,Namsai Kvk,13.6,2026-02-15,23:45:00,100.0,2026-02-15,23:45:00,2026-02-16 00:01:24,13.550000000000011,Zone 2,28.1,Zone 4,13.5,Zone 2,13.5,Zone 2,20.7,Zone 3,18.6,Zone 4,24.5,Zone 3,23.1,Zone 4,28.1,Zone 4,27.4,Zone 4
Arunachal Pradesh,Papumpare,Itanagar,16.7,2026-02-15,23:45:00,100.0,2026-02-15,23:45:00,2026-02-16 00:01:24,17.450000000000045,Zone 3,31.6,Zone 4,17.2,Zone 3,16.9,Zone 3,23.2,Zone 3,22.0,Zone 4,27.0,Zone 4,26.8,Zone 4,31.6,Zone 4,32.9,Zone 5
Arunachal Pradesh,Shiyomi,Lamang 2,,,,97.0,2026-02-15,23:30:00,2026-02-16 00:01:24,,,,,,,,,,,,,,,,,,,,
Arunachal Pradesh,Shiyomi,Lowertato,8.3,2026-02-15,23:45:00,99.0,2026-02-15,23:45:00,2026-02-16 00:01:24,8.25,Zone 2,24.3,Zone 3,8.5,Zone 2,8.5,Zone 2,16.2,Zone 3,14.0,Zone 3,21.3,Zone 3,18.2,Zone 3,24.3,Zone 3,22.1,Zone 4
Arunachal Pradesh,Tawang,Tawang,1.7,2026-02-15,23:45:00,100.0,2026-02-15,23:45:00,2026-02-16 00:01:24,1.75,Zone 2,20.7,Zone 3,1.5,Zone 2,1.5,Zone 2,10.8,Zone 2,8.7,Zone 2,16.6,Zone 3,13.3,Zone 2,20.7,Zone 3,17.0,Zone 3
Arunachal Pradesh,Tirap,Deomali,13.6,2026-02-15,23:45:00,100.0,2026-02-15,23:45:00,2026-02-16 00:01:24,13.550000000000011,Zone 2,28.1,Zone 4,13.5,Zone 2,13.5,Zone 2,20.7,Zone 3,18.6,Zone 4,24.5,Zone 3,23.1,Zone 4,28.1,Zone 4,27.4,Zone 4
Arunachal Pradesh,Tirap,Longding,15.9,2026-02-15,23:30:00,,,,2026-02-16 00:01:24,,,,,,,,,,,,,,,,,,,,
Arunachal Pradesh,Upper Siang,Tuting,12.3,2026-02-15,23:45:00,99.0,2026-02-15,23:45:00,2026-02-16 00:01:24,12.25,Zone 2,27.1,Zone 4,12.5,Zone 2,12.5,Zone 2,19.8,Zone 3,17.6,Zone 3,23.8,Zone 3,22.0,Zone 4,27.1,Zone 4,26.2,Zone 4
Arunachal Pradesh,Upper Subhanseri,Daporijo,16.9,2026-02-15,23:45:00,89.0,2026-02-15,23:45:00,2026-02-16 00:01:24,17.150000000000034,Zone 3,31.6,Zone 4,17.3,Zone 3,17.2,Zone 3,23.3,Zone 3,22.2,Zone 4,27.2,Zone 4,26.8,Zone 4,31.6,Zone 4,31.2,Zone 4
Arunachal Pradesh,West Kameng,Bomdila,5.3,2026-02-15,23:45:00,,,,2026-02-16 00:01:24,,,,,,,,,,,,,,,,,,,,
Arunachal Pradesh,West Kameng,Dirang,12.0,2026-02-15,23:45:00,100.0,2026-02-15,23:45:00,2026-02-16 00:01:24,12.050000000000011,Zone 2,26.6,Zone 4,12.0,Zone 2,12.0,Zone 2,19.4,Zone 3,17.2,Zone 3,23.6,Zone 3,21.5,Zone 4,26.6,Zone 4,25.7,Zone 4
Arunachal Pradesh,West Kameng,Dirang,8.2,2026-02-15,23:45:00,100.0,2026-02-15,23:45:00,2026-02-16 00:01:24,8.150000000000034,Zone 2,24.1,Zone 3,8.0,Zone 2,8.0,Zone 2,15.8,Zone 3,13.7,Zone 2,21.0,Zone 3,17.9,Zone 3,24.1,Zone 3,21.7,Zone 4
Arunachal Pradesh,West Kameng,Kalaktang,10.8,2026-02-15,23:45:00,100.0,2026-02-15,23:45:00,2026-02-16 00:01:24,10.75,Zone 2,25.7,Zone 4,11.0,Zone 2,11.0,Zone 2,18.5,Zone 3,16.3,Zone 3,22.9,Zone 3,20.5,Zone 4,25.7,Zone 4,24.6,Zone 4
Arunachal Pradesh,West Siang,Yomcha,13.1,2026-02-15,23:45:00,100.0,2026-02-15,23:45:00,2026-02-16 00:01:24,13.050000000000011,Zone 2,27.6,Zone 4,13.0,Zone 2,13.0,Zone 2,20.3,Zone 3,18.1,Zone 3,24.2,Zone 3,22.6,Zone 4,27.6,Zone 4,26.8,Zone 4
Assam,Barpeta,Bajali University,16.4,2026-02-15,23:45:00,100.0,2026-02-15,23:45:00,2026-02-16 00:01:24,17.05000000000001,Zone 3,31.6,Zone 4,17.2,Zone 3,16.9,Zone 3,23.2,Zone 3,22.0,Zone 4,27.0,Zone 4,26.8,Zone 4,31.6,Zone 4,32.9,Zone 5
Assam,Barpeta,Barpeta,16.7,2026-02-15,23:45:00,88.0,2026-02-15,23:45:00,2026-02-16 00:01:24,16.850000000000023,Zone 3,31.0,Zone 4,16.6,Zone 3,16.6,Zone 3,22.9,Zone 3,21.6,Zone 4,26.7,Zone 4,26.1,Zone 4,31.0,Zone 4,30.5,Zone 4
Assam,Barpeta,Barpeta Kvk,16.4,2026-02-15,23:45:00,100.0,2026-02-15,23:45:00,2026-02-16 00:01:24,17.05000000000001,Zone 3,31.6,Zone 4,17.2,Zone 3,16.9,Zone 3,23.2,Zone 3,22.0,Zone 4,27.0,Zone 4,26.8,Zone 4,31.6,Zone 4,32.9,Zone 5
Assam,Bongaigaon,Bongaigaon,16.4,2026-02-15,23:45:00,78.0,2026-02-15,23:45:00,2026-02-16 00:01:24,16.05000000000001,Zone 3,30.5,Zone 4,16.1,Zone 3,16.3,Zone 3,22.7,Zone 3,21.2,Zone 4,26.3,Zone 4,25.6,Zone 4,30.5,Zone 4,29.8,Zone 4
Assam,Bongaigaon,Manikpur,16.3,2026-02-15,23:45:00,100.0,2026-02-15,23:45:00,2026-02-16 00:01:24,16.950000000000045,Zone 3,31.6,Zone 4,17.2,Zone 3,16.9,Zone 3,23.2,Zone 3,22.0,Zone 4,27.0,Zone 4,26.8,Zone 4,31.6,Zone 4,32.9,Zone 5
Assam,Cachar,Cacher Kvk,17.8,2026-02-15,23:45:00,,,,2026-02-16 00:01:24,,,,,,,,,,,,,,,,,,,,
Assam,Charaideo,Sonari Aegcl,13.0,2026-02-15,23:45:00,100.0,2026-02-15,23:45:00,2026-02-16 00:01:24,13.050000000000011,Zone 2,27.6,Zone 4,13.0,Zone 2,13.0,Zone 2,20.3,Zone 3,18.1,Zone 3,24.2,Zone 3,22.6,Zone 4,27.6,Zone 4,26.8,Zone 4
Assam,Darrang,Dalgaon,17.2,2026-02-15,23:45:00,83.0,2026-02-15,23:45:00,2026-02-16 00:01:24,17.25,Zone 3,31.3,Zone 4,17.0,Zone 3,17.0,Zone 3,23.2,Zone 3,22.0,Zone 4,27.0,Zone 4,26.5,Zone 4,31.3,Zone 4,30.8,Zone 4
Assam,Darrang,Garukhuti,18.6,2026-02-15,23:45:00,100.0,2026-02-15,23:45:00,2026-02-16 00:01:24,19.850000000000023,Zone 3,34.3,Zone 4,19.7,Zone 3,19.4,Zone 4,24.8,Zone 3,24.8,Zone 4,29.5,Zone 4,29.8,Zone 4,34.3,Zone 4,43.3,Zone 5
Assam,Darrang,Mangaldai,16.9,2026-02-15,23:45:00,85.0,2026-02-15,23:45:00,2026-02-16 00:01:24,16.950000000000045,Zone 3,31.4,Zone 4,17.1,Zone 3,17.1,Zone 3,23.2,Zone 3,22.0,Zone 4,27.1,Zone 4,26.6,Zone 4,31.4,Zone 4,30.9,Zone 4
Assam,Dhemaji,Silapathar Science College,15.0,2026-02-15,23:45:00,100.0,2026-02-15,23:45:00,2026-02-16 00:01:24,15.25,Zone 3,29.8,Zone 4,15.3,Zone 3,15.2,Zone 3,22.0,Zone 3,20.2,Zone 4,25.4,Zone 4,24.9,Zone 4,29.8,Zone 4,29.3,Zone 4
Assam,Dhubri,Bn College,17.1,2026-02-15,23:30:00,100.0,2026-02-15,23:30:00,2026-02-16 00:01:24,17.950000000000045,Zone 3,32.2,Zone 4,17.8,Zone 3,17.5,Zone 3,23.6,Zone 3,22.7,Zone 4,27.6,Zone 4,27.5,Zone 4,32.2,Zone 4,35.3,Zone 5
Assam,Dhubri,Gauripur Aegcl,16.6,2026-02-15,23:45:00,100.0,2026-02-15,23:45:00,2026-02-16 00:01:24,17.350000000000023,Zone 3,31.6,Zone 4,17.2,Zone 3,16.9,Zone 3,23.2,Zone 3,22.0,Zone 4,27.0,Zone 4,26.8,Zone 4,31.6,Zone 4,32.9,Zone 5
Assam,Dibrugarh,Bcpl Dibrugarh,,,,100.0,2026-02-15,23:45:00,2026-02-16 00:01:24,,,,,,,,,,,,,,,,,,,,
Assam,Dibrugarh,Dc Ofc Dibrugarh,15.9,2026-02-15,23:45:00,96.0,2026-02-15,23:45:00,2026-02-16 00:01:24,16.25,Zone 3,30.8,Zone 4,16.4,Zone 3,16.2,Zone 3,22.7,Zone 3,21.3,Zone 4,26.4,Zone 4,25.9,Zone 4,30.8,Zone 4,30.4,Zone 4
Assam,Dibrugarh,Dibrugarh,10.1,2026-02-15,23:45:00,,,,2026-02-16 00:01:24,,,,,,,,,,,,,,,,,,,,
Assam,Dibrugarh,Lahowal,,,,6.0,2026-02-15,23:45:00,2026-02-16 00:01:24,,,,,,,,,,,,,,,,,,,,
Assam,Dima Hasao,Haflong,15.8,2026-02-15,23:45:00,72.0,2026-02-15,23:45:00,2026-02-16 00:01:24,14.950000000000045,Zone 3,29.7,Zone 4,15.2,Zone 3,15.5,Zone 3,22.1,Zone 3,20.5,Zone 4,25.7,Zone 4,24.8,Zone 4,29.7,Zone 4,28.8,Zone 4
Assam,Dima Hasao,Haflong Aegcl,15.2,2026-02-15,23:15:00,,,,2026-02-16 00:01:24,,,,,,,,,,,,,,,,,,,,
