LOGGED_AT (IST),STATE,DISTRICT,STATION,TEMP,RH,EHI (in shade °C),Light Work Heat Stress Zone,EHI_350 (in shade °C),Hard Labor Heat Stress Zone,EHI_3_shade,Zone_3_shade,EHI_3_sun,Zone_3_sun,EHI_4_shade,Zone_4_shade,EHI_4_sun,Zone_4_sun,EHI_5_shade,Zone_5_shade,EHI_5_sun,Zone_5_sun,EHI_6_shade,Zone_6_shade,EHI_6_sun,Zone_6_sun
2025-08-11 00:39:38,MEGHALAYA,EAST_GARO_HILLS,WILLIAMNAGAR,25.4,99.0,28.1,Zone 4,61.6,Zone 5,28.1,Zone 4,60.5,Zone 5,35.4,Zone 4,63.5,Zone 5,54.6,Zone 5,65.8,Zone 5,61.6,Zone 5,67.5,Zone 5
2025-08-11 00:39:38,MEGHALAYA,EAST_KHASI_HILLS,LABAN,21.0,92.0,21.6,Zone 3,36.6,Zone 4,21.6,Zone 3,35.5,Zone 4,26.7,Zone 4,46.2,Zone 5,31.8,Zone 4,59.0,Zone 5,36.6,Zone 4,61.5,Zone 5
2025-08-11 00:39:38,MEGHALAYA,EAST_KHASI_HILLS,MAWRYNGKNENG,22.5,98.0,23.7,Zone 3,47.9,Zone 5,23.7,Zone 3,43.2,Zone 5,29.2,Zone 4,58.5,Zone 5,34.9,Zone 4,61.7,Zone 5,47.9,Zone 5,63.9,Zone 5
2025-08-11 00:39:38,MEGHALAYA,EAST_KHASI_HILLS,MAWSYNRAM,19.6,99.0,20.1,Zone 3,34.9,Zone 4,20.1,Zone 3,33.8,Zone 4,25.1,Zone 3,42.0,Zone 5,30.1,Zone 4,55.6,Zone 5,34.9,Zone 4,60.7,Zone 5
2025-08-11 00:39:38,MEGHALAYA,EAST_KHASI_HILLS,NEHU,20.9,98.0,21.9,Zone 3,38.4,Zone 5,21.9,Zone 3,36.0,Zone 4,26.9,Zone 4,50.0,Zone 5,32.3,Zone 4,59.8,Zone 5,38.4,Zone 5,62.3,Zone 5
2025-08-11 00:39:38,MEGHALAYA,EAST_KHASI_HILLS,SHILLONG,20.4,89.0,20.9,Zone 3,35.5,Zone 4,20.9,Zone 3,34.5,Zone 4,25.9,Zone 4,41.7,Zone 5,30.9,Zone 4,55.2,Zone 5,35.5,Zone 4,60.6,Zone 5
2025-08-11 00:39:38,MEGHALAYA,EAST_WEST_KHASI_HILLS,MAIRANG,19.5,96.0,20.0,Zone 3,34.6,Zone 4,20.0,Zone 3,33.5,Zone 4,25.0,Zone 3,40.5,Zone 5,29.9,Zone 4,54.1,Zone 5,34.6,Zone 4,60.4,Zone 5
2025-08-11 00:39:38,MEGHALAYA,NORTH_GARO_HILLS,RESUBELPARA,27.6,100.0,33.2,Zone 4,65.4,Zone 5,33.2,Zone 4,64.4,Zone 5,54.9,Zone 5,66.9,Zone 5,62.3,Zone 5,68.7,Zone 5,65.4,Zone 5,71.1,Zone 6
2025-08-11 00:39:38,MEGHALAYA,RI_BHOI,BYRNIHAT,27.2,100.0,31.8,Zone 4,64.5,Zone 5,31.8,Zone 4,63.5,Zone 5,49.5,Zone 5,66.1,Zone 5,61.3,Zone 5,68.0,Zone 5,64.5,Zone 5,69.5,Zone 6
2025-08-11 00:39:38,MEGHALAYA,SOUTH_WEST_GARO_HILLS,AMPATI,27.6,99.0,33.0,Zone 4,65.1,Zone 5,33.0,Zone 4,64.2,Zone 5,53.6,Zone 5,66.7,Zone 5,62.1,Zone 5,68.5,Zone 5,65.1,Zone 5,70.7,Zone 6
2025-08-11 00:39:38,MEGHALAYA,SOUTH_WEST_KHASI_HILLS,MAWKYRWAT,19.1,100.0,19.5,Zone 3,34.2,Zone 4,19.5,Zone 3,33.1,Zone 4,24.7,Zone 3,40.0,Zone 5,29.4,Zone 4,53.7,Zone 5,34.2,Zone 4,60.3,Zone 5
2025-08-11 00:39:38,MEGHALAYA,WEST_GARO_HILLS,TURA,27.8,80.0,31.1,Zone 4,61.6,Zone 5,31.1,Zone 4,60.5,Zone 5,37.9,Zone 4,63.5,Zone 5,54.6,Zone 5,65.8,Zone 5,61.6,Zone 5,67.5,Zone 5
2025-08-11 00:39:38,MEGHALAYA,WEST_KHASI_HILLS,NONGSTOIN,20.4,100.0,21.4,Zone 3,36.8,Zone 5,21.4,Zone 3,35.4,Zone 4,26.4,Zone 4,48.3,Zone 5,31.6,Zone 4,59.5,Zone 5,36.8,Zone 5,61.9,Zone 5
2025-08-11 00:39:38,MEGHALAYA,WEST_KHASI_HILLS,NONGSTOIN_KVK,19.0,99.0,19.5,Zone 3,34.1,Zone 4,19.5,Zone 3,33.0,Zone 4,24.7,Zone 3,39.5,Zone 5,29.4,Zone 4,53.2,Zone 5,34.1,Zone 4,60.2,Zone 5
2025-08-11 00:39:38,MIZORAM,AIZAWL,MIZORAM_UNIVERSITY,23.9,94.0,25.1,Zone 3,55.1,Zone 5,25.1,Zone 3,50.4,Zone 5,31.5,Zone 4,60.4,Zone 5,37.9,Zone 5,63.0,Zone 5,55.1,Zone 5,65.1,Zone 5
2025-08-11 00:39:38,MIZORAM,CHAMPHAI,CHAMPHAI_AWS,18.8,100.0,19.5,Zone 3,34.2,Zone 4,19.5,Zone 3,33.1,Zone 4,24.7,Zone 3,40.0,Zone 5,29.4,Zone 4,53.7,Zone 5,34.2,Zone 4,60.3,Zone 5
2025-08-11 00:39:38,MIZORAM,KHAWZAWL,KHAWZAWL,20.9,100.0,22.0,Zone 3,39.6,Zone 5,22.0,Zone 3,36.2,Zone 4,27.1,Zone 4,51.3,Zone 5,32.5,Zone 4,60.1,Zone 5,39.6,Zone 5,62.5,Zone 5
2025-08-11 00:39:38,MANIPUR,KANGPOKPI,TUJANGVAICHONG,21.8,100.0,23.2,Zone 3,46.0,Zone 5,23.2,Zone 3,41.4,Zone 5,28.6,Zone 4,57.0,Zone 5,34.2,Zone 4,61.4,Zone 5,46.0,Zone 5,63.6,Zone 5
2025-08-11 00:39:38,ODISHA,SAMBALPUR,DHANKAUDA,25.5,91.0,27.4,Zone 4,59.9,Zone 5,27.4,Zone 4,58.1,Zone 5,34.1,Zone 4,62.1,Zone 5,46.3,Zone 5,64.5,Zone 5,59.9,Zone 5,66.4,Zone 5
2025-08-11 00:39:38,ODISHA,SUNDERGARH,SUNDERGARH,26.3,88.0,29.1,Zone 4,60.9,Zone 5,29.1,Zone 4,59.8,Zone 5,35.9,Zone 4,63.0,Zone 5,51.4,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
2025-08-11 00:39:38,RAJASTHAN,BIKANER,LUNKARNSAR,30.8,57.0,33.4,Zone 4,60.2,Zone 5,33.4,Zone 4,59.1,Zone 5,39.2,Zone 4,62.4,Zone 5,47.9,Zone 5,64.8,Zone 5,60.2,Zone 5,66.6,Zone 5
2025-08-11 00:39:38,RAJASTHAN,CHURU,CHURU,28.4,86.0,33.3,Zone 4,63.9,Zone 5,33.3,Zone 4,62.9,Zone 5,46.0,Zone 5,65.6,Zone 5,60.6,Zone 5,67.5,Zone 5,63.9,Zone 5,69.0,Zone 5
2025-08-11 00:39:38,RAJASTHAN,DAUSA,KHEDALI,27.2,100.0,31.8,Zone 4,64.5,Zone 5,31.8,Zone 4,63.5,Zone 5,49.5,Zone 5,66.1,Zone 5,61.3,Zone 5,68.0,Zone 5,64.5,Zone 5,69.5,Zone 6
2025-08-11 00:39:38,RAJASTHAN,DUNGARPUR,DUNGARPUR_KVK,26.1,94.0,28.7,Zone 4,61.4,Zone 5,28.7,Zone 4,60.3,Zone 5,35.8,Zone 4,63.4,Zone 5,53.7,Zone 5,65.6,Zone 5,61.4,Zone 5,67.4,Zone 5
2025-08-11 00:39:38,RAJASTHAN,HANUMANGARH,HANUMANGARH 1_KVK,29.0,84.0,34.2,Zone 4,64.2,Zone 5,34.2,Zone 4,63.2,Zone 5,48.2,Zone 5,65.9,Zone 5,61.0,Zone 5,67.8,Zone 5,64.2,Zone 5,69.3,Zone 5
2025-08-11 00:39:38,RAJASTHAN,JAIPUR,AMITY_UNIVERSITY,26.1,100.0,29.3,Zone 4,62.7,Zone 5,29.3,Zone 4,61.6,Zone 5,39.3,Zone 5,64.5,Zone 5,59.1,Zone 5,66.6,Zone 5,62.7,Zone 5,68.2,Zone 5
2025-08-11 00:39:38,RAJASTHAN,JAIPUR,JAIPUR,27.7,82.0,30.4,Zone 4,61.2,Zone 5,30.4,Zone 4,60.1,Zone 5,37.1,Zone 4,63.2,Zone 5,52.9,Zone 5,65.5,Zone 5,61.2,Zone 5,67.3,Zone 5
2025-08-11 00:39:38,RAJASTHAN,JAISALMER,JAISALMER,27.0,71.0,28.3,Zone 4,54.4,Zone 5,28.3,Zone 4,49.7,Zone 5,34.2,Zone 4,60.2,Zone 5,39.6,Zone 4,62.9,Zone 5,54.4,Zone 5,65.0,Zone 5
2025-08-11 00:39:38,RAJASTHAN,JALORE,JALORE_KVK,28.8,69.0,31.6,Zone 4,60.4,Zone 5,31.6,Zone 4,59.3,Zone 5,37.8,Zone 4,62.6,Zone 5,49.0,Zone 5,64.9,Zone 5,60.4,Zone 5,66.8,Zone 5
2025-08-11 00:39:38,RAJASTHAN,JHUNJHUNU,JHUNJHUNU(AWS),27.2,100.0,31.8,Zone 4,64.5,Zone 5,31.8,Zone 4,63.5,Zone 5,49.5,Zone 5,66.1,Zone 5,61.3,Zone 5,68.0,Zone 5,64.5,Zone 5,69.5,Zone 6
2025-08-11 00:39:38,RAJASTHAN,JHUNJHUNU,PILANI,24.7,80.0,25.2,Zone 3,46.6,Zone 5,25.2,Zone 3,42.0,Zone 5,31.0,Zone 4,57.5,Zone 5,36.3,Zone 4,61.5,Zone 5,46.6,Zone 5,63.7,Zone 5
2025-08-11 00:39:38,RAJASTHAN,JODHPUR,JODHPUR,29.7,74.0,33.4,Zone 4,62.5,Zone 5,33.4,Zone 4,61.5,Zone 5,40.2,Zone 4,64.4,Zone 5,58.9,Zone 5,66.5,Zone 5,62.5,Zone 5,68.2,Zone 5
2025-08-11 00:39:38,RAJASTHAN,NAGAUR,KRISHI_VISHWAVIDHYALAYA,29.2,65.0,31.1,Zone 4,59.4,Zone 5,31.1,Zone 4,56.3,Zone 5,37.0,Zone 4,61.6,Zone 5,44.0,Zone 5,64.1,Zone 5,59.4,Zone 5,66.1,Zone 5
2025-08-11 00:39:38,RAJASTHAN,PRATAPGARH,PRATAPGARH,24.9,100.0,27.2,Zone 4,60.9,Zone 5,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
2025-08-11 00:39:38,RAJASTHAN,SIKAR,FATEHPUR_AMFU,27.5,85.0,30.8,Zone 4,61.9,Zone 5,30.8,Zone 4,60.9,Zone 5,37.7,Zone 4,63.9,Zone 5,56.2,Zone 5,66.1,Zone 5,61.9,Zone 5,67.8,Zone 5
2025-08-11 00:39:38,RAJASTHAN,SIKAR,SIKAR,28.1,82.0,31.4,Zone 4,62.1,Zone 5,31.4,Zone 4,61.0,Zone 5,38.3,Zone 4,64.0,Zone 5,56.8,Zone 5,66.2,Zone 5,62.1,Zone 5,67.8,Zone 5
2025-08-11 00:39:38,RAJASTHAN,SIROHI,SIROHI_KVK,21.9,70.0,21.8,Zone 3,35.9,Zone 4,21.8,Zone 3,34.9,Zone 4,26.9,Zone 4,39.2,Zone 4,31.5,Zone 4,51.3,Zone 5,35.9,Zone 4,59.8,Zone 5
2025-08-11 00:39:38,RAJASTHAN,UDAIPUR,UDAIPUR_AMFU,23.8,77.0,24.5,Zone 3,41.0,Zone 5,24.5,Zone 3,38.7,Zone 4,30.0,Zone 4,52.7,Zone 5,35.1,Zone 4,60.4,Zone 5,41.0,Zone 5,62.8,Zone 5
2025-08-11 00:39:38,SIKKIM,GANGTOK,GANGTOK,19.6,100.0,20.2,Zone 3,35.0,Zone 4,20.2,Zone 3,33.8,Zone 4,25.1,Zone 3,42.6,Zone 5,30.1,Zone 4,56.1,Zone 5,35.0,Zone 4,60.8,Zone 5
2025-08-11 00:39:38,SIKKIM,GANGTOK,TADONG,21.6,86.0,22.0,Zone 3,36.8,Zone 4,22.0,Zone 3,35.7,Zone 4,27.0,Zone 4,45.1,Zone 5,32.1,Zone 4,58.2,Zone 5,36.8,Zone 4,61.3,Zone 5
2025-08-11 00:39:38,SIKKIM,GYALSHING,MANGA-GEYZING_KVK,19.5,100.0,20.2,Zone 3,35.0,Zone 4,20.2,Zone 3,33.8,Zone 4,25.1,Zone 3,42.6,Zone 5,30.1,Zone 4,56.1,Zone 5,35.0,Zone 4,60.8,Zone 5
2025-08-11 00:39:38,RAJASTHAN,BIKANER,CHATTARGARH,32.2,100.0,67.0,Zone 5,77.7,Zone 6,67.0,Zone 5,76.2,Zone 6,70.7,Zone 6,79.7,Zone 6,74.2,Zone 6,83.1,Zone 6,77.7,Zone 6,86.5,Zone 6
2025-08-11 00:39:38,ODISHA,SONEPUR,SONEPUR,24.8,100.0,27.2,Zone 4,60.9,Zone 5,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
2025-08-11 00:39:38,RAJASTHAN,BIKANER,BIKANER_AMFU,31.3,58.0,34.6,Zone 4,61.2,Zone 5,34.6,Zone 4,60.2,Zone 5,40.5,Zone 4,63.3,Zone 5,53.0,Zone 5,65.5,Zone 5,61.2,Zone 5,67.3,Zone 5
2025-08-11 00:39:38,RAJASTHAN,BARAN,ANTA-BARAN_KVK,27.4,79.0,30.0,Zone 4,60.5,Zone 5,30.0,Zone 4,59.4,Zone 5,36.5,Zone 4,62.6,Zone 5,49.4,Zone 5,65.0,Zone 5,60.5,Zone 5,66.8,Zone 5
2025-08-11 00:39:38,PUDUCHERRY,KARAIKAL,KARAIKAL,22.1,99.0,23.1,Zone 3,45.3,Zone 5,23.1,Zone 3,40.7,Zone 5,28.5,Zone 4,56.4,Zone 5,34.1,Zone 4,61.2,Zone 5,45.3,Zone 5,63.5,Zone 5
2025-08-11 00:39:38,PUDUCHERRY,MAHE,MAHE_JNV,25.7,100.0,28.2,Zone 4,61.8,Zone 5,28.2,Zone 4,60.7,Zone 5,35.6,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
2025-08-11 00:39:38,PUDUCHERRY,PUDUCHERRY,PUDUCHERRY,25.1,93.0,26.7,Zone 4,59.5,Zone 5,26.7,Zone 4,56.5,Zone 5,33.4,Zone 4,61.7,Zone 5,44.3,Zone 5,64.2,Zone 5,59.5,Zone 5,66.1,Zone 5
2025-08-11 00:39:38,PUDUCHERRY,PUDUCHERRY,PUDUCHERRY_KVK,24.5,100.0,26.3,Zone 4,60.0,Zone 5,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
2025-08-11 00:39:38,PUNJAB,BATHINDA,BHATINDA_AMFU,31.5,26.0,30.1,Zone 4,41.9,Zone 4,30.1,Zone 4,41.0,Zone 4,34.3,Zone 4,44.7,Zone 4,38.2,Zone 4,54.5,Zone 5,41.9,Zone 4,60.5,Zone 5
2025-08-11 00:39:38,PUNJAB,FAZILKA,FASC_ABOHAR,30.9,79.0,38.7,Zone 4,66.4,Zone 5,38.7,Zone 4,65.5,Zone 5,59.4,Zone 5,67.8,Zone 5,63.6,Zone 5,69.5,Zone 6,66.4,Zone 5,73.0,Zone 6
2025-08-11 00:39:38,PUNJAB,FIROZPUR,FIROZPUR_KVK,29.1,99.0,45.0,Zone 5,67.8,Zone 5,45.0,Zone 5,67.0,Zone 5,61.6,Zone 5,69.0,Zone 5,65.3,Zone 5,72.2,Zone 6,67.8,Zone 5,75.6,Zone 6
2025-08-11 00:39:38,PUNJAB,HOSHIARPUR,DASUYA,28.3,100.0,40.0,Zone 5,67.2,Zone 5,40.0,Zone 5,66.3,Zone 5,60.6,Zone 5,68.5,Zone 5,64.5,Zone 5,71.0,Zone 6,67.2,Zone 5,74.4,Zone 6
2025-08-11 00:39:38,PUNJAB,HOSHIARPUR,HOSIYARPUR,27.4,100.0,33.2,Zone 4,65.4,Zone 5,33.2,Zone 4,64.4,Zone 5,54.9,Zone 5,66.9,Zone 5,62.3,Zone 5,68.7,Zone 5,65.4,Zone 5,71.1,Zone 6
2025-08-11 00:39:38,PUNJAB,HOSHIARPUR,SALERN,26.9,100.0,31.8,Zone 4,64.5,Zone 5,31.8,Zone 4,63.5,Zone 5,49.5,Zone 5,66.1,Zone 5,61.3,Zone 5,68.0,Zone 5,64.5,Zone 5,69.5,Zone 6
2025-08-11 00:39:38,PUNJAB,LUDHIANA,SAMARALA,28.9,19.0,27.1,Zone 4,38.1,Zone 4,27.1,Zone 4,37.5,Zone 4,31.0,Zone 4,40.8,Zone 4,34.6,Zone 4,44.0,Zone 4,38.1,Zone 4,51.7,Zone 5
2025-08-11 00:39:38,PUNJAB,PATHANKOT,KVK_PATHANKOT,28.1,100.0,34.8,Zone 4,66.3,Zone 5,34.8,Zone 4,65.3,Zone 5,59.2,Zone 5,67.7,Zone 5,63.4,Zone 5,69.3,Zone 5,66.3,Zone 5,72.8,Zone 6
2025-08-11 00:39:38,PUNJAB,PATHANKOT,THEIN_DAM,26.6,100.0,30.5,Zone 4,63.6,Zone 5,30.5,Zone 4,62.5,Zone 5,44.2,Zone 5,65.3,Zone 5,60.2,Zone 5,67.3,Zone 5,63.6,Zone 5,68.8,Zone 5
2025-08-11 00:39:38,PUNJAB,ROPAR,ROPAR_KVK,28.1,94.0,33.5,Zone 4,64.9,Zone 5,33.5,Zone 4,63.9,Zone 5,52.1,Zone 5,66.5,Zone 5,61.8,Zone 5,68.3,Zone 5,64.9,Zone 5,70.3,Zone 6
2025-08-11 00:39:38,PUNJAB,RUPNAGAR,BHAKRA_DAM_IMDNAGAL,27.1,100.0,31.8,Zone 4,64.5,Zone 5,31.8,Zone 4,63.5,Zone 5,49.5,Zone 5,66.1,Zone 5,61.3,Zone 5,68.0,Zone 5,64.5,Zone 5,69.5,Zone 6
