LOGGED_AT (IST),STATE,DISTRICT,STATION,TEMP,RH,EHI (in shade °C),Light Work Heat Stress Zone,EHI_350 (in shade °C),Hard Labor Heat Stress Zone,EHI_3_shade,Zone_3_shade,EHI_3_sun,Zone_3_sun,EHI_4_shade,Zone_4_shade,EHI_4_sun,Zone_4_sun,EHI_5_shade,Zone_5_shade,EHI_5_sun,Zone_5_sun,EHI_6_shade,Zone_6_shade,EHI_6_sun,Zone_6_sun
2025-09-29 00:40:30,PUNJAB,FAZILKA,FASC_ABOHAR,26.1,100.0,29.3,Zone 4,62.7,Zone 5,29.3,Zone 4,61.6,Zone 5,39.3,Zone 5,64.5,Zone 5,59.1,Zone 5,66.6,Zone 5,62.7,Zone 5,68.2,Zone 5
2025-09-29 00:40:30,PUNJAB,FAZILKA,FAZILKA,25.9,100.0,29.3,Zone 4,62.7,Zone 5,29.3,Zone 4,61.6,Zone 5,39.3,Zone 5,64.5,Zone 5,59.1,Zone 5,66.6,Zone 5,62.7,Zone 5,68.2,Zone 5
2025-09-29 00:40:30,PUNJAB,FIROZPUR,FIROZPUR_KVK,26.4,99.0,30.4,Zone 4,63.3,Zone 5,30.4,Zone 4,62.3,Zone 5,43.0,Zone 5,65.1,Zone 5,59.9,Zone 5,67.1,Zone 5,63.3,Zone 5,68.7,Zone 5
2025-09-29 00:40:30,PUNJAB,HOSHIARPUR,HOSIYARPUR,25.5,100.0,28.2,Zone 4,61.8,Zone 5,28.2,Zone 4,60.7,Zone 5,35.6,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
2025-09-29 00:40:30,PUNJAB,HOSHIARPUR,SALERN,25.4,100.0,28.2,Zone 4,61.8,Zone 5,28.2,Zone 4,60.7,Zone 5,35.6,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
2025-09-29 00:40:30,PUNJAB,LUDHIANA,SAMARALA,27.7,6.0,25.1,Zone 3,35.3,Zone 4,25.1,Zone 3,34.9,Zone 4,28.9,Zone 4,38.0,Zone 4,32.2,Zone 4,40.9,Zone 4,35.3,Zone 4,43.7,Zone 4
2025-09-29 00:40:30,PUNJAB,MANSA,MANSA,27.2,20.0,25.3,Zone 4,36.4,Zone 4,25.3,Zone 4,35.8,Zone 4,29.3,Zone 4,39.1,Zone 4,32.9,Zone 4,42.3,Zone 4,36.4,Zone 4,47.0,Zone 5
2025-09-29 00:40:30,PUNJAB,PATHANKOT,KVK_PATHANKOT,24.9,100.0,27.2,Zone 4,60.9,Zone 5,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
2025-09-29 00:40:30,PUNJAB,PATHANKOT,THEIN_DAM,24.9,100.0,27.2,Zone 4,60.9,Zone 5,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
2025-09-29 00:40:30,PUNJAB,ROPAR,ROPAR_KVK,26.3,96.0,30.0,Zone 4,62.7,Zone 5,30.0,Zone 4,61.6,Zone 5,39.5,Zone 5,64.5,Zone 5,59.1,Zone 5,66.6,Zone 5,62.7,Zone 5,68.3,Zone 5
2025-09-29 00:40:30,PUNJAB,RUPNAGAR,BHAKRA_DAM_IMDNAGAL,24.9,100.0,27.2,Zone 4,60.9,Zone 5,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
2025-09-29 00:40:30,PUNJAB,RUPNAGAR,SRI_ANADPUR_SAHIB_IMDJINDWADI,25.3,99.0,28.1,Zone 4,61.6,Zone 5,28.1,Zone 4,60.5,Zone 5,35.4,Zone 4,63.5,Zone 5,54.6,Zone 5,65.8,Zone 5,61.6,Zone 5,67.5,Zone 5
2025-09-29 00:40:30,RAJASTHAN,AJMER,CENTRAL_UNIVERSITY_KISHANGARH,27.1,91.0,30.5,Zone 4,62.5,Zone 5,30.5,Zone 4,61.4,Zone 5,38.3,Zone 5,64.3,Zone 5,58.5,Zone 5,66.5,Zone 5,62.5,Zone 5,68.1,Zone 5
2025-09-29 00:40:30,RAJASTHAN,UDAIPUR,UDAIPUR_AMFU,23.9,85.0,24.8,Zone 3,47.6,Zone 5,24.8,Zone 3,42.9,Zone 5,30.6,Zone 4,58.3,Zone 5,36.1,Zone 4,61.7,Zone 5,47.6,Zone 5,63.9,Zone 5
2025-09-29 00:40:30,MANIPUR,KANGPOKPI,TUJANGVAICHONG,20.7,100.0,21.4,Zone 3,36.8,Zone 5,21.4,Zone 3,35.4,Zone 4,26.4,Zone 4,48.3,Zone 5,31.6,Zone 4,59.5,Zone 5,36.8,Zone 5,61.9,Zone 5
2025-09-29 00:40:30,MANIPUR,KAMJONG,KAMJONG,17.5,100.0,17.6,Zone 3,32.1,Zone 4,17.6,Zone 3,31.1,Zone 4,23.5,Zone 3,35.6,Zone 4,27.5,Zone 4,46.2,Zone 5,32.1,Zone 4,57.8,Zone 5
2025-09-29 00:40:30,MADHYA_PRADESH,UJJAIN,TARANA,25.3,99.0,28.1,Zone 4,61.6,Zone 5,28.1,Zone 4,60.5,Zone 5,35.4,Zone 4,63.5,Zone 5,54.6,Zone 5,65.8,Zone 5,61.6,Zone 5,67.5,Zone 5
2025-09-29 00:40:30,MAHARASHTRA,AHMEDNAGAR,KOPERGAON,22.5,94.0,23.5,Zone 3,44.9,Zone 5,23.5,Zone 3,40.4,Zone 5,28.9,Zone 4,56.1,Zone 5,34.5,Zone 4,61.1,Zone 5,44.9,Zone 5,63.4,Zone 5
2025-09-29 00:40:30,MAHARASHTRA,BEED,BEED_PTO,22.8,90.0,23.9,Zone 3,45.1,Zone 5,23.9,Zone 3,40.6,Zone 5,29.4,Zone 4,56.3,Zone 5,34.9,Zone 4,61.2,Zone 5,45.1,Zone 5,63.5,Zone 5
2025-09-29 00:40:30,MAHARASHTRA,BULDHANA,HIWARA,22.3,88.0,23.2,Zone 3,40.5,Zone 5,23.2,Zone 3,37.5,Zone 4,28.5,Zone 4,52.1,Zone 5,33.8,Zone 4,60.3,Zone 5,40.5,Zone 5,62.7,Zone 5
2025-09-29 00:40:30,MAHARASHTRA,BULDHANA,LONAR,21.8,99.0,23.1,Zone 3,45.3,Zone 5,23.1,Zone 3,40.7,Zone 5,28.5,Zone 4,56.4,Zone 5,34.1,Zone 4,61.2,Zone 5,45.3,Zone 5,63.5,Zone 5
2025-09-29 00:40:30,MAHARASHTRA,CHANDRAPUR,CHANDRAPUR_AWS400,24.7,100.0,26.3,Zone 4,60.0,Zone 5,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
