STATE,DISTRICT,STATION,TEMP,DATE_TEMP,TIME_TEMP,RH,DATE_RH,TIME_RH,LOGGED_AT (IST),EHI (in shade °C),Light Work Heat Stress Zone,EHI_350 (in shade °C),Hard Labor Heat Stress Zone,EHI_3_shade,Zone_3_shade,EHI_3_sun,Zone_3_sun,EHI_4_shade,Zone_4_shade,EHI_4_sun,Zone_4_sun,EHI_5_shade,Zone_5_shade,EHI_5_sun,Zone_5_sun,EHI_6_shade,Zone_6_shade,EHI_6_sun,Zone_6_sun
Kerala,Pathanamthitta,Thiruvalla Kallunkal,28.8,2026-09-02,03:00:00,100.0,2026-09-01,03:00:00,2026-09-02 03:16:52,46.8,Zone 5,68.1,Zone 5,46.8,Zone 5,67.2,Zone 5,62.0,Zone 5,69.3,Zone 5,65.6,Zone 5,72.6,Zone 6,68.1,Zone 5,76.1,Zone 6
Kerala,Pathanamthitta,Ulanadu,24.9,2026-09-02,03:00:00,100.0,2026-09-01,03:00:00,2026-09-02 03:16:52,27.2,Zone 4,60.9,Zone 5,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
Kerala,Pathanamthitta,Venkurinji,24.1,2026-09-02,03:00:00,100.0,2026-09-01,03:00:00,2026-09-02 03:16:52,25.4,Zone 4,59.1,Zone 5,25.4,Zone 4,55.3,Zone 5,32.2,Zone 4,61.4,Zone 5,42.9,Zone 5,64.0,Zone 5,59.1,Zone 5,65.9,Zone 5
Kerala,Thiruvananthapuram,Palode,24.1,2026-09-02,03:00:00,87.0,2026-09-01,03:00:00,2026-09-02 03:16:52,24.9,Zone 3,49.3,Zone 5,24.9,Zone 3,44.5,Zone 5,30.8,Zone 4,59.2,Zone 5,36.4,Zone 4,62.0,Zone 5,49.3,Zone 5,64.2,Zone 5
Kerala,Thiruvananthapuram,Peppara,24.6,2026-09-02,03:00:00,92.0,2026-09-01,03:00:00,2026-09-02 03:16:52,25.8,Zone 4,56.8,Zone 5,25.8,Zone 4,52.2,Zone 5,32.2,Zone 4,60.8,Zone 5,39.6,Zone 5,63.4,Zone 5,56.8,Zone 5,65.4,Zone 5
Kerala,Thiruvananthapuram,Pirappancode,25.3,2026-09-02,03:00:00,100.0,2026-09-01,03:00:00,2026-09-02 03:16:52,28.2,Zone 4,61.8,Zone 5,28.2,Zone 4,60.7,Zone 5,35.6,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
Kerala,Thiruvananthapuram,Ponmudi,19.9,2026-09-02,03:00:00,100.0,2026-09-01,03:00:00,2026-09-02 03:16:52,20.8,Zone 3,35.8,Zone 4,20.8,Zone 3,34.6,Zone 4,25.7,Zone 4,45.4,Zone 5,30.9,Zone 4,58.4,Zone 5,35.8,Zone 4,61.4,Zone 5
Kerala,Thiruvananthapuram,Thattathumala,25.2,2026-09-02,03:00:00,77.0,2026-09-01,03:00:00,2026-09-02 03:16:52,25.7,Zone 4,47.2,Zone 5,25.7,Zone 4,42.5,Zone 5,31.5,Zone 4,58.0,Zone 5,36.8,Zone 4,61.6,Zone 5,47.2,Zone 5,63.8,Zone 5
Kerala,Thiruvananthapuram,Thiruvananthapuram,25.6,2026-09-02,03:00:00,80.0,2026-09-01,03:00:00,2026-09-02 03:16:52,26.6,Zone 4,53.2,Zone 5,26.6,Zone 4,48.5,Zone 5,32.7,Zone 4,60.0,Zone 5,38.2,Zone 4,62.7,Zone 5,53.2,Zone 5,64.8,Zone 5
Kerala,Thiruvananthapuram,Varkala,25.3,2026-09-02,03:00:00,100.0,2026-09-01,03:00:00,2026-09-02 03:16:52,28.2,Zone 4,61.8,Zone 5,28.2,Zone 4,60.7,Zone 5,35.6,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
Kerala,Thrissur,Athirappilly,24.3,2026-09-02,02:45:00,100.0,2026-09-01,02:45:00,2026-09-02 03:16:52,26.3,Zone 4,60.0,Zone 5,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
Kerala,Thrissur,Kunnamkulam,25.3,2026-09-02,03:00:00,100.0,2026-09-01,03:00:00,2026-09-02 03:16:52,28.2,Zone 4,61.8,Zone 5,28.2,Zone 4,60.7,Zone 5,35.6,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
Kerala,Thrissur,Lower Sholayar,21.3,2026-09-02,03:00:00,100.0,2026-09-01,03:00:00,2026-09-02 03:16:52,22.6,Zone 3,42.7,Zone 5,22.6,Zone 3,38.4,Zone 5,27.8,Zone 4,54.2,Zone 5,33.3,Zone 4,60.7,Zone 5,42.7,Zone 5,63.1,Zone 5
Kerala,Thrissur,Munakkal,,,,15.0,2026-09-01,03:00:00,2026-09-02 03:16:52,,,,,,,,,,,,,,,,,,,,
Kerala,Thrissur,Peechi,25.3,2026-09-02,03:00:00,100.0,2026-09-01,03:00:00,2026-09-02 03:16:52,28.2,Zone 4,61.8,Zone 5,28.2,Zone 4,60.7,Zone 5,35.6,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
Kerala,Wayanad,Kabanigiri,20.4,2026-09-02,03:00:00,100.0,2026-09-01,03:00:00,2026-09-02 03:16:52,21.4,Zone 3,36.8,Zone 5,21.4,Zone 3,35.4,Zone 4,26.4,Zone 4,48.3,Zone 5,31.6,Zone 4,59.5,Zone 5,36.8,Zone 5,61.9,Zone 5
Kerala,Wayanad,Karapuzha,19.8,2026-09-02,03:00:00,100.0,2026-09-01,03:00:00,2026-09-02 03:16:52,20.8,Zone 3,35.8,Zone 4,20.8,Zone 3,34.6,Zone 4,25.7,Zone 4,45.4,Zone 5,30.9,Zone 4,58.4,Zone 5,35.8,Zone 4,61.4,Zone 5
Kerala,Wayanad,Kuppadi,18.6,2026-09-02,03:00:00,100.0,2026-09-01,03:00:00,2026-09-02 03:16:52,18.9,Zone 3,33.5,Zone 4,18.9,Zone 3,32.4,Zone 4,24.3,Zone 3,37.6,Zone 5,28.8,Zone 4,51.2,Zone 5,33.5,Zone 4,59.8,Zone 5
Kerala,Wayanad,Padamala,20.4,2026-09-02,03:00:00,100.0,2026-09-01,03:00:00,2026-09-02 03:16:52,21.4,Zone 3,36.8,Zone 5,21.4,Zone 3,35.4,Zone 4,26.4,Zone 4,48.3,Zone 5,31.6,Zone 4,59.5,Zone 5,36.8,Zone 5,61.9,Zone 5
Kerala,Wayanad,Padinjarathara Dam,21.6,2026-09-02,02:30:00,,,,2026-09-02 03:16:52,,,,,,,,,,,,,,,,,,,,
Ladakh,Kargil,Dras,10.2,2026-09-02,03:00:00,89.0,2026-09-01,03:00:00,2026-09-02 03:16:52,8.7,Zone 2,24.5,Zone 3,8.7,Zone 2,24.2,Zone 3,16.6,Zone 3,27.2,Zone 4,21.6,Zone 3,30.7,Zone 4,24.5,Zone 3,34.0,Zone 4
Ladakh,Kargil,Garkon,18.4,2026-09-02,03:00:00,57.0,2026-09-01,03:00:00,2026-09-02 03:16:52,16.6,Zone 3,30.9,Zone 4,16.6,Zone 3,30.2,Zone 4,23.2,Zone 3,34.0,Zone 4,27.0,Zone 4,37.6,Zone 4,30.9,Zone 4,42.7,Zone 5
Ladakh,Kargil,Kargil,17.4,2026-09-02,03:00:00,50.0,2026-09-01,03:00:00,2026-09-02 03:16:52,14.9,Zone 3,29.6,Zone 4,14.9,Zone 3,29.1,Zone 4,22.2,Zone 3,32.7,Zone 4,25.9,Zone 4,36.1,Zone 4,29.6,Zone 4,39.4,Zone 4
Ladakh,Kargil,Padum Kvk,16.1,2026-09-02,03:00:00,46.0,2026-09-01,03:00:00,2026-09-02 03:16:52,13.1,Zone 2,28.1,Zone 4,13.1,Zone 2,27.7,Zone 4,20.7,Zone 3,31.2,Zone 4,24.7,Zone 3,34.5,Zone 4,28.1,Zone 4,37.7,Zone 4
Ladakh,Leh,Khaltse,19.4,2026-09-02,03:00:00,49.0,2026-09-01,03:00:00,2026-09-02 03:16:52,17.4,Zone 3,31.4,Zone 4,17.4,Zone 3,30.9,Zone 4,23.8,Zone 3,34.5,Zone 4,27.7,Zone 4,38.0,Zone 4,31.4,Zone 4,42.2,Zone 5
Ladakh,Leh,Mc Leh,15.2,2026-09-02,03:00:00,43.0,2026-09-01,03:00:00,2026-09-02 03:16:52,11.9,Zone 2,27.2,Zone 4,11.9,Zone 2,26.8,Zone 4,19.8,Zone 3,30.3,Zone 4,24.0,Zone 3,33.5,Zone 4,27.2,Zone 4,36.7,Zone 4
Ladakh,Leh,Nubra Hunder,14.8,2026-09-02,03:00:00,68.0,2026-09-01,03:00:00,2026-09-02 03:16:52,13.0,Zone 2,27.9,Zone 4,13.0,Zone 2,27.4,Zone 4,20.5,Zone 3,31.1,Zone 4,24.5,Zone 3,34.6,Zone 4,27.9,Zone 4,38.0,Zone 4
Ladakh,Leh,Nyoma Kvk,14.1,2026-09-02,03:00:00,48.0,2026-09-01,03:00:00,2026-09-02 03:16:52,11.2,Zone 2,26.5,Zone 4,11.2,Zone 2,26.1,Zone 4,19.0,Zone 3,29.6,Zone 4,23.5,Zone 3,32.9,Zone 4,26.5,Zone 4,36.1,Zone 4
Ladakh,Leh,Tangtse Durbuk,12.5,2026-09-02,03:00:00,59.0,2026-09-01,03:00:00,2026-09-02 03:16:52,10.1,Zone 2,25.5,Zone 4,10.1,Zone 2,25.2,Zone 3,18.0,Zone 3,28.7,Zone 4,22.7,Zone 3,32.0,Zone 4,25.5,Zone 4,35.2,Zone 4
Ladakh,Leh,Upshi,17.5,2026-09-02,03:00:00,47.0,2026-09-01,03:00:00,2026-09-02 03:16:52,14.7,Zone 3,29.5,Zone 4,14.7,Zone 3,29.0,Zone 4,22.1,Zone 3,32.5,Zone 4,25.8,Zone 4,35.9,Zone 4,29.5,Zone 4,39.2,Zone 4
Madhya Pradesh,Agar,Agar Malwa,23.1,2026-09-02,03:00:00,100.0,2026-09-01,03:00:00,2026-09-02 03:16:52,24.3,Zone 3,53.0,Zone 5,24.3,Zone 3,48.2,Zone 5,30.3,Zone 4,59.9,Zone 5,36.1,Zone 4,62.6,Zone 5,53.0,Zone 5,64.8,Zone 5
Madhya Pradesh,Alirajpur,Alirajpur,24.7,2026-09-02,03:00:00,82.0,2026-09-01,03:00:00,2026-09-02 03:16:52,25.2,Zone 3,48.4,Zone 5,25.2,Zone 3,43.6,Zone 5,31.2,Zone 4,58.8,Zone 5,36.6,Zone 4,61.8,Zone 5,48.4,Zone 5,64.0,Zone 5
Madhya Pradesh,Barwani,Talun Kvk,26.1,2026-09-02,03:00:00,79.0,2026-09-01,03:00:00,2026-09-02 03:16:52,27.4,Zone 4,55.5,Zone 5,27.4,Zone 4,50.9,Zone 5,33.5,Zone 4,60.5,Zone 5,39.1,Zone 4,63.1,Zone 5,55.5,Zone 5,65.2,Zone 5
Madhya Pradesh,Betul,Betul,,,,99.0,2026-09-01,03:00:00,2026-09-02 03:16:52,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,Bhopal,Berasia,24.3,2026-09-02,03:00:00,98.0,2026-09-01,03:00:00,2026-09-02 03:16:52,26.2,Zone 4,59.6,Zone 5,26.2,Zone 4,57.1,Zone 5,33.0,Zone 4,61.8,Zone 5,45.1,Zone 5,64.3,Zone 5,59.6,Zone 5,66.2,Zone 5
Madhya Pradesh,Bhopal,Islamnagar,24.1,2026-09-02,03:00:00,100.0,2026-09-01,03:00:00,2026-09-02 03:16:52,25.4,Zone 4,59.1,Zone 5,25.4,Zone 4,55.3,Zone 5,32.2,Zone 4,61.4,Zone 5,42.9,Zone 5,64.0,Zone 5,59.1,Zone 5,65.9,Zone 5
Madhya Pradesh,Bhopal ,Bhopal,24.6,2026-09-02,03:00:00,100.0,2026-09-01,03:00:00,2026-09-02 03:16:52,26.3,Zone 4,60.0,Zone 5,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
Madhya Pradesh,Chhindwara,Amarwada,22.6,2026-09-02,02:45:00,82.0,2026-09-01,02:45:00,2026-09-02 03:16:52,23.0,Zone 3,38.0,Zone 4,23.0,Zone 3,36.8,Zone 4,28.2,Zone 4,48.0,Zone 5,33.2,Zone 4,59.4,Zone 5,38.0,Zone 4,61.9,Zone 5
Madhya Pradesh,Chhindwara,New Chhindwara,21.9,2026-09-02,03:00:00,100.0,2026-09-01,03:00:00,2026-09-02 03:16:52,23.2,Zone 3,46.0,Zone 5,23.2,Zone 3,41.4,Zone 5,28.6,Zone 4,57.0,Zone 5,34.2,Zone 4,61.4,Zone 5,46.0,Zone 5,63.6,Zone 5
Madhya Pradesh,Datia,Datia,26.8,2026-09-02,03:00:00,79.0,2026-09-01,03:00:00,2026-09-02 03:16:52,29.1,Zone 4,59.7,Zone 5,29.1,Zone 4,57.4,Zone 5,35.4,Zone 4,61.9,Zone 5,45.4,Zone 5,64.4,Zone 5,59.7,Zone 5,66.3,Zone 5
Madhya Pradesh,Guna,Aron Kvk,,,,64.0,2026-09-01,03:00:00,2026-09-02 03:16:52,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,Hoshangabad,Pachmarhi Aec,21.1,2026-09-02,03:00:00,95.0,2026-09-01,03:00:00,2026-09-02 03:16:52,21.8,Zone 3,37.0,Zone 4,21.8,Zone 3,35.8,Zone 4,26.8,Zone 4,48.1,Zone 5,32.0,Zone 4,59.4,Zone 5,37.0,Zone 4,61.9,Zone 5
Madhya Pradesh,Mandsaur,Mandsour,23.3,2026-09-02,03:00:00,93.0,2026-09-01,03:00:00,2026-09-02 03:16:52,24.6,Zone 3,50.9,Zone 5,24.6,Zone 3,46.1,Zone 5,30.5,Zone 4,59.5,Zone 5,36.2,Zone 4,62.3,Zone 5,50.9,Zone 5,64.4,Zone 5
Madhya Pradesh,Neemuch,Marukheda Kvk,24.8,2026-09-02,03:00:00,95.0,2026-09-01,03:00:00,2026-09-02 03:16:52,26.8,Zone 4,59.9,Zone 5,26.8,Zone 4,58.1,Zone 5,33.6,Zone 4,62.1,Zone 5,46.3,Zone 5,64.5,Zone 5,59.9,Zone 5,66.4,Zone 5
Madhya Pradesh,Sagar,Khurai,24.2,2026-09-02,03:00:00,99.0,2026-09-01,03:00:00,2026-09-02 03:16:52,25.4,Zone 4,58.8,Zone 5,25.4,Zone 4,54.5,Zone 5,32.1,Zone 4,61.3,Zone 5,42.0,Zone 5,63.8,Zone 5,58.8,Zone 5,65.8,Zone 5
Madhya Pradesh,Sagar,Sagar,22.2,2026-09-02,03:00:00,99.0,2026-09-01,03:00:00,2026-09-02 03:16:52,23.1,Zone 3,45.3,Zone 5,23.1,Zone 3,40.7,Zone 5,28.5,Zone 4,56.4,Zone 5,34.1,Zone 4,61.2,Zone 5,45.3,Zone 5,63.5,Zone 5
Madhya Pradesh,Satna,Gramoday Vv Chitrakoot,25.9,2026-09-02,03:00:00,100.0,2026-09-01,03:00:00,2026-09-02 03:16:52,29.3,Zone 4,62.7,Zone 5,29.3,Zone 4,61.6,Zone 5,39.3,Zone 5,64.5,Zone 5,59.1,Zone 5,66.6,Zone 5,62.7,Zone 5,68.2,Zone 5
Madhya Pradesh,Satna,Satna,23.2,2026-09-02,03:00:00,98.0,2026-09-01,03:00:00,2026-09-02 03:16:52,24.2,Zone 3,51.4,Zone 5,24.2,Zone 3,46.6,Zone 5,30.1,Zone 4,59.6,Zone 5,35.9,Zone 4,62.4,Zone 5,51.4,Zone 5,64.5,Zone 5
Madhya Pradesh,Sehore,Ahmadpur Iitm,21.8,2026-09-02,03:00:00,95.0,2026-09-01,03:00:00,2026-09-02 03:16:52,23.0,Zone 3,42.4,Zone 5,23.0,Zone 3,38.1,Zone 5,28.2,Zone 4,53.9,Zone 5,33.7,Zone 4,60.7,Zone 5,42.4,Zone 5,63.0,Zone 5
Madhya Pradesh,Shajapur,Shajapur,23.1,2026-09-02,03:00:00,99.0,2026-09-01,03:00:00,2026-09-02 03:16:52,24.3,Zone 3,52.2,Zone 5,24.3,Zone 3,47.4,Zone 5,30.2,Zone 4,59.8,Zone 5,36.0,Zone 4,62.5,Zone 5,52.2,Zone 5,64.6,Zone 5
Madhya Pradesh,Sheopur,Sheopur,14.3,2026-09-02,03:00:00,88.0,2026-09-01,03:00:00,2026-09-02 03:16:52,13.3,Zone 2,28.1,Zone 4,13.3,Zone 2,27.4,Zone 4,20.6,Zone 3,31.4,Zone 4,24.5,Zone 3,35.1,Zone 4,28.1,Zone 4,40.9,Zone 5
Madhya Pradesh,Sidhi,Sidhi,25.0,2026-09-02,03:00:00,94.0,2026-09-01,03:00:00,2026-09-02 03:16:52,26.8,Zone 4,59.7,Zone 5,26.8,Zone 4,57.3,Zone 5,33.5,Zone 4,61.9,Zone 5,45.3,Zone 5,64.3,Zone 5,59.7,Zone 5,66.2,Zone 5
Madhya Pradesh,Ujjain,Vikram Vv Ujjain,22.8,2026-09-02,03:00:00,100.0,2026-09-01,03:00:00,2026-09-02 03:16:52,24.3,Zone 3,53.0,Zone 5,24.3,Zone 3,48.2,Zone 5,30.3,Zone 4,59.9,Zone 5,36.1,Zone 4,62.6,Zone 5,53.0,Zone 5,64.8,Zone 5
Madhya Pradesh,Vidisha,Kurwai,,,,99.0,2026-09-01,03:00:00,2026-09-02 03:16:52,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,Vidisha,Lateri,,,,94.0,2026-09-01,02:45:00,2026-09-02 03:16:52,,,,,,,,,,,,,,,,,,,,
Maharashtra,Amravati,Morshi,25.1,2026-09-02,03:00:00,91.0,2026-09-01,03:00:00,2026-09-02 03:16:52,26.6,Zone 4,59.0,Zone 5,26.6,Zone 4,54.9,Zone 5,33.1,Zone 4,61.3,Zone 5,42.4,Zone 5,63.9,Zone 5,59.0,Zone 5,65.8,Zone 5
Maharashtra,Beed,Beed Pto,24.7,2026-09-02,03:00:00,78.0,2026-09-01,03:00:00,2026-09-02 03:16:52,25.1,Zone 3,44.9,Zone 5,25.1,Zone 3,40.4,Zone 5,30.8,Zone 4,56.1,Zone 5,36.0,Zone 4,61.1,Zone 5,44.9,Zone 5,63.4,Zone 5
Maharashtra,Buldhana,Hiwara,22.2,2026-09-02,03:00:00,91.0,2026-09-01,03:00:00,2026-09-02 03:16:52,22.8,Zone 3,39.6,Zone 5,22.8,Zone 3,37.0,Zone 4,28.0,Zone 4,51.3,Zone 5,33.3,Zone 4,60.1,Zone 5,39.6,Zone 5,62.5,Zone 5
Maharashtra,Chandrapur,Chandrapur Aws400,25.9,2026-09-02,03:00:00,96.0,2026-09-01,03:00:00,2026-09-02 03:16:52,28.9,Zone 4,61.8,Zone 5,28.9,Zone 4,60.7,Zone 5,36.1,Zone 4,63.8,Zone 5,55.7,Zone 5,66.0,Zone 5,61.8,Zone 5,67.7,Zone 5
Maharashtra,Hingoli,Tondapur Aws400,23.6,2026-09-02,03:00:00,97.0,2026-09-01,03:00:00,2026-09-02 03:16:52,24.7,Zone 3,54.1,Zone 5,24.7,Zone 3,49.4,Zone 5,30.9,Zone 4,60.2,Zone 5,36.9,Zone 5,62.9,Zone 5,54.1,Zone 5,64.9,Zone 5
Maharashtra,Kolhapur,Radhanagri Ars,22.9,2026-09-02,03:00:00,100.0,2026-09-01,03:00:00,2026-09-02 03:16:52,24.3,Zone 3,53.0,Zone 5,24.3,Zone 3,48.2,Zone 5,30.3,Zone 4,59.9,Zone 5,36.1,Zone 4,62.6,Zone 5,53.0,Zone 5,64.8,Zone 5
Maharashtra,Latur,Udgir Aws400,24.0,2026-09-02,03:00:00,100.0,2026-09-01,03:00:00,2026-09-02 03:16:52,25.4,Zone 4,59.1,Zone 5,25.4,Zone 4,55.3,Zone 5,32.2,Zone 4,61.4,Zone 5,42.9,Zone 5,64.0,Zone 5,59.1,Zone 5,65.9,Zone 5
Maharashtra,Mumbai Suburban,Bandra,27.8,2026-09-02,03:00:00,,,,2026-09-02 03:16:52,,,,,,,,,,,,,,,,,,,,
Maharashtra,Mumbai Suburban,Mumbai Airport,30.2,2026-09-02,03:00:00,,,,2026-09-02 03:16:52,,,,,,,,,,,,,,,,,,,,
Maharashtra,Mumbai Suburban,Ram Mandir,27.6,2026-09-02,03:00:00,,,,2026-09-02 03:16:52,,,,,,,,,,,,,,,,,,,,
Maharashtra,Mumbai Suburban,Vidyavihar,26.9,2026-09-02,03:00:00,99.0,2026-09-01,03:00:00,2026-09-02 03:16:52,31.6,Zone 4,64.2,Zone 5,31.6,Zone 4,63.2,Zone 5,48.2,Zone 5,65.9,Zone 5,61.0,Zone 5,67.8,Zone 5,64.2,Zone 5,69.3,Zone 5
Maharashtra,Mumbai Suburban,Vikhroli,27.3,2026-09-02,03:00:00,74.0,2026-09-01,03:00:00,2026-09-02 03:16:52,29.4,Zone 4,59.3,Zone 5,29.4,Zone 4,56.0,Zone 5,35.6,Zone 4,61.6,Zone 5,43.6,Zone 5,64.1,Zone 5,59.3,Zone 5,66.0,Zone 5
Maharashtra,Mumbai City,Byculla Mumbai,27.8,2026-09-02,03:00:00,100.0,2026-09-01,03:00:00,2026-09-02 03:16:52,34.8,Zone 4,66.3,Zone 5,34.8,Zone 4,65.3,Zone 5,59.2,Zone 5,67.7,Zone 5,63.4,Zone 5,69.3,Zone 5,66.3,Zone 5,72.8,Zone 6
Maharashtra,Mumbai City,Mahalaxmi,27.6,2026-09-02,03:00:00,,,,2026-09-02 03:16:52,,,,,,,,,,,,,,,,,,,,
Maharashtra,Mumbai City,Mumbai Santa Cruz,27.7,2026-09-02,03:00:00,,,,2026-09-02 03:16:52,,,,,,,,,,,,,,,,,,,,
Maharashtra,Nagpur,Nagpur,,,,82.0,2026-09-01,03:00:00,2026-09-02 03:16:52,,,,,,,,,,,,,,,,,,,,
Maharashtra,Nagpur,Nagpur Kvk,25.2,2026-09-02,03:00:00,92.0,2026-09-01,03:00:00,2026-09-02 03:16:52,26.6,Zone 4,59.2,Zone 5,26.6,Zone 4,55.7,Zone 5,33.2,Zone 4,61.5,Zone 5,43.3,Zone 5,64.0,Zone 5,59.2,Zone 5,66.0,Zone 5
Maharashtra,Nagpur,Ramtek Aws400,24.7,2026-09-02,03:00:00,99.0,2026-09-01,03:00:00,2026-09-02 03:16:52,26.2,Zone 4,59.8,Zone 5,26.2,Zone 4,57.9,Zone 5,33.1,Zone 4,62.0,Zone 5,46.1,Zone 5,64.5,Zone 5,59.8,Zone 5,66.3,Zone 5
Maharashtra,Nanded,Sagroli Kvk,24.8,2026-09-02,03:00:00,100.0,2026-09-01,03:00:00,2026-09-02 03:16:52,27.2,Zone 4,60.9,Zone 5,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
Maharashtra,Nandurbar,Shahada Aws400,25.8,2026-09-02,03:00:00,94.0,2026-09-01,03:00:00,2026-09-02 03:16:52,28.7,Zone 4,61.4,Zone 5,28.7,Zone 4,60.3,Zone 5,35.8,Zone 4,63.4,Zone 5,53.7,Zone 5,65.6,Zone 5,61.4,Zone 5,67.4,Zone 5
Maharashtra,Nashik,Malegaon,24.6,2026-09-02,03:00:00,87.0,2026-09-01,03:00:00,2026-09-02 03:16:52,25.5,Zone 4,52.7,Zone 5,25.5,Zone 4,47.9,Zone 5,31.7,Zone 4,59.9,Zone 5,37.3,Zone 4,62.6,Zone 5,52.7,Zone 5,64.7,Zone 5
Maharashtra,Nashik,Vilholi,22.7,2026-09-02,03:00:00,96.0,2026-09-01,03:00:00,2026-09-02 03:16:52,23.6,Zone 3,46.4,Zone 5,23.6,Zone 3,41.8,Zone 5,29.1,Zone 4,57.3,Zone 5,34.7,Zone 4,61.4,Zone 5,46.4,Zone 5,63.7,Zone 5
Maharashtra,Palghar,Palghar Aws400,25.7,2026-09-02,03:00:00,100.0,2026-09-01,03:00:00,2026-09-02 03:16:52,28.2,Zone 4,61.8,Zone 5,28.2,Zone 4,60.7,Zone 5,35.6,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
Maharashtra,Pune, Nimgiri Junnar,21.8,2026-09-02,03:00:00,,,,2026-09-02 03:16:52,,,,,,,,,,,,,,,,,,,,
Maharashtra,Pune,Blindschool Kp Pune,23.2,2026-09-02,03:00:00,90.0,2026-09-01,03:00:00,2026-09-02 03:16:52,23.9,Zone 3,45.1,Zone 5,23.9,Zone 3,40.6,Zone 5,29.4,Zone 4,56.3,Zone 5,34.9,Zone 4,61.2,Zone 5,45.1,Zone 5,63.5,Zone 5
Maharashtra,Pune,Chinchwad Pune,23.0,2026-09-02,03:00:00,93.0,2026-09-01,03:00:00,2026-09-02 03:16:52,24.0,Zone 3,47.4,Zone 5,24.0,Zone 3,42.8,Zone 5,29.7,Zone 4,58.1,Zone 5,35.2,Zone 4,61.6,Zone 5,47.4,Zone 5,63.9,Zone 5
Maharashtra,Pune,Cme Dapodi,22.4,2026-09-02,03:00:00,95.0,2026-09-01,03:00:00,2026-09-02 03:16:52,23.5,Zone 3,45.6,Zone 5,23.5,Zone 3,41.1,Zone 5,29.0,Zone 4,56.7,Zone 5,34.6,Zone 4,61.3,Zone 5,45.6,Zone 5,63.6,Zone 5
Maharashtra,Pune,Dps Hadapsar Pune,24.3,2026-09-02,03:00:00,90.0,2026-09-01,03:00:00,2026-09-02 03:16:52,25.7,Zone 4,55.2,Zone 5,25.7,Zone 4,50.5,Zone 5,32.0,Zone 4,60.4,Zone 5,37.9,Zone 5,63.1,Zone 5,55.2,Zone 5,65.1,Zone 5
Maharashtra,Pune,Khadakwadi Ambegaon,21.6,2026-09-02,03:00:00,99.0,2026-09-01,03:00:00,2026-09-02 03:16:52,22.6,Zone 3,42.0,Zone 5,22.6,Zone 3,37.8,Zone 5,27.7,Zone 4,53.6,Zone 5,33.2,Zone 4,60.6,Zone 5,42.0,Zone 5,62.9,Zone 5
Maharashtra,Pune,Khutbav Daund,21.2,2026-09-02,03:00:00,100.0,2026-09-01,03:00:00,2026-09-02 03:16:52,22.0,Zone 3,39.6,Zone 5,22.0,Zone 3,36.2,Zone 4,27.1,Zone 4,51.3,Zone 5,32.5,Zone 4,60.1,Zone 5,39.6,Zone 5,62.5,Zone 5
Maharashtra,Pune,Lavale,21.9,2026-09-02,03:00:00,97.0,2026-09-01,03:00:00,2026-09-02 03:16:52,23.1,Zone 3,43.8,Zone 5,23.1,Zone 3,39.4,Zone 5,28.4,Zone 4,55.2,Zone 5,33.9,Zone 4,60.9,Zone 5,43.8,Zone 5,63.2,Zone 5
Maharashtra,Pune,Lonikalbhor Haveli,19.7,2026-09-02,03:00:00,98.0,2026-09-01,03:00:00,2026-09-02 03:16:52,20.1,Zone 3,34.8,Zone 4,20.1,Zone 3,33.7,Zone 4,25.1,Zone 3,41.5,Zone 5,30.0,Zone 4,55.1,Zone 5,34.8,Zone 4,60.6,Zone 5
Maharashtra,Pune,Magarpatta Pune,23.1,2026-09-02,03:00:00,95.0,2026-09-01,03:00:00,2026-09-02 03:16:52,24.1,Zone 3,49.0,Zone 5,24.1,Zone 3,44.3,Zone 5,29.8,Zone 4,59.1,Zone 5,35.5,Zone 4,61.9,Zone 5,49.0,Zone 5,64.1,Zone 5
