LOGGED_AT (IST),STATE,DISTRICT,STATION,TEMP,RH,EHI (in shade °C),Light Work Heat Stress Zone,EHI_350 (in shade °C),Hard Labor Heat Stress Zone,EHI_3_shade,Zone_3_shade,EHI_3_sun,Zone_3_sun,EHI_4_shade,Zone_4_shade,EHI_4_sun,Zone_4_sun,EHI_5_shade,Zone_5_shade,EHI_5_sun,Zone_5_sun,EHI_6_shade,Zone_6_shade,EHI_6_sun,Zone_6_sun
2025-10-13 00:40:18,MANIPUR,UKHRUL,MOLNOM,19.5,99.0,20.1,Zone 3,34.9,Zone 4,20.1,Zone 3,33.8,Zone 4,25.1,Zone 3,42.0,Zone 5,30.1,Zone 4,55.6,Zone 5,34.9,Zone 4,60.7,Zone 5
2025-10-13 00:40:18,MEGHALAYA,EAST_GARO_HILLS,WILLIAMNAGAR,22.7,88.0,23.2,Zone 3,40.5,Zone 5,23.2,Zone 3,37.5,Zone 4,28.5,Zone 4,52.1,Zone 5,33.8,Zone 4,60.3,Zone 5,40.5,Zone 5,62.7,Zone 5
2025-10-13 00:40:18,MEGHALAYA,EAST_KHASI_HILLS,LABAN,18.6,98.0,18.8,Zone 3,33.3,Zone 4,18.8,Zone 3,32.3,Zone 4,24.3,Zone 3,36.9,Zone 4,28.7,Zone 4,50.2,Zone 5,33.3,Zone 4,59.5,Zone 5
2025-10-13 00:40:18,MEGHALAYA,EAST_KHASI_HILLS,MAWSYNRAM,18.1,97.0,18.1,Zone 3,32.5,Zone 4,18.1,Zone 3,31.6,Zone 4,23.9,Zone 3,36.0,Zone 4,28.0,Zone 4,47.2,Zone 5,32.5,Zone 4,58.6,Zone 5
2025-10-13 00:40:18,MEGHALAYA,EAST_KHASI_HILLS,NEHU,18.9,100.0,19.5,Zone 3,34.2,Zone 4,19.5,Zone 3,33.1,Zone 4,24.7,Zone 3,40.0,Zone 5,29.4,Zone 4,53.7,Zone 5,34.2,Zone 4,60.3,Zone 5
2025-10-13 00:40:18,MEGHALAYA,EAST_KHASI_HILLS,SHILLONG,18.0,96.0,18.1,Zone 3,32.5,Zone 4,18.1,Zone 3,31.5,Zone 4,23.8,Zone 3,36.0,Zone 4,28.0,Zone 4,46.7,Zone 5,32.5,Zone 4,58.2,Zone 5
2025-10-13 00:40:18,MEGHALAYA,NORTH_GARO_HILLS,RESUBELPARA,24.8,100.0,27.2,Zone 4,60.9,Zone 5,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
2025-10-13 00:40:18,MEGHALAYA,RI_BHOI,BYRNIHAT,25.9,100.0,29.3,Zone 4,62.7,Zone 5,29.3,Zone 4,61.6,Zone 5,39.3,Zone 5,64.5,Zone 5,59.1,Zone 5,66.6,Zone 5,62.7,Zone 5,68.2,Zone 5
2025-10-13 00:40:18,MEGHALAYA,SOUTH_GARO_HILLS,BAGHMARA,23.6,99.0,24.8,Zone 3,55.6,Zone 5,24.8,Zone 3,51.0,Zone 5,31.1,Zone 4,60.5,Zone 5,38.4,Zone 5,63.1,Zone 5,55.6,Zone 5,65.2,Zone 5
2025-10-13 00:40:18,MEGHALAYA,SOUTH_WEST_GARO_HILLS,AMPATI,23.3,99.0,24.8,Zone 3,55.6,Zone 5,24.8,Zone 3,51.0,Zone 5,31.1,Zone 4,60.5,Zone 5,38.4,Zone 5,63.1,Zone 5,55.6,Zone 5,65.2,Zone 5
2025-10-13 00:40:18,MEGHALAYA,SOUTH_WEST_KHASI_HILLS,MAWKYRWAT,16.6,100.0,16.3,Zone 3,30.8,Zone 4,16.3,Zone 3,29.9,Zone 4,22.7,Zone 3,34.2,Zone 4,26.4,Zone 4,41.5,Zone 5,30.8,Zone 4,53.7,Zone 5
2025-10-13 00:40:18,MEGHALAYA,WEST_GARO_HILLS,TURA,22.6,87.0,23.2,Zone 3,39.8,Zone 5,23.2,Zone 3,37.4,Zone 4,28.5,Zone 4,51.5,Zone 5,33.7,Zone 4,60.1,Zone 5,39.8,Zone 5,62.5,Zone 5
2025-10-13 00:40:18,MEGHALAYA,WEST_KHASI_HILLS,NONGSTOIN,16.3,100.0,16.3,Zone 3,30.8,Zone 4,16.3,Zone 3,29.9,Zone 4,22.7,Zone 3,34.2,Zone 4,26.4,Zone 4,41.5,Zone 5,30.8,Zone 4,53.7,Zone 5
2025-10-13 00:40:18,MEGHALAYA,WEST_KHASI_HILLS,NONGSTOIN_KVK,16.7,96.0,16.1,Zone 3,30.6,Zone 4,16.1,Zone 3,29.7,Zone 4,22.6,Zone 3,34.0,Zone 4,26.2,Zone 4,39.9,Zone 5,30.6,Zone 4,52.1,Zone 5
2025-10-13 00:40:18,MIZORAM,AIZAWL,MIZORAM_UNIVERSITY,23.1,100.0,24.3,Zone 3,53.0,Zone 5,24.3,Zone 3,48.2,Zone 5,30.3,Zone 4,59.9,Zone 5,36.1,Zone 4,62.6,Zone 5,53.0,Zone 5,64.8,Zone 5
2025-10-13 00:40:18,MIZORAM,CHAMPHAI,CHAMPHAI_AWS,18.6,100.0,18.9,Zone 3,33.5,Zone 4,18.9,Zone 3,32.4,Zone 4,24.3,Zone 3,37.6,Zone 5,28.8,Zone 4,51.2,Zone 5,33.5,Zone 4,59.8,Zone 5
2025-10-13 00:40:18,MIZORAM,HNATHIAL,HNATHIAL,22.1,100.0,23.2,Zone 3,46.0,Zone 5,23.2,Zone 3,41.4,Zone 5,28.6,Zone 4,57.0,Zone 5,34.2,Zone 4,61.4,Zone 5,46.0,Zone 5,63.6,Zone 5
2025-10-13 00:40:18,MIZORAM,KHAWZAWL,KHAWZAWL,19.5,100.0,20.2,Zone 3,35.0,Zone 4,20.2,Zone 3,33.8,Zone 4,25.1,Zone 3,42.6,Zone 5,30.1,Zone 4,56.1,Zone 5,35.0,Zone 4,60.8,Zone 5
2025-10-13 00:40:18,PUDUCHERRY,PUDUCHERRY,PERIYA_KALAPET,25.3,98.0,28.0,Zone 4,61.4,Zone 5,28.0,Zone 4,60.3,Zone 5,35.3,Zone 4,63.4,Zone 5,53.6,Zone 5,65.6,Zone 5,61.4,Zone 5,67.4,Zone 5
2025-10-13 00:40:18,MANIPUR,TENGNOUPAL,ADC MOREH,24.4,100.0,26.3,Zone 4,60.0,Zone 5,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
2025-10-13 00:40:18,PUDUCHERRY,PUDUCHERRY,PUDUCHERRY,26.9,98.0,31.5,Zone 4,64.0,Zone 5,31.5,Zone 4,63.0,Zone 5,46.9,Zone 5,65.7,Zone 5,60.7,Zone 5,67.6,Zone 5,64.0,Zone 5,69.1,Zone 5
2025-10-13 00:40:18,PUNJAB,BATHINDA,BHATINDA_AMFU,20.9,56.0,19.8,Zone 3,33.5,Zone 4,19.8,Zone 3,32.7,Zone 4,25.2,Zone 3,36.6,Zone 4,29.5,Zone 4,40.3,Zone 4,33.5,Zone 4,51.1,Zone 5
2025-10-13 00:40:18,RAJASTHAN,NAGAUR,KRISHI_VISHWAVIDHYALAYA,18.1,100.0,18.3,Zone 3,32.7,Zone 4,18.3,Zone 3,31.7,Zone 4,23.9,Zone 3,36.3,Zone 4,28.1,Zone 4,48.6,Zone 5,32.7,Zone 4,59.2,Zone 5
2025-10-13 00:40:18,RAJASTHAN,PRATAPGARH,PRATAPGARH,20.6,61.0,19.4,Zone 3,33.3,Zone 4,19.4,Zone 3,32.5,Zone 4,25.0,Zone 3,36.5,Zone 4,29.2,Zone 4,40.2,Zone 4,33.3,Zone 4,52.0,Zone 5
2025-10-13 00:40:18,RAJASTHAN,SIKAR,SIKAR,17.5,89.0,17.1,Zone 3,31.4,Zone 4,17.1,Zone 3,30.6,Zone 4,23.3,Zone 3,34.8,Zone 4,27.1,Zone 4,41.1,Zone 5,31.4,Zone 4,53.4,Zone 5
2025-10-13 00:40:18,RAJASTHAN,SIROHI,SIROHI_KVK,15.0,63.0,12.8,Zone 2,27.8,Zone 4,12.8,Zone 2,27.3,Zone 4,20.4,Zone 3,30.9,Zone 4,24.4,Zone 3,34.4,Zone 4,27.8,Zone 4,37.8,Zone 4
2025-10-13 00:40:18,RAJASTHAN,UDAIPUR,UDAIPUR_AMFU,15.5,82.0,14.1,Zone 3,28.9,Zone 4,14.1,Zone 3,28.2,Zone 4,21.4,Zone 3,32.2,Zone 4,25.0,Zone 3,35.9,Zone 4,28.9,Zone 4,42.4,Zone 5
2025-10-13 00:40:18,SIKKIM,GANGTOK,TADONG,18.9,76.0,18.3,Zone 3,32.5,Zone 4,18.3,Zone 3,31.7,Zone 4,24.2,Zone 3,35.8,Zone 4,28.3,Zone 4,41.4,Zone 5,32.5,Zone 4,53.6,Zone 5
2025-10-13 00:40:18,SIKKIM,GYALSHING,MANGA-GEYZING_KVK,17.1,100.0,16.9,Zone 3,31.4,Zone 4,16.9,Zone 3,30.5,Zone 4,23.1,Zone 3,34.9,Zone 4,26.9,Zone 4,43.8,Zone 5,31.4,Zone 4,55.8,Zone 5
2025-10-13 00:40:18,SIKKIM,SORENG,SORENG,16.1,100.0,15.6,Zone 3,30.1,Zone 4,15.6,Zone 3,29.3,Zone 4,22.3,Zone 3,33.6,Zone 4,25.8,Zone 4,39.4,Zone 5,30.1,Zone 4,51.6,Zone 5
2025-10-13 00:40:18,RAJASTHAN,JODHPUR,JODHPUR,22.3,67.0,22.3,Zone 3,36.3,Zone 4,22.3,Zone 3,35.3,Zone 4,27.3,Zone 4,39.6,Zone 4,31.9,Zone 4,51.7,Zone 5,36.3,Zone 4,59.9,Zone 5
2025-10-13 00:40:18,TAMIL_NADU,ARIYALUR,ARIYALUR,25.4,97.0,27.9,Zone 4,61.1,Zone 5,27.9,Zone 4,60.0,Zone 5,35.1,Zone 4,63.2,Zone 5,52.6,Zone 5,65.5,Zone 5,61.1,Zone 5,67.2,Zone 5
2025-10-13 00:40:18,TAMIL_NADU,CHENGALPATTU,VIT_CHENNAI,25.7,88.0,27.2,Zone 4,59.2,Zone 5,27.2,Zone 4,55.6,Zone 5,33.7,Zone 4,61.5,Zone 5,43.3,Zone 5,64.0,Zone 5,59.2,Zone 5,66.0,Zone 5
2025-10-13 00:40:18,TAMIL_NADU,CHENGALPATTU,WEST TAMBARAM_SIT,28.0,96.0,33.9,Zone 4,65.3,Zone 5,33.9,Zone 4,64.4,Zone 5,54.9,Zone 5,66.8,Zone 5,62.3,Zone 5,68.7,Zone 5,65.3,Zone 5,71.1,Zone 6
2025-10-13 00:40:18,TAMIL_NADU,CHENNAI,ANNA_UNIVERSITY,26.4,95.0,29.8,Zone 4,62.5,Zone 5,29.8,Zone 4,61.4,Zone 5,38.4,Zone 5,64.3,Zone 5,58.6,Zone 5,66.5,Zone 5,62.5,Zone 5,68.1,Zone 5
2025-10-13 00:40:18,TAMIL_NADU,CHENNAI,CHENNAI,28.0,92.0,33.1,Zone 4,64.4,Zone 5,33.1,Zone 4,63.4,Zone 5,49.4,Zone 5,66.0,Zone 5,61.2,Zone 5,68.0,Zone 5,64.4,Zone 5,69.5,Zone 6
2025-10-13 00:40:18,TAMIL_NADU,CHENNAI,ENNORE_PORT,27.4,78.0,29.9,Zone 4,60.3,Zone 5,29.9,Zone 4,59.2,Zone 5,36.3,Zone 4,62.4,Zone 5,48.2,Zone 5,64.8,Zone 5,60.3,Zone 5,66.7,Zone 5
2025-10-13 00:40:18,TAMIL_NADU,CHENNAI,MEENAMBAKKAM_ISRO,25.7,90.0,27.4,Zone 4,59.7,Zone 5,27.4,Zone 4,57.3,Zone 5,34.0,Zone 4,61.9,Zone 5,45.3,Zone 5,64.3,Zone 5,59.7,Zone 5,66.2,Zone 5
2025-10-13 00:40:18,TAMIL_NADU,CHENNAI,NIOT_PALLIKARANAI,27.1,89.0,30.2,Zone 4,62.0,Zone 5,30.2,Zone 4,60.9,Zone 5,37.3,Zone 4,63.9,Zone 5,56.5,Zone 5,66.1,Zone 5,62.0,Zone 5,67.8,Zone 5
2025-10-13 00:40:18,TAMIL_NADU,COIMBATORE,COIMBATORE_AMFU,23.7,73.0,23.8,Zone 3,38.5,Zone 4,23.8,Zone 3,37.4,Zone 4,29.0,Zone 4,47.0,Zone 5,33.9,Zone 4,59.2,Zone 5,38.5,Zone 4,61.7,Zone 5
2025-10-13 00:40:18,TAMIL_NADU,CHENGALPATTU,MAHABALIPURAM,27.1,93.0,30.7,Zone 4,62.9,Zone 5,30.7,Zone 4,61.9,Zone 5,40.5,Zone 5,64.7,Zone 5,59.4,Zone 5,66.8,Zone 5,62.9,Zone 5,68.4,Zone 5
2025-10-13 00:40:18,RAJASTHAN,JHUNJHUNU,PILANI,17.6,43.0,14.5,Zone 3,29.3,Zone 4,14.5,Zone 3,28.8,Zone 4,21.9,Zone 3,32.4,Zone 4,25.7,Zone 4,35.7,Zone 4,29.3,Zone 4,38.9,Zone 4
2025-10-13 00:40:18,RAJASTHAN,JHUNJHUNU,JHUNJHUNU(AWS),19.3,84.0,19.4,Zone 3,33.7,Zone 4,19.4,Zone 3,32.7,Zone 4,24.8,Zone 3,37.1,Zone 4,29.2,Zone 4,47.7,Zone 5,33.7,Zone 4,59.0,Zone 5
2025-10-13 00:40:18,RAJASTHAN,JALORE,JALORE_KVK,18.6,87.0,18.3,Zone 3,32.6,Zone 4,18.3,Zone 3,31.7,Zone 4,24.0,Zone 3,36.0,Zone 4,28.2,Zone 4,44.6,Zone 5,32.6,Zone 4,56.5,Zone 5
2025-10-13 00:40:18,PUNJAB,FAZILKA,FASC_ABOHAR,18.0,100.0,18.3,Zone 3,32.7,Zone 4,18.3,Zone 3,31.7,Zone 4,23.9,Zone 3,36.3,Zone 4,28.1,Zone 4,48.6,Zone 5,32.7,Zone 4,59.2,Zone 5
2025-10-13 00:40:18,PUNJAB,FIROZPUR,FIROZPUR_KVK,19.6,98.0,20.1,Zone 3,34.8,Zone 4,20.1,Zone 3,33.7,Zone 4,25.1,Zone 3,41.5,Zone 5,30.0,Zone 4,55.1,Zone 5,34.8,Zone 4,60.6,Zone 5
2025-10-13 00:40:18,PUNJAB,HOSHIARPUR,HOSIYARPUR,18.4,100.0,18.9,Zone 3,33.5,Zone 4,18.9,Zone 3,32.4,Zone 4,24.3,Zone 3,37.6,Zone 5,28.8,Zone 4,51.2,Zone 5,33.5,Zone 4,59.8,Zone 5
2025-10-13 00:40:18,PUNJAB,HOSHIARPUR,SALERN,20.9,100.0,22.0,Zone 3,39.6,Zone 5,22.0,Zone 3,36.2,Zone 4,27.1,Zone 4,51.3,Zone 5,32.5,Zone 4,60.1,Zone 5,39.6,Zone 5,62.5,Zone 5
2025-10-13 00:40:18,PUNJAB,PATHANKOT,KVK_PATHANKOT,18.2,100.0,18.3,Zone 3,32.7,Zone 4,18.3,Zone 3,31.7,Zone 4,23.9,Zone 3,36.3,Zone 4,28.1,Zone 4,48.6,Zone 5,32.7,Zone 4,59.2,Zone 5
2025-10-13 00:40:18,PUNJAB,PATHANKOT,THEIN_DAM,18.7,100.0,18.9,Zone 3,33.5,Zone 4,18.9,Zone 3,32.4,Zone 4,24.3,Zone 3,37.6,Zone 5,28.8,Zone 4,51.2,Zone 5,33.5,Zone 4,59.8,Zone 5
2025-10-13 00:40:18,PUNJAB,ROPAR,ROPAR_KVK,18.3,94.0,18.6,Zone 3,33.0,Zone 4,18.6,Zone 3,32.1,Zone 4,24.2,Zone 3,36.5,Zone 4,28.5,Zone 4,48.1,Zone 5,33.0,Zone 4,59.1,Zone 5
2025-10-13 00:40:18,PUNJAB,RUPNAGAR,BHAKRA_DAM_IMDNAGAL,17.9,100.0,18.3,Zone 3,32.7,Zone 4,18.3,Zone 3,31.7,Zone 4,23.9,Zone 3,36.3,Zone 4,28.1,Zone 4,48.6,Zone 5,32.7,Zone 4,59.2,Zone 5
2025-10-13 00:40:18,PUNJAB,RUPNAGAR,SRI_ANADPUR_SAHIB_IMDJINDWADI,18.9,99.0,19.5,Zone 3,34.1,Zone 4,19.5,Zone 3,33.0,Zone 4,24.7,Zone 3,39.5,Zone 5,29.4,Zone 4,53.2,Zone 5,34.1,Zone 4,60.2,Zone 5
2025-10-13 00:40:18,RAJASTHAN,AJMER,CENTRAL_UNIVERSITY_KISHANGARH,16.9,100.0,16.9,Zone 3,31.4,Zone 4,16.9,Zone 3,30.5,Zone 4,23.1,Zone 3,34.9,Zone 4,26.9,Zone 4,43.8,Zone 5,31.4,Zone 4,55.8,Zone 5
2025-10-13 00:40:18,RAJASTHAN,BIKANER,BIKANER_AMFU,21.3,69.0,21.1,Zone 3,35.1,Zone 4,21.1,Zone 3,34.2,Zone 4,26.3,Zone 4,38.4,Zone 4,30.8,Zone 4,48.4,Zone 5,35.1,Zone 4,59.2,Zone 5
2025-10-13 00:40:18,RAJASTHAN,BIKANER,CHATTARGARH,20.5,100.0,21.4,Zone 3,36.8,Zone 5,21.4,Zone 3,35.4,Zone 4,26.4,Zone 4,48.3,Zone 5,31.6,Zone 4,59.5,Zone 5,36.8,Zone 5,61.9,Zone 5
2025-10-13 00:40:18,RAJASTHAN,BIKANER,LUNKARNSAR,21.3,68.0,21.1,Zone 3,35.0,Zone 4,21.1,Zone 3,34.1,Zone 4,26.2,Zone 4,38.3,Zone 4,30.8,Zone 4,47.8,Zone 5,35.0,Zone 4,59.0,Zone 5
2025-10-13 00:40:18,RAJASTHAN,CHURU,CHURU,20.7,76.0,20.2,Zone 3,34.4,Zone 4,20.2,Zone 3,33.5,Zone 4,25.4,Zone 4,37.8,Zone 4,30.0,Zone 4,48.0,Zone 5,34.4,Zone 4,59.1,Zone 5
2025-10-13 00:40:18,RAJASTHAN,DAUSA,KHEDALI,19.2,100.0,19.5,Zone 3,34.2,Zone 4,19.5,Zone 3,33.1,Zone 4,24.7,Zone 3,40.0,Zone 5,29.4,Zone 4,53.7,Zone 5,34.2,Zone 4,60.3,Zone 5
2025-10-13 00:40:18,RAJASTHAN,JAIPUR,AMITY_UNIVERSITY,17.0,100.0,16.9,Zone 3,31.4,Zone 4,16.9,Zone 3,30.5,Zone 4,23.1,Zone 3,34.9,Zone 4,26.9,Zone 4,43.8,Zone 5,31.4,Zone 4,55.8,Zone 5
2025-10-13 00:40:18,RAJASTHAN,JAIPUR,JAIPUR,19.4,72.0,18.8,Zone 3,32.8,Zone 4,18.8,Zone 3,32.0,Zone 4,24.5,Zone 3,36.1,Zone 4,28.6,Zone 4,41.5,Zone 5,32.8,Zone 4,53.7,Zone 5
2025-10-13 00:40:18,RAJASTHAN,JAIPUR,JAIPUR_AMFU,22.6,63.0,22.1,Zone 3,35.9,Zone 4,22.1,Zone 3,35.0,Zone 4,27.1,Zone 4,39.1,Zone 4,31.6,Zone 4,49.1,Zone 5,35.9,Zone 4,59.3,Zone 5
2025-10-13 00:40:18,RAJASTHAN,JAISALMER,JAISALMER,22.4,34.0,20.3,Zone 3,33.4,Zone 4,20.3,Zone 3,32.8,Zone 4,25.9,Zone 4,36.4,Zone 4,29.8,Zone 4,39.7,Zone 4,33.4,Zone 4,43.5,Zone 5
2025-10-13 00:40:18,PUDUCHERRY,PUDUCHERRY,PUDUCHERRY_KVK,26.2,100.0,29.3,Zone 4,62.7,Zone 5,29.3,Zone 4,61.6,Zone 5,39.3,Zone 5,64.5,Zone 5,59.1,Zone 5,66.6,Zone 5,62.7,Zone 5,68.2,Zone 5
2025-10-13 00:40:18,TAMIL_NADU,COIMBATORE,P_N_PALAYAM,24.2,80.0,24.6,Zone 3,43.4,Zone 5,24.6,Zone 3,39.1,Zone 5,30.2,Zone 4,54.9,Zone 5,35.4,Zone 4,60.9,Zone 5,43.4,Zone 5,63.2,Zone 5
2025-10-13 00:40:18,MANIPUR,SENAPATI,MAO,17.3,100.0,17.6,Zone 3,32.1,Zone 4,17.6,Zone 3,31.1,Zone 4,23.5,Zone 3,35.6,Zone 4,27.5,Zone 4,46.2,Zone 5,32.1,Zone 4,57.8,Zone 5
2025-10-13 00:40:18,MANIPUR,KANGPOKPI,TUJANGVAICHONG,20.8,100.0,22.0,Zone 3,39.6,Zone 5,22.0,Zone 3,36.2,Zone 4,27.1,Zone 4,51.3,Zone 5,32.5,Zone 4,60.1,Zone 5,39.6,Zone 5,62.5,Zone 5
