LOGGED_AT (IST),STATE,DISTRICT,STATION,TEMP,RH,EHI (in shade °C),Light Work Heat Stress Zone,EHI_350 (in shade °C),Hard Labor Heat Stress Zone,EHI_3_shade,Zone_3_shade,EHI_3_sun,Zone_3_sun,EHI_4_shade,Zone_4_shade,EHI_4_sun,Zone_4_sun,EHI_5_shade,Zone_5_shade,EHI_5_sun,Zone_5_sun,EHI_6_shade,Zone_6_shade,EHI_6_sun,Zone_6_sun
2025-06-09 01:42:58,ARUNACHAL_PRADESH,PAKKE_KESANG,PAKKE_KESANG,16.7,100.0,16.3,Zone 3,30.8,Zone 4,16.3,Zone 3,29.9,Zone 4,22.7,Zone 3,34.2,Zone 4,26.4,Zone 4,41.5,Zone 5,30.8,Zone 4,53.7,Zone 5
2025-06-09 01:42:58,ARUNACHAL_PRADESH,PAPUMPARE,ITANAGAR,26.0,93.0,28.6,Zone 4,61.2,Zone 5,28.6,Zone 4,60.1,Zone 5,35.6,Zone 4,63.2,Zone 5,52.6,Zone 5,65.5,Zone 5,61.2,Zone 5,67.2,Zone 5
2025-06-09 01:42:58,ARUNACHAL_PRADESH,SHIYOMI,LOWERTATO,19.2,91.0,19.1,Zone 3,33.5,Zone 4,19.1,Zone 3,32.5,Zone 4,24.5,Zone 3,37.0,Zone 4,29.0,Zone 4,49.0,Zone 5,33.5,Zone 4,59.3,Zone 5
2025-06-09 01:42:58,ARUNACHAL_PRADESH,SIANG,PANGIN_CIRCLE,23.7,96.0,24.7,Zone 3,53.3,Zone 5,24.7,Zone 3,48.5,Zone 5,30.8,Zone 4,60.0,Zone 5,36.6,Zone 4,62.7,Zone 5,53.3,Zone 5,64.8,Zone 5
2025-06-09 01:42:58,ARUNACHAL_PRADESH,TAWANG,TAWANG,12.1,100.0,11.1,Zone 2,25.9,Zone 4,11.1,Zone 2,25.3,Zone 4,18.7,Zone 3,29.2,Zone 4,23.1,Zone 3,32.9,Zone 4,25.9,Zone 4,36.5,Zone 4
2025-06-09 01:42:58,ARUNACHAL_PRADESH,TIRAP,DEOMALI,25.8,100.0,29.3,Zone 4,62.7,Zone 5,29.3,Zone 4,61.6,Zone 5,39.3,Zone 5,64.5,Zone 5,59.1,Zone 5,66.6,Zone 5,62.7,Zone 5,68.2,Zone 5
2025-06-09 01:42:58,ARUNACHAL_PRADESH,UPPER_SIANG,TUTING,21.6,99.0,22.6,Zone 3,42.0,Zone 5,22.6,Zone 3,37.8,Zone 5,27.7,Zone 4,53.6,Zone 5,33.2,Zone 4,60.6,Zone 5,42.0,Zone 5,62.9,Zone 5
2025-06-09 01:42:58,ARUNACHAL_PRADESH,UPPER_SIANG,YINGKIONG,25.6,99.0,28.1,Zone 4,61.6,Zone 5,28.1,Zone 4,60.5,Zone 5,35.4,Zone 4,63.5,Zone 5,54.6,Zone 5,65.8,Zone 5,61.6,Zone 5,67.5,Zone 5
2025-06-09 01:42:58,ARUNACHAL_PRADESH,UPPER_SUBHANSERI,DAPORIJO,26.9,90.0,30.3,Zone 4,62.2,Zone 5,30.3,Zone 4,61.2,Zone 5,37.5,Zone 4,64.1,Zone 5,57.5,Zone 5,66.3,Zone 5,62.2,Zone 5,68.0,Zone 5
2025-06-09 01:42:58,ARUNACHAL_PRADESH,WEST_KAMENG,DIRANG,16.6,100.0,16.3,Zone 3,30.8,Zone 4,16.3,Zone 3,29.9,Zone 4,22.7,Zone 3,34.2,Zone 4,26.4,Zone 4,41.5,Zone 5,30.8,Zone 4,53.7,Zone 5
2025-06-09 01:42:58,ARUNACHAL_PRADESH,WEST_KAMENG,KALAKTANG,20.5,100.0,21.4,Zone 3,36.8,Zone 5,21.4,Zone 3,35.4,Zone 4,26.4,Zone 4,48.3,Zone 5,31.6,Zone 4,59.5,Zone 5,36.8,Zone 5,61.9,Zone 5
2025-06-09 01:42:58,DELHI,SOUTH_WEST_DELHI,NAJAFGARH,30.6,58.0,32.7,Zone 4,59.7,Zone 5,32.7,Zone 4,57.6,Zone 5,38.5,Zone 4,62.0,Zone 5,45.6,Zone 5,64.4,Zone 5,59.7,Zone 5,66.3,Zone 5
2025-06-09 01:42:58,KERALA,THIRUVANANTHAPURAM,VARKALA,24.7,100.0,26.3,Zone 4,60.0,Zone 5,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
2025-06-09 01:42:58,GOA,NORTH_GOA,GOA_STATE_BIODIVERSITY_BOARD,25.7,99.0,28.1,Zone 4,61.6,Zone 5,28.1,Zone 4,60.5,Zone 5,35.4,Zone 4,63.5,Zone 5,54.6,Zone 5,65.8,Zone 5,61.6,Zone 5,67.5,Zone 5
2025-06-09 01:42:58,KARNATAKA,HAVERI,HANUMAN MATTI_KVK,24.0,87.0,24.9,Zone 3,49.3,Zone 5,24.9,Zone 3,44.5,Zone 5,30.8,Zone 4,59.2,Zone 5,36.4,Zone 4,62.0,Zone 5,49.3,Zone 5,64.2,Zone 5
2025-06-09 01:42:58,KARNATAKA,KODAGU,GONIKOPPAL_KVK,21.5,100.0,22.6,Zone 3,42.7,Zone 5,22.6,Zone 3,38.4,Zone 5,27.8,Zone 4,54.2,Zone 5,33.3,Zone 4,60.7,Zone 5,42.7,Zone 5,63.1,Zone 5
2025-06-09 01:42:58,KARNATAKA,KOLAR,KGF_(KOLAR),22.3,11.0,18.7,Zone 3,31.9,Zone 4,18.7,Zone 3,31.5,Zone 4,25.1,Zone 3,34.7,Zone 4,28.6,Zone 4,37.7,Zone 4,31.9,Zone 4,40.5,Zone 4
2025-06-09 01:42:58,KARNATAKA,KOPPAL,GANGAVATHI_KVK,24.0,100.0,25.4,Zone 4,59.1,Zone 5,25.4,Zone 4,55.3,Zone 5,32.2,Zone 4,61.4,Zone 5,42.9,Zone 5,64.0,Zone 5,59.1,Zone 5,65.9,Zone 5
2025-06-09 01:42:58,KARNATAKA,MANDYA,MANDYA_KVK,23.1,100.0,24.3,Zone 3,53.0,Zone 5,24.3,Zone 3,48.2,Zone 5,30.3,Zone 4,59.9,Zone 5,36.1,Zone 4,62.6,Zone 5,53.0,Zone 5,64.8,Zone 5
2025-06-09 01:42:58,KARNATAKA,RAMANAGARA,CHANDURAYANGHALLI_KVK,23.6,85.0,24.3,Zone 3,44.3,Zone 5,24.3,Zone 3,39.9,Zone 5,29.8,Zone 4,55.7,Zone 5,35.2,Zone 4,61.0,Zone 5,44.3,Zone 5,63.4,Zone 5
2025-06-09 01:42:58,KARNATAKA,SHIVAMOGGA,AGUMBE,21.7,100.0,22.6,Zone 3,42.7,Zone 5,22.6,Zone 3,38.4,Zone 5,27.8,Zone 4,54.2,Zone 5,33.3,Zone 4,60.7,Zone 5,42.7,Zone 5,63.1,Zone 5
2025-06-09 01:42:58,KERALA,ALAPPUZHA,NOORANAD,24.3,100.0,26.3,Zone 4,60.0,Zone 5,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
2025-06-09 01:42:58,KERALA,ERNAKULAM,ALUVA,25.7,100.0,28.2,Zone 4,61.8,Zone 5,28.2,Zone 4,60.7,Zone 5,35.6,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
2025-06-09 01:42:58,KARNATAKA,GULBARGA,RADDEWADGI,24.3,85.0,25.4,Zone 4,51.0,Zone 5,25.4,Zone 4,46.2,Zone 5,31.5,Zone 4,59.5,Zone 5,37.0,Zone 4,62.3,Zone 5,51.0,Zone 5,64.4,Zone 5
2025-06-09 01:42:58,KERALA,ERNAKULAM,BOAT_JETTY_KGOV,24.7,99.0,26.2,Zone 4,59.8,Zone 5,26.2,Zone 4,57.9,Zone 5,33.1,Zone 4,62.0,Zone 5,46.1,Zone 5,64.5,Zone 5,59.8,Zone 5,66.3,Zone 5
2025-06-09 01:42:58,KERALA,ERNAKULAM,DHGROUND_KGOV,25.0,97.0,27.0,Zone 4,60.3,Zone 5,27.0,Zone 4,59.2,Zone 5,33.9,Zone 4,62.4,Zone 5,48.3,Zone 5,64.8,Zone 5,60.3,Zone 5,66.7,Zone 5
2025-06-09 01:42:58,KERALA,ERNAKULAM,IDAMALAYAR DAM,24.3,100.0,26.3,Zone 4,60.0,Zone 5,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
2025-06-09 01:42:58,KERALA,ERNAKULAM,KADAVANTHRA_KGOV,24.6,97.0,26.1,Zone 4,59.4,Zone 5,26.1,Zone 4,56.4,Zone 5,32.9,Zone 4,61.7,Zone 5,44.1,Zone 5,64.2,Zone 5,59.4,Zone 5,66.1,Zone 5
2025-06-09 01:42:58,KERALA,ERNAKULAM,KALAMASSERY,24.0,90.0,25.0,Zone 3,51.8,Zone 5,25.0,Zone 3,47.0,Zone 5,31.1,Zone 4,59.7,Zone 5,36.8,Zone 4,62.4,Zone 5,51.8,Zone 5,64.6,Zone 5
2025-06-09 01:42:58,KERALA,ERNAKULAM,KOOTHATTUKULAM,24.2,100.0,25.4,Zone 4,59.1,Zone 5,25.4,Zone 4,55.3,Zone 5,32.2,Zone 4,61.4,Zone 5,42.9,Zone 5,64.0,Zone 5,59.1,Zone 5,65.9,Zone 5
2025-06-09 01:42:58,KERALA,ERNAKULAM,MATTANCHERRY,25.6,100.0,28.2,Zone 4,61.8,Zone 5,28.2,Zone 4,60.7,Zone 5,35.6,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
2025-06-09 01:42:58,KERALA,IDUKKI,AYYAPPANKOVIL,22.3,100.0,23.7,Zone 3,49.5,Zone 5,23.7,Zone 3,44.7,Zone 5,29.4,Zone 4,59.2,Zone 5,35.1,Zone 4,62.0,Zone 5,49.5,Zone 5,64.2,Zone 5
2025-06-09 01:42:58,KERALA,IDUKKI,KUNDALA DAM,15.2,100.0,14.3,Zone 3,29.0,Zone 4,14.3,Zone 3,28.2,Zone 4,21.4,Zone 3,32.4,Zone 4,24.9,Zone 3,36.4,Zone 4,29.0,Zone 4,47.3,Zone 5
2025-06-09 01:42:58,KERALA,IDUKKI,PAMPADUMPARA,20.3,100.0,21.4,Zone 3,36.8,Zone 5,21.4,Zone 3,35.4,Zone 4,26.4,Zone 4,48.3,Zone 5,31.6,Zone 4,59.5,Zone 5,36.8,Zone 5,61.9,Zone 5
2025-06-09 01:42:58,KERALA,ERNAKULAM,CHOONDI,24.6,100.0,26.3,Zone 4,60.0,Zone 5,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
2025-06-09 01:42:58,KARNATAKA,GADAG,GADAG,24.5,90.0,25.7,Zone 4,55.2,Zone 5,25.7,Zone 4,50.5,Zone 5,32.0,Zone 4,60.4,Zone 5,37.9,Zone 5,63.1,Zone 5,55.2,Zone 5,65.1,Zone 5
2025-06-09 01:42:58,KARNATAKA,DAVANAGERE,DAVANAGERE,24.3,97.0,26.1,Zone 4,59.4,Zone 5,26.1,Zone 4,56.4,Zone 5,32.9,Zone 4,61.7,Zone 5,44.1,Zone 5,64.2,Zone 5,59.4,Zone 5,66.1,Zone 5
2025-06-09 01:42:58,KARNATAKA,DAKSHINA_KANNADA,MANGALURU,25.7,100.0,28.2,Zone 4,61.8,Zone 5,28.2,Zone 4,60.7,Zone 5,35.6,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
2025-06-09 01:42:58,JHARKHAND,BOKARO,KV_BOKARO,27.8,99.0,34.6,Zone 4,66.0,Zone 5,34.6,Zone 4,65.1,Zone 5,58.6,Zone 5,67.5,Zone 5,63.1,Zone 5,69.2,Zone 5,66.0,Zone 5,72.3,Zone 6
2025-06-09 01:42:58,JHARKHAND,DEOGHAR,DEOGHAR_AWS400,28.3,74.0,31.3,Zone 4,60.9,Zone 5,31.3,Zone 4,59.8,Zone 5,37.8,Zone 4,63.0,Zone 5,51.4,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
2025-06-09 01:42:58,JHARKHAND,GARHWA,GARHWA_KVK,28.0,66.0,29.5,Zone 4,55.6,Zone 5,29.5,Zone 4,51.1,Zone 5,35.2,Zone 4,60.5,Zone 5,40.5,Zone 4,63.2,Zone 5,55.6,Zone 5,65.2,Zone 5
2025-06-09 01:42:58,JHARKHAND,GUMLA,GUMLA-BISHNUPUR_KVK,24.1,91.0,25.0,Zone 3,52.7,Zone 5,25.0,Zone 3,47.9,Zone 5,31.2,Zone 4,59.9,Zone 5,36.9,Zone 4,62.6,Zone 5,52.7,Zone 5,64.7,Zone 5
2025-06-09 01:42:58,JHARKHAND,HAZARIBAGH,BARHI,27.5,81.0,30.2,Zone 4,61.0,Zone 5,30.2,Zone 4,59.9,Zone 5,36.9,Zone 4,63.0,Zone 5,51.8,Zone 5,65.3,Zone 5,61.0,Zone 5,67.1,Zone 5
2025-06-09 01:42:58,JHARKHAND,JAMTARA,KVJAMTARA,28.0,100.0,34.8,Zone 4,66.3,Zone 5,34.8,Zone 4,65.3,Zone 5,59.2,Zone 5,67.7,Zone 5,63.4,Zone 5,69.3,Zone 5,66.3,Zone 5,72.8,Zone 6
2025-06-09 01:42:58,JHARKHAND,KIRIBURU,KVMEGHAHATUBURU,25.0,100.0,27.2,Zone 4,60.9,Zone 5,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
2025-06-09 01:42:58,JHARKHAND,KODARMA,KODARMA,28.1,81.0,31.3,Zone 4,61.8,Zone 5,31.3,Zone 4,60.7,Zone 5,38.1,Zone 4,63.8,Zone 5,55.7,Zone 5,66.0,Zone 5,61.8,Zone 5,67.7,Zone 5
2025-06-09 01:42:58,JHARKHAND,LATEHAR,NETARHAT,25.1,65.0,25.1,Zone 3,39.8,Zone 4,25.1,Zone 3,38.6,Zone 4,30.4,Zone 4,48.7,Zone 5,35.2,Zone 4,59.5,Zone 5,39.8,Zone 4,62.0,Zone 5
2025-06-09 01:42:58,JHARKHAND,RANCHI,MC_RANCHI,26.4,100.0,30.5,Zone 4,63.6,Zone 5,30.5,Zone 4,62.5,Zone 5,44.2,Zone 5,65.3,Zone 5,60.2,Zone 5,67.3,Zone 5,63.6,Zone 5,68.8,Zone 5
2025-06-09 01:42:58,JHARKHAND,SARAIKELA,SARAIKELA,27.7,100.0,33.2,Zone 4,65.4,Zone 5,33.2,Zone 4,64.4,Zone 5,54.9,Zone 5,66.9,Zone 5,62.3,Zone 5,68.7,Zone 5,65.4,Zone 5,71.1,Zone 6
2025-06-09 01:42:58,JHARKHAND,SIMDEGA,BANO-SIMDEGA_KVK,26.5,74.0,27.8,Zone 4,54.1,Zone 5,27.8,Zone 4,49.4,Zone 5,33.7,Zone 4,60.2,Zone 5,39.1,Zone 4,62.9,Zone 5,54.1,Zone 5,65.0,Zone 5
2025-06-09 01:42:58,JHARKHAND,SIMDEGA,SIMDEGA,28.1,89.0,32.5,Zone 4,63.7,Zone 5,32.5,Zone 4,62.7,Zone 5,45.1,Zone 5,65.4,Zone 5,60.4,Zone 5,67.4,Zone 5,63.7,Zone 5,69.0,Zone 5
2025-06-09 01:42:58,KARNATAKA,BAGALKOT,BAGALKOT_KVK,22.8,100.0,24.3,Zone 3,53.0,Zone 5,24.3,Zone 3,48.2,Zone 5,30.3,Zone 4,59.9,Zone 5,36.1,Zone 4,62.6,Zone 5,53.0,Zone 5,64.8,Zone 5
2025-06-09 01:42:58,KARNATAKA,BANGALORE_URBAN,BANGALORE,23.6,84.0,24.2,Zone 3,43.5,Zone 5,24.2,Zone 3,39.2,Zone 5,29.8,Zone 4,55.0,Zone 5,35.1,Zone 4,60.9,Zone 5,43.5,Zone 5,63.2,Zone 5
2025-06-09 01:42:58,KARNATAKA,BANGALORE_URBAN,ELECTRONIC_CITY(NICE),19.7,99.0,20.1,Zone 3,34.9,Zone 4,20.1,Zone 3,33.8,Zone 4,25.1,Zone 3,42.0,Zone 5,30.1,Zone 4,55.6,Zone 5,34.9,Zone 4,60.7,Zone 5
2025-06-09 01:42:58,KARNATAKA,BANGALORE_URBAN,GOPAL_NAGAR,24.0,93.0,25.1,Zone 3,54.3,Zone 5,25.1,Zone 3,49.6,Zone 5,31.4,Zone 4,60.2,Zone 5,37.2,Zone 4,62.9,Zone 5,54.3,Zone 5,65.0,Zone 5
2025-06-09 01:42:58,KARNATAKA,BANGALORE_URBAN,MADHAVARA(NICE),23.1,100.0,24.3,Zone 3,53.0,Zone 5,24.3,Zone 3,48.2,Zone 5,30.3,Zone 4,59.9,Zone 5,36.1,Zone 4,62.6,Zone 5,53.0,Zone 5,64.8,Zone 5
2025-06-09 01:42:58,KARNATAKA,BIDAR,BASAVAKALYAN,23.1,99.0,24.3,Zone 3,52.2,Zone 5,24.3,Zone 3,47.4,Zone 5,30.2,Zone 4,59.8,Zone 5,36.0,Zone 4,62.5,Zone 5,52.2,Zone 5,64.6,Zone 5
2025-06-09 01:42:58,KARNATAKA,CHAMARAJANAGAR,HARDANHALLY_KVK,24.1,81.0,24.7,Zone 3,44.2,Zone 5,24.7,Zone 3,39.8,Zone 5,30.3,Zone 4,55.6,Zone 5,35.6,Zone 4,61.0,Zone 5,44.2,Zone 5,63.3,Zone 5
2025-06-09 01:42:58,KARNATAKA,CHIKMAGALUR,MUDIGERE_KVK,21.2,100.0,22.0,Zone 3,39.6,Zone 5,22.0,Zone 3,36.2,Zone 4,27.1,Zone 4,51.3,Zone 5,32.5,Zone 4,60.1,Zone 5,39.6,Zone 5,62.5,Zone 5
2025-06-09 01:42:58,KERALA,IDUKKI,SENGULAM DAM,21.6,100.0,22.6,Zone 3,42.7,Zone 5,22.6,Zone 3,38.4,Zone 5,27.8,Zone 4,54.2,Zone 5,33.3,Zone 4,60.7,Zone 5,42.7,Zone 5,63.1,Zone 5
2025-06-09 01:42:58,JHARKHAND,BOKARO,BOKARO_KVK,27.1,99.0,31.6,Zone 4,64.2,Zone 5,31.6,Zone 4,63.2,Zone 5,48.2,Zone 5,65.9,Zone 5,61.0,Zone 5,67.8,Zone 5,64.2,Zone 5,69.3,Zone 5
2025-06-09 01:42:58,KERALA,IDUKKI,UDUMBANNOOR,23.8,100.0,25.4,Zone 4,59.1,Zone 5,25.4,Zone 4,55.3,Zone 5,32.2,Zone 4,61.4,Zone 5,42.9,Zone 5,64.0,Zone 5,59.1,Zone 5,65.9,Zone 5
2025-06-09 01:42:58,KERALA,IDUKKI,VELLATHOOVAL,23.3,100.0,24.8,Zone 3,56.4,Zone 5,24.8,Zone 3,51.8,Zone 5,31.2,Zone 4,60.7,Zone 5,39.2,Zone 5,63.3,Zone 5,56.4,Zone 5,65.3,Zone 5
2025-06-09 01:42:58,KERALA,PALAKKAD,KOLLENGODE,27.1,89.0,30.2,Zone 4,62.0,Zone 5,30.2,Zone 4,60.9,Zone 5,37.3,Zone 4,63.9,Zone 5,56.5,Zone 5,66.1,Zone 5,62.0,Zone 5,67.8,Zone 5
2025-06-09 01:42:58,KERALA,PALAKKAD,MALAMPUZHA DAM,25.2,100.0,27.2,Zone 4,60.9,Zone 5,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
2025-06-09 01:42:58,KERALA,PALAKKAD,MANGALAM_DAM,25.0,100.0,27.2,Zone 4,60.9,Zone 5,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
2025-06-09 01:42:58,KERALA,PALAKKAD,MANKARA,27.2,86.0,29.8,Zone 4,61.3,Zone 5,29.8,Zone 4,60.2,Zone 5,36.7,Zone 4,63.3,Zone 5,53.3,Zone 5,65.6,Zone 5,61.3,Zone 5,67.3,Zone 5
2025-06-09 01:42:58,KERALA,PALAKKAD,MANNARKKAD,24.4,100.0,26.3,Zone 4,60.0,Zone 5,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
2025-06-09 01:42:58,KERALA,PALAKKAD,OTTAPALAM,25.6,100.0,28.2,Zone 4,61.8,Zone 5,28.2,Zone 4,60.7,Zone 5,35.6,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
2025-06-09 01:42:58,KERALA,PALAKKAD,PARAMBIKULAM,22.7,100.0,23.7,Zone 3,49.5,Zone 5,23.7,Zone 3,44.7,Zone 5,29.4,Zone 4,59.2,Zone 5,35.1,Zone 4,62.0,Zone 5,49.5,Zone 5,64.2,Zone 5
2025-06-09 01:42:58,KERALA,PALAKKAD,PATTAMBI_KVK,25.6,97.0,27.9,Zone 4,61.1,Zone 5,27.9,Zone 4,60.0,Zone 5,35.1,Zone 4,63.2,Zone 5,52.6,Zone 5,65.5,Zone 5,61.1,Zone 5,67.2,Zone 5
2025-06-09 01:42:58,KERALA,PALAKKAD,POTHUNDY DAM,27.1,88.0,30.1,Zone 4,61.8,Zone 5,30.1,Zone 4,60.7,Zone 5,37.1,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
2025-06-09 01:42:58,KERALA,PALAKKAD,KANJIRAPUZHA,36.0,91.0,77.4,Zone 6,88.0,Zone 6,77.4,Zone 6,86.3,Zone 6,81.0,Zone 6,89.8,Zone 6,84.5,Zone 6,93.2,Zone 6,88.0,Zone 6,96.6,Zone 6
2025-06-09 01:42:58,KERALA,PALAKKAD,VANNAMADA,26.1,100.0,29.3,Zone 4,62.7,Zone 5,29.3,Zone 4,61.6,Zone 5,39.3,Zone 5,64.5,Zone 5,59.1,Zone 5,66.6,Zone 5,62.7,Zone 5,68.2,Zone 5
2025-06-09 01:42:58,KERALA,PATHANAMTHITTA,LAHA,23.3,100.0,24.8,Zone 3,56.4,Zone 5,24.8,Zone 3,51.8,Zone 5,31.2,Zone 4,60.7,Zone 5,39.2,Zone 5,63.3,Zone 5,56.4,Zone 5,65.3,Zone 5
2025-06-09 01:42:58,KERALA,PATHANAMTHITTA,PATHANAMTHITTA,25.2,100.0,27.2,Zone 4,60.9,Zone 5,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
2025-06-09 01:42:58,KERALA,PATHANAMTHITTA,THIRUVALLA_KALLUNKAL,21.9,100.0,23.2,Zone 3,46.0,Zone 5,23.2,Zone 3,41.4,Zone 5,28.6,Zone 4,57.0,Zone 5,34.2,Zone 4,61.4,Zone 5,46.0,Zone 5,63.6,Zone 5
2025-06-09 01:42:58,KERALA,PATHANAMTHITTA,ULANADU,24.6,100.0,26.3,Zone 4,60.0,Zone 5,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
2025-06-09 01:42:58,KERALA,PATHANAMTHITTA,VENKURINJI,24.9,100.0,27.2,Zone 4,60.9,Zone 5,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
2025-06-09 01:42:58,KERALA,THIRUVANANTHAPURAM,PERUMKADAVILA,23.2,100.0,24.3,Zone 3,53.0,Zone 5,24.3,Zone 3,48.2,Zone 5,30.3,Zone 4,59.9,Zone 5,36.1,Zone 4,62.6,Zone 5,53.0,Zone 5,64.8,Zone 5
2025-06-09 01:42:58,KERALA,THIRUVANANTHAPURAM,PIRAPPANCODE,24.2,100.0,25.4,Zone 4,59.1,Zone 5,25.4,Zone 4,55.3,Zone 5,32.2,Zone 4,61.4,Zone 5,42.9,Zone 5,64.0,Zone 5,59.1,Zone 5,65.9,Zone 5
2025-06-09 01:42:58,KERALA,THIRUVANANTHAPURAM,PONMUDI,20.3,99.0,21.4,Zone 3,36.5,Zone 4,21.4,Zone 3,35.3,Zone 4,26.3,Zone 4,47.7,Zone 5,31.6,Zone 4,59.3,Zone 5,36.5,Zone 4,61.8,Zone 5
2025-06-09 01:42:58,KERALA,THIRUVANANTHAPURAM,THATTATHUMALA,24.2,100.0,25.4,Zone 4,59.1,Zone 5,25.4,Zone 4,55.3,Zone 5,32.2,Zone 4,61.4,Zone 5,42.9,Zone 5,64.0,Zone 5,59.1,Zone 5,65.9,Zone 5
2025-06-09 01:42:58,KERALA,PATHANAMTHITTA,KONNI,23.7,98.0,24.8,Zone 3,54.9,Zone 5,24.8,Zone 3,50.2,Zone 5,31.0,Zone 4,60.3,Zone 5,37.6,Zone 5,63.0,Zone 5,54.9,Zone 5,65.1,Zone 5
2025-06-09 01:42:58,KERALA,MALAPPURAM,VAKKAD,28.6,100.0,40.0,Zone 5,67.2,Zone 5,40.0,Zone 5,66.3,Zone 5,60.6,Zone 5,68.5,Zone 5,64.5,Zone 5,71.0,Zone 6,67.2,Zone 5,74.4,Zone 6
2025-06-09 01:42:58,KERALA,MALAPPURAM,THENNALA,26.5,100.0,30.5,Zone 4,63.6,Zone 5,30.5,Zone 4,62.5,Zone 5,44.2,Zone 5,65.3,Zone 5,60.2,Zone 5,67.3,Zone 5,63.6,Zone 5,68.8,Zone 5
2025-06-09 01:42:58,KERALA,MALAPPURAM,THAVANUR_KVK,27.5,93.0,31.9,Zone 4,63.8,Zone 5,31.9,Zone 4,62.8,Zone 5,45.5,Zone 5,65.5,Zone 5,60.5,Zone 5,67.5,Zone 5,63.8,Zone 5,69.0,Zone 5
2025-06-09 01:42:58,KERALA,KANNUR,CHEMBERI,25.7,92.0,27.5,Zone 4,60.1,Zone 5,27.5,Zone 4,58.9,Zone 5,34.3,Zone 4,62.2,Zone 5,47.4,Zone 5,64.7,Zone 5,60.1,Zone 5,66.5,Zone 5
2025-06-09 01:42:58,KERALA,KANNUR,CHERUVANCHERY,25.2,100.0,27.2,Zone 4,60.9,Zone 5,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
2025-06-09 01:42:58,KERALA,KANNUR,KANNUR-ICAR,27.1,100.0,31.8,Zone 4,64.5,Zone 5,31.8,Zone 4,63.5,Zone 5,49.5,Zone 5,66.1,Zone 5,61.3,Zone 5,68.0,Zone 5,64.5,Zone 5,69.5,Zone 6
2025-06-09 01:42:58,KERALA,KANNUR,PERINGOME,24.8,98.0,27.1,Zone 4,60.5,Zone 5,27.1,Zone 4,59.4,Zone 5,34.1,Zone 4,62.6,Zone 5,49.3,Zone 5,65.0,Zone 5,60.5,Zone 5,66.8,Zone 5
2025-06-09 01:42:58,KERALA,KASARAGOD,KUDLU_AFMU,25.9,100.0,29.3,Zone 4,62.7,Zone 5,29.3,Zone 4,61.6,Zone 5,39.3,Zone 5,64.5,Zone 5,59.1,Zone 5,66.6,Zone 5,62.7,Zone 5,68.2,Zone 5
2025-06-09 01:42:58,KERALA,KASARAGOD,MADIKKAI,25.3,100.0,28.2,Zone 4,61.8,Zone 5,28.2,Zone 4,60.7,Zone 5,35.6,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
