LOGGED_AT (IST),STATE,DISTRICT,STATION,TEMP,RH,EHI (in shade °C),Light Work Heat Stress Zone,EHI_350 (in shade °C),Hard Labor Heat Stress Zone,EHI_3_shade,Zone_3_shade,EHI_3_sun,Zone_3_sun,EHI_4_shade,Zone_4_shade,EHI_4_sun,Zone_4_sun,EHI_5_shade,Zone_5_shade,EHI_5_sun,Zone_5_sun,EHI_6_shade,Zone_6_shade,EHI_6_sun,Zone_6_sun
2025-08-18 12:47:00,GUJARAT,ARAWALI,MODASA,29.9,80.0,36.0,Zone 4,64.9,Zone 5,36.0,Zone 4,64.0,Zone 5,52.5,Zone 5,66.5,Zone 5,61.8,Zone 5,68.3,Zone 5,64.9,Zone 5,70.4,Zone 6
2025-08-18 12:47:00,ARUNACHAL_PRADESH,UPPER_SIANG,TUTING,33.1,55.0,37.0,Zone 4,62.6,Zone 5,37.0,Zone 4,61.6,Zone 5,43.0,Zone 4,64.5,Zone 5,59.0,Zone 5,66.6,Zone 5,62.6,Zone 5,68.2,Zone 5
2025-08-18 12:47:00,ARUNACHAL_PRADESH,UPPER_SUBHANSERI,DAPORIJO,40.4,36.0,46.8,Zone 4,66.3,Zone 5,46.8,Zone 4,65.4,Zone 5,59.3,Zone 5,67.7,Zone 5,63.5,Zone 5,69.4,Zone 6,66.3,Zone 5,72.9,Zone 6
2025-08-18 12:47:00,ARUNACHAL_PRADESH,WEST_KAMENG,DIRANG,29.2,60.0,30.4,Zone 4,55.4,Zone 5,30.4,Zone 4,50.9,Zone 5,36.0,Zone 4,60.5,Zone 5,41.2,Zone 4,63.1,Zone 5,55.4,Zone 5,65.2,Zone 5
2025-08-18 12:47:00,ARUNACHAL_PRADESH,WEST_KAMENG,DIRANG,29.2,60.0,30.4,Zone 4,55.4,Zone 5,30.4,Zone 4,50.9,Zone 5,36.0,Zone 4,60.5,Zone 5,41.2,Zone 4,63.1,Zone 5,55.4,Zone 5,65.2,Zone 5
2025-08-18 12:47:00,ARUNACHAL_PRADESH,WEST_KAMENG,KALAKTANG,27.5,100.0,33.2,Zone 4,65.4,Zone 5,33.2,Zone 4,64.4,Zone 5,54.9,Zone 5,66.9,Zone 5,62.3,Zone 5,68.7,Zone 5,65.4,Zone 5,71.1,Zone 6
2025-08-18 12:47:00,ARUNACHAL_PRADESH,WEST_SIANG,ALONG,34.0,56.0,39.6,Zone 4,64.5,Zone 5,39.6,Zone 4,63.5,Zone 5,49.5,Zone 5,66.1,Zone 5,61.3,Zone 5,68.0,Zone 5,64.5,Zone 5,69.6,Zone 6
2025-08-18 12:47:00,ARUNACHAL_PRADESH,WEST_SIANG,YOMCHA,32.4,60.0,37.2,Zone 4,63.4,Zone 5,37.2,Zone 4,62.4,Zone 5,43.5,Zone 4,65.2,Zone 5,60.0,Zone 5,67.2,Zone 5,63.4,Zone 5,68.7,Zone 5
2025-08-18 12:47:00,ASSAM,BARPETA,BARPETA,34.3,56.0,40.9,Zone 4,65.2,Zone 5,40.9,Zone 4,64.3,Zone 5,54.2,Zone 5,66.8,Zone 5,62.2,Zone 5,68.6,Zone 5,65.2,Zone 5,70.9,Zone 6
2025-08-18 12:47:00,ASSAM,BONGAIGAON,BONGAIGAON,33.2,72.0,44.7,Zone 5,67.8,Zone 5,44.7,Zone 5,67.0,Zone 5,61.5,Zone 5,69.0,Zone 5,65.3,Zone 5,72.1,Zone 6,67.8,Zone 5,75.6,Zone 6
2025-08-18 12:47:00,ASSAM,BONGAIGAON,MANIKPUR,32.9,100.0,70.8,Zone 6,81.5,Zone 6,70.8,Zone 6,79.9,Zone 6,74.5,Zone 6,83.4,Zone 6,78.0,Zone 6,86.8,Zone 6,81.5,Zone 6,90.2,Zone 6
2025-08-18 12:47:00,ARUNACHAL_PRADESH,UPPER_SIANG,YINGKIONG,32.7,87.0,62.0,Zone 5,72.8,Zone 6,62.0,Zone 5,71.4,Zone 6,66.6,Zone 5,74.9,Zone 6,69.3,Zone 5,78.4,Zone 6,72.8,Zone 6,81.8,Zone 6
2025-08-18 12:47:00,GUJARAT,BANASKANTHA,AMBAJI_TEMPLE,31.3,77.0,39.7,Zone 4,66.7,Zone 5,39.7,Zone 4,65.8,Zone 5,59.9,Zone 5,68.0,Zone 5,63.9,Zone 5,70.1,Zone 6,66.7,Zone 5,73.5,Zone 6
2025-08-18 12:47:00,ASSAM,KARBI_ANGLONG(EAST),BAKULIA,31.4,92.0,61.0,Zone 5,71.9,Zone 6,61.0,Zone 5,70.5,Zone 6,65.8,Zone 5,74.0,Zone 6,68.8,Zone 5,77.5,Zone 6,71.9,Zone 6,80.9,Zone 6
2025-08-18 12:47:00,GUJARAT,BANASKANTHA,THARAD_AWS400,29.9,77.0,35.2,Zone 4,64.2,Zone 5,35.2,Zone 4,63.1,Zone 5,47.7,Zone 5,65.8,Zone 5,60.9,Zone 5,67.8,Zone 5,64.2,Zone 5,69.2,Zone 5
2025-08-18 12:47:00,KERALA,ERNAKULAM,KALAMASSERY,29.5,71.0,32.9,Zone 4,61.8,Zone 5,32.9,Zone 4,60.7,Zone 5,39.4,Zone 4,63.7,Zone 5,55.4,Zone 5,65.9,Zone 5,61.8,Zone 5,67.6,Zone 5
2025-08-18 12:47:00,KERALA,ERNAKULAM,KOOTHATTUKULAM,28.7,84.0,32.9,Zone 4,63.4,Zone 5,32.9,Zone 4,62.4,Zone 5,43.2,Zone 5,65.1,Zone 5,60.0,Zone 5,67.2,Zone 5,63.4,Zone 5,68.7,Zone 5
2025-08-18 12:47:00,KERALA,ERNAKULAM,MATTANCHERRY,31.2,57.0,33.4,Zone 4,60.2,Zone 5,33.4,Zone 4,59.1,Zone 5,39.2,Zone 4,62.4,Zone 5,47.9,Zone 5,64.8,Zone 5,60.2,Zone 5,66.6,Zone 5
2025-08-18 12:47:00,KERALA,ERNAKULAM,ODAKKALI,29.2,75.0,32.5,Zone 4,62.0,Zone 5,32.5,Zone 4,60.9,Zone 5,39.2,Zone 4,63.9,Zone 5,56.5,Zone 5,66.1,Zone 5,62.0,Zone 5,67.8,Zone 5
2025-08-18 12:47:00,KERALA,ERNAKULAM,PALLURUTHY,29.2,96.0,39.9,Zone 5,67.2,Zone 5,39.9,Zone 5,66.2,Zone 5,60.5,Zone 5,68.4,Zone 5,64.5,Zone 5,70.9,Zone 6,67.2,Zone 5,74.4,Zone 6
2025-08-18 12:47:00,KERALA,IDUKKI,ANAYIRANKAL DAM,21.0,81.0,21.1,Zone 3,35.5,Zone 4,21.1,Zone 3,34.5,Zone 4,26.2,Zone 4,39.5,Zone 5,31.0,Zone 4,53.2,Zone 5,35.5,Zone 4,60.2,Zone 5
2025-08-18 12:47:00,KERALA,IDUKKI,AYYAPPANKOVIL,24.8,88.0,26.4,Zone 4,56.8,Zone 5,26.4,Zone 4,52.3,Zone 5,32.7,Zone 4,60.8,Zone 5,39.6,Zone 5,63.4,Zone 5,56.8,Zone 5,65.4,Zone 5
2025-08-18 12:47:00,KERALA,IDUKKI,KOVILKADAVU,23.6,83.0,24.2,Zone 3,42.7,Zone 5,24.2,Zone 3,38.6,Zone 4,29.7,Zone 4,54.3,Zone 5,35.0,Zone 4,60.7,Zone 5,42.7,Zone 5,63.1,Zone 5
2025-08-18 12:47:00,KERALA,IDUKKI,KUNDALA DAM,19.6,89.0,19.6,Zone 3,34.1,Zone 4,19.6,Zone 3,33.1,Zone 4,24.9,Zone 3,37.5,Zone 4,29.5,Zone 4,50.4,Zone 5,34.1,Zone 4,59.6,Zone 5
2025-08-18 12:47:00,KERALA,IDUKKI,PAMPADUMPARA,19.8,100.0,20.8,Zone 3,35.8,Zone 4,20.8,Zone 3,34.6,Zone 4,25.7,Zone 4,45.4,Zone 5,30.9,Zone 4,58.4,Zone 5,35.8,Zone 4,61.4,Zone 5
2025-08-18 12:47:00,KERALA,IDUKKI,PEERMADE,20.1,98.0,20.7,Zone 3,35.6,Zone 4,20.7,Zone 3,34.4,Zone 4,25.6,Zone 4,44.2,Zone 5,30.7,Zone 4,57.4,Zone 5,35.6,Zone 4,61.2,Zone 5
2025-08-18 12:47:00,KERALA,IDUKKI,SENGULAM DAM,23.5,95.0,24.6,Zone 3,52.5,Zone 5,24.6,Zone 3,47.7,Zone 5,30.7,Zone 4,59.8,Zone 5,36.5,Zone 4,62.6,Zone 5,52.5,Zone 5,64.7,Zone 5
2025-08-18 12:47:00,KERALA,IDUKKI,VATTAVADA,20.0,70.0,19.3,Zone 3,33.3,Zone 4,19.3,Zone 3,32.5,Zone 4,24.8,Zone 3,36.6,Zone 4,29.1,Zone 4,42.5,Zone 5,33.3,Zone 4,54.6,Zone 5
2025-08-18 12:47:00,KERALA,IDUKKI,VELLATHOOVAL,22.8,100.0,24.3,Zone 3,53.0,Zone 5,24.3,Zone 3,48.2,Zone 5,30.3,Zone 4,59.9,Zone 5,36.1,Zone 4,62.6,Zone 5,53.0,Zone 5,64.8,Zone 5
2025-08-18 12:47:00,KERALA,KANNUR,CHERUVANCHERY,25.4,100.0,28.2,Zone 4,61.8,Zone 5,28.2,Zone 4,60.7,Zone 5,35.6,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
2025-08-18 12:47:00,KERALA,KANNUR,KANNUR-ICAR,25.2,100.0,27.2,Zone 4,60.9,Zone 5,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
2025-08-18 12:47:00,KERALA,KANNUR,PERINGOME,27.7,84.0,30.6,Zone 4,61.7,Zone 5,30.6,Zone 4,60.6,Zone 5,37.5,Zone 4,63.7,Zone 5,55.1,Zone 5,65.9,Zone 5,61.7,Zone 5,67.6,Zone 5
2025-08-18 12:47:00,KERALA,KASARAGOD,KUDLU_AFMU,23.6,100.0,24.8,Zone 3,56.4,Zone 5,24.8,Zone 3,51.8,Zone 5,31.2,Zone 4,60.7,Zone 5,39.2,Zone 5,63.3,Zone 5,56.4,Zone 5,65.3,Zone 5
2025-08-18 12:47:00,KERALA,KASARAGOD,MADIKKAI,26.6,83.0,28.6,Zone 4,59.8,Zone 5,28.6,Zone 4,57.8,Zone 5,35.0,Zone 4,62.0,Zone 5,45.9,Zone 5,64.4,Zone 5,59.8,Zone 5,66.3,Zone 5
2025-08-18 12:47:00,KERALA,ERNAKULAM,KADAVANTHRA_KGOV,29.5,86.0,36.1,Zone 4,65.6,Zone 5,36.1,Zone 4,64.7,Zone 5,56.3,Zone 5,67.1,Zone 5,62.6,Zone 5,68.8,Zone 5,65.6,Zone 5,71.6,Zone 6
2025-08-18 12:47:00,KERALA,KASARAGOD,PANATHUR,27.4,90.0,31.5,Zone 4,63.1,Zone 5,31.5,Zone 4,62.0,Zone 5,41.6,Zone 5,64.9,Zone 5,59.6,Zone 5,66.9,Zone 5,63.1,Zone 5,68.5,Zone 5
2025-08-18 12:47:00,KERALA,ERNAKULAM,DHGROUND_KGOV,29.9,81.0,36.2,Zone 4,65.2,Zone 5,36.2,Zone 4,64.2,Zone 5,54.0,Zone 5,66.7,Zone 5,62.1,Zone 5,68.5,Zone 5,65.2,Zone 5,70.9,Zone 6
2025-08-18 12:47:00,KERALA,ERNAKULAM,BOAT_JETTY_KGOV,28.6,87.0,33.5,Zone 4,64.1,Zone 5,33.5,Zone 4,63.1,Zone 5,47.5,Zone 5,65.8,Zone 5,60.9,Zone 5,67.7,Zone 5,64.1,Zone 5,69.2,Zone 5
2025-08-18 12:47:00,KARNATAKA,BANGALORE_URBAN,MADHAVARA(NICE),24.0,89.0,25.0,Zone 3,51.0,Zone 5,25.0,Zone 3,46.2,Zone 5,31.0,Zone 4,59.5,Zone 5,36.6,Zone 4,62.3,Zone 5,51.0,Zone 5,64.4,Zone 5
2025-08-18 12:47:00,KARNATAKA,BIDAR,BASAVAKALYAN,23.2,100.0,24.3,Zone 3,53.0,Zone 5,24.3,Zone 3,48.2,Zone 5,30.3,Zone 4,59.9,Zone 5,36.1,Zone 4,62.6,Zone 5,53.0,Zone 5,64.8,Zone 5
2025-08-18 12:47:00,KARNATAKA,BIJAPUR,TIDAGUNDI_AMFU,24.5,91.0,25.7,Zone 4,56.0,Zone 5,25.7,Zone 4,51.4,Zone 5,32.1,Zone 4,60.6,Zone 5,38.8,Zone 5,63.2,Zone 5,56.0,Zone 5,65.3,Zone 5
2025-08-18 12:47:00,KARNATAKA,CHAMARAJANAGAR,HARDANHALLY_KVK,25.3,77.0,26.4,Zone 4,50.5,Zone 5,26.4,Zone 4,45.7,Zone 5,32.3,Zone 4,59.4,Zone 5,37.7,Zone 4,62.2,Zone 5,50.5,Zone 5,64.3,Zone 5
2025-08-18 12:47:00,KARNATAKA,CHITRADURGA,HIRIYUR,24.2,100.0,25.4,Zone 4,59.1,Zone 5,25.4,Zone 4,55.3,Zone 5,32.2,Zone 4,61.4,Zone 5,42.9,Zone 5,64.0,Zone 5,59.1,Zone 5,65.9,Zone 5
2025-08-18 12:47:00,KARNATAKA,DAKSHINA_KANNADA,MANGALURU,26.1,94.0,28.7,Zone 4,61.4,Zone 5,28.7,Zone 4,60.3,Zone 5,35.8,Zone 4,63.4,Zone 5,53.7,Zone 5,65.6,Zone 5,61.4,Zone 5,67.4,Zone 5
2025-08-18 12:47:00,KARNATAKA,DAVANAGERE,DAVANAGERE,24.7,92.0,25.8,Zone 4,56.8,Zone 5,25.8,Zone 4,52.2,Zone 5,32.2,Zone 4,60.8,Zone 5,39.6,Zone 5,63.4,Zone 5,56.8,Zone 5,65.4,Zone 5
2025-08-18 12:47:00,KARNATAKA,GADAG,GADAG,24.8,90.0,26.5,Zone 4,58.3,Zone 5,26.5,Zone 4,54.0,Zone 5,33.0,Zone 4,61.1,Zone 5,41.4,Zone 5,63.7,Zone 5,58.3,Zone 5,65.7,Zone 5
2025-08-18 12:47:00,KARNATAKA,GULBARGA,RADDEWADGI,24.6,94.0,25.9,Zone 4,58.3,Zone 5,25.9,Zone 4,53.9,Zone 5,32.5,Zone 4,61.1,Zone 5,41.4,Zone 5,63.7,Zone 5,58.3,Zone 5,65.7,Zone 5
2025-08-18 12:47:00,KARNATAKA,HASSAN,HASSAN,21.9,100.0,23.2,Zone 3,46.0,Zone 5,23.2,Zone 3,41.4,Zone 5,28.6,Zone 4,57.0,Zone 5,34.2,Zone 4,61.4,Zone 5,46.0,Zone 5,63.6,Zone 5
2025-08-18 12:47:00,KARNATAKA,HAVERI,HANUMAN MATTI_KVK,25.0,82.0,26.0,Zone 4,51.7,Zone 5,26.0,Zone 4,46.9,Zone 5,32.0,Zone 4,59.7,Zone 5,37.5,Zone 4,62.4,Zone 5,51.7,Zone 5,64.5,Zone 5
2025-08-18 12:47:00,KARNATAKA,KODAGU,GONIKOPPAL_KVK,21.0,100.0,22.0,Zone 3,39.6,Zone 5,22.0,Zone 3,36.2,Zone 4,27.1,Zone 4,51.3,Zone 5,32.5,Zone 4,60.1,Zone 5,39.6,Zone 5,62.5,Zone 5
2025-08-18 12:47:00,KARNATAKA,KOLAR,TAMAKA_KVK,25.9,85.0,27.8,Zone 4,59.4,Zone 5,27.8,Zone 4,56.4,Zone 5,34.3,Zone 4,61.7,Zone 5,44.1,Zone 5,64.2,Zone 5,59.4,Zone 5,66.1,Zone 5
2025-08-18 12:47:00,KARNATAKA,KOPPAL,GANGAVATHI_KVK,26.4,78.0,28.1,Zone 4,57.7,Zone 5,28.1,Zone 4,53.3,Zone 5,34.3,Zone 4,61.0,Zone 5,40.6,Zone 5,63.6,Zone 5,57.7,Zone 5,65.6,Zone 5
2025-08-18 12:47:00,KARNATAKA,MANDYA,MANDYA_KVK,23.5,92.0,24.5,Zone 3,50.1,Zone 5,24.5,Zone 3,45.3,Zone 5,30.4,Zone 4,59.3,Zone 5,36.1,Zone 4,62.1,Zone 5,50.1,Zone 5,64.3,Zone 5
2025-08-18 12:47:00,KARNATAKA,RAMANAGARA,CHANDURAYANGHALLI_KVK,22.5,92.0,23.4,Zone 3,43.4,Zone 5,23.4,Zone 3,39.0,Zone 5,28.8,Zone 4,54.8,Zone 5,34.2,Zone 4,60.9,Zone 5,43.4,Zone 5,63.2,Zone 5
2025-08-18 12:47:00,KERALA,ALAPPUZHA,KARUMADI,30.3,59.0,32.9,Zone 4,60.0,Zone 5,32.9,Zone 4,58.7,Zone 5,38.7,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
2025-08-18 12:47:00,KERALA,ALAPPUZHA,KAYAMKULAM,31.3,84.0,50.9,Zone 5,68.6,Zone 5,50.9,Zone 5,67.8,Zone 5,62.7,Zone 5,70.1,Zone 6,66.2,Zone 5,73.6,Zone 6,68.6,Zone 5,77.0,Zone 6
2025-08-18 12:47:00,KERALA,ERNAKULAM,ALUVA,29.7,78.0,34.2,Zone 4,63.6,Zone 5,34.2,Zone 4,62.6,Zone 5,44.3,Zone 5,65.3,Zone 5,60.2,Zone 5,67.3,Zone 5,63.6,Zone 5,68.8,Zone 5
2025-08-18 12:47:00,KERALA,ERNAKULAM,CHOONDI,30.3,74.0,35.8,Zone 4,64.2,Zone 5,35.8,Zone 4,63.2,Zone 5,48.0,Zone 5,65.8,Zone 5,61.0,Zone 5,67.8,Zone 5,64.2,Zone 5,69.3,Zone 5
2025-08-18 12:47:00,KARNATAKA,BANGALORE_URBAN,GOPAL_NAGAR,24.3,94.0,25.9,Zone 4,58.3,Zone 5,25.9,Zone 4,53.9,Zone 5,32.5,Zone 4,61.1,Zone 5,41.4,Zone 5,63.7,Zone 5,58.3,Zone 5,65.7,Zone 5
2025-08-18 12:47:00,KERALA,KASARAGOD,PILICODE,26.0,38.0,25.0,Zone 3,37.4,Zone 4,25.0,Zone 3,36.6,Zone 4,29.6,Zone 4,40.4,Zone 4,33.6,Zone 4,45.5,Zone 5,37.4,Zone 4,57.3,Zone 5
2025-08-18 12:47:00,KERALA,KOLLAM,KARUVELIL_TKMIT,30.9,74.0,37.2,Zone 4,65.0,Zone 5,37.2,Zone 4,64.0,Zone 5,53.0,Zone 5,66.6,Zone 5,61.9,Zone 5,68.4,Zone 5,65.0,Zone 5,70.6,Zone 6
2025-08-18 12:47:00,KERALA,PATHANAMTHITTA,THIRUVALLA_KALLUNKAL,24.5,74.0,24.9,Zone 3,41.5,Zone 5,24.9,Zone 3,39.1,Zone 4,30.5,Zone 4,53.2,Zone 5,35.5,Zone 4,60.5,Zone 5,41.5,Zone 5,62.9,Zone 5
2025-08-18 12:47:00,KERALA,PATHANAMTHITTA,ULANADU,28.8,76.0,32.7,Zone 4,62.2,Zone 5,32.7,Zone 4,61.2,Zone 5,39.4,Zone 4,64.1,Zone 5,57.6,Zone 5,66.3,Zone 5,62.2,Zone 5,68.0,Zone 5
2025-08-18 12:47:00,KERALA,THIRUVANANTHAPURAM,PONMUDI,20.4,100.0,21.4,Zone 3,36.8,Zone 5,21.4,Zone 3,35.4,Zone 4,26.4,Zone 4,48.3,Zone 5,31.6,Zone 4,59.5,Zone 5,36.8,Zone 5,61.9,Zone 5
2025-08-18 12:47:00,KERALA,THIRUVANANTHAPURAM,THATTATHUMALA,30.1,80.0,36.0,Zone 4,64.9,Zone 5,36.0,Zone 4,64.0,Zone 5,52.5,Zone 5,66.5,Zone 5,61.8,Zone 5,68.3,Zone 5,64.9,Zone 5,70.4,Zone 6
2025-08-18 12:47:00,KERALA,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,29.3,81.0,34.8,Zone 4,64.3,Zone 5,34.8,Zone 4,63.4,Zone 5,48.9,Zone 5,66.0,Zone 5,61.1,Zone 5,67.9,Zone 5,64.3,Zone 5,69.4,Zone 6
2025-08-18 12:47:00,KERALA,THIRUVANANTHAPURAM,VARKALA,29.9,77.0,35.2,Zone 4,64.2,Zone 5,35.2,Zone 4,63.1,Zone 5,47.7,Zone 5,65.8,Zone 5,60.9,Zone 5,67.8,Zone 5,64.2,Zone 5,69.2,Zone 5
2025-08-18 12:47:00,KERALA,THRISSUR,ATHIRAPPILLY,27.3,100.0,33.2,Zone 4,65.4,Zone 5,33.2,Zone 4,64.4,Zone 5,54.9,Zone 5,66.9,Zone 5,62.3,Zone 5,68.7,Zone 5,65.4,Zone 5,71.1,Zone 6
2025-08-18 12:47:00,KERALA,THRISSUR,LOWER_SHOLAYAR,21.8,100.0,23.2,Zone 3,46.0,Zone 5,23.2,Zone 3,41.4,Zone 5,28.6,Zone 4,57.0,Zone 5,34.2,Zone 4,61.4,Zone 5,46.0,Zone 5,63.6,Zone 5
2025-08-18 12:47:00,KERALA,THRISSUR,MUNAKKAL,28.7,81.0,32.4,Zone 4,62.7,Zone 5,32.4,Zone 4,61.6,Zone 5,39.4,Zone 4,64.5,Zone 5,59.1,Zone 5,66.6,Zone 5,62.7,Zone 5,68.2,Zone 5
2025-08-18 12:47:00,KERALA,THRISSUR,PEECHI,28.1,100.0,34.8,Zone 4,66.3,Zone 5,34.8,Zone 4,65.3,Zone 5,59.2,Zone 5,67.7,Zone 5,63.4,Zone 5,69.3,Zone 5,66.3,Zone 5,72.8,Zone 6
2025-08-18 12:47:00,KERALA,THRISSUR,PERINGALKUTHU,24.7,100.0,26.3,Zone 4,60.0,Zone 5,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
2025-08-18 12:47:00,KERALA,THRISSUR,VELLANIKKARA,30.1,84.0,37.1,Zone 4,66.0,Zone 5,37.1,Zone 4,65.0,Zone 5,58.3,Zone 5,67.4,Zone 5,63.1,Zone 5,69.1,Zone 5,66.0,Zone 5,72.2,Zone 6
2025-08-18 12:47:00,KERALA,WAYANAD,KABANIGIRI,21.5,100.0,22.6,Zone 3,42.7,Zone 5,22.6,Zone 3,38.4,Zone 5,27.8,Zone 4,54.2,Zone 5,33.3,Zone 4,60.7,Zone 5,42.7,Zone 5,63.1,Zone 5
2025-08-18 12:47:00,KERALA,WAYANAD,KALPETA,20.9,100.0,22.0,Zone 3,39.6,Zone 5,22.0,Zone 3,36.2,Zone 4,27.1,Zone 4,51.3,Zone 5,32.5,Zone 4,60.1,Zone 5,39.6,Zone 5,62.5,Zone 5
2025-08-18 12:47:00,KERALA,WAYANAD,KARAPUZHA,22.1,92.0,22.8,Zone 3,40.3,Zone 5,22.8,Zone 3,37.1,Zone 4,28.1,Zone 4,52.0,Zone 5,33.4,Zone 4,60.2,Zone 5,40.3,Zone 5,62.6,Zone 5
2025-08-18 12:47:00,KERALA,WAYANAD,PADAMALA,20.1,100.0,20.8,Zone 3,35.8,Zone 4,20.8,Zone 3,34.6,Zone 4,25.7,Zone 4,45.4,Zone 5,30.9,Zone 4,58.4,Zone 5,35.8,Zone 4,61.4,Zone 5
2025-08-18 12:47:00,LADAKH,KARGIL,PADUM_KVK,20.5,35.0,17.8,Zone 3,31.6,Zone 4,17.8,Zone 3,31.1,Zone 4,24.2,Zone 3,34.6,Zone 4,28.0,Zone 4,37.9,Zone 4,31.6,Zone 4,41.1,Zone 4
2025-08-18 12:47:00,LADAKH,LEH,CHUCHOT_YOKMA,26.0,25.0,24.3,Zone 3,36.0,Zone 4,24.3,Zone 3,35.4,Zone 4,28.7,Zone 4,38.8,Zone 4,32.4,Zone 4,42.0,Zone 4,36.0,Zone 4,48.0,Zone 5
2025-08-18 12:47:00,GUJARAT,BANASKANTHA,DANTEWADA_AMFU,35.6,69.0,61.9,Zone 5,72.7,Zone 6,61.9,Zone 5,71.3,Zone 6,66.5,Zone 5,74.8,Zone 6,69.3,Zone 5,78.3,Zone 6,72.7,Zone 6,81.7,Zone 6
2025-08-18 12:47:00,KERALA,PATHANAMTHITTA,RANNI_CHETHACKAL,30.6,70.0,34.9,Zone 4,63.1,Zone 5,34.9,Zone 4,62.1,Zone 5,41.7,Zone 5,64.9,Zone 5,59.6,Zone 5,67.0,Zone 5,63.1,Zone 5,68.5,Zone 5
2025-08-18 12:47:00,KERALA,KOLLAM,CHAVARA,28.7,66.0,30.3,Zone 4,58.5,Zone 5,30.3,Zone 4,54.2,Zone 5,36.2,Zone 4,61.2,Zone 5,41.6,Zone 5,63.8,Zone 5,58.5,Zone 5,65.7,Zone 5
2025-08-18 12:47:00,KERALA,PATHANAMTHITTA,LAHA,28.1,76.0,30.6,Zone 4,60.6,Zone 5,30.6,Zone 4,59.5,Zone 5,37.0,Zone 4,62.7,Zone 5,49.9,Zone 5,65.1,Zone 5,60.6,Zone 5,66.9,Zone 5
2025-08-18 12:47:00,KERALA,PALAKKAD,VANNAMADA,27.0,100.0,31.8,Zone 4,64.5,Zone 5,31.8,Zone 4,63.5,Zone 5,49.5,Zone 5,66.1,Zone 5,61.3,Zone 5,68.0,Zone 5,64.5,Zone 5,69.5,Zone 6
2025-08-18 12:47:00,KERALA,KOLLAM,PARIPPALLY,31.2,72.0,36.6,Zone 4,64.5,Zone 5,36.6,Zone 4,63.5,Zone 5,49.7,Zone 5,66.1,Zone 5,61.3,Zone 5,68.0,Zone 5,64.5,Zone 5,69.6,Zone 6
2025-08-18 12:47:00,KERALA,KOLLAM,THENMALA,29.6,70.0,32.7,Zone 4,61.5,Zone 5,32.7,Zone 4,60.4,Zone 5,39.1,Zone 4,63.5,Zone 5,54.2,Zone 5,65.7,Zone 5,61.5,Zone 5,67.5,Zone 5
2025-08-18 12:47:00,KERALA,KOTTAYAM,KOTTAYAM,29.3,76.0,33.8,Zone 4,63.1,Zone 5,33.8,Zone 4,62.0,Zone 5,41.4,Zone 5,64.9,Zone 5,59.6,Zone 5,66.9,Zone 5,63.1,Zone 5,68.5,Zone 5
2025-08-18 12:47:00,KERALA,KOTTAYAM,KUMARAKOM_AFMU,31.3,85.0,53.0,Zone 5,68.8,Zone 5,53.0,Zone 5,68.0,Zone 5,63.1,Zone 5,70.6,Zone 6,66.5,Zone 5,74.0,Zone 6,68.8,Zone 5,77.5,Zone 6
2025-08-18 12:47:00,KERALA,KOTTAYAM,VADAVATHOOR,29.3,85.0,35.8,Zone 4,65.4,Zone 5,35.8,Zone 4,64.4,Zone 5,54.9,Zone 5,66.9,Zone 5,62.3,Zone 5,68.7,Zone 5,65.4,Zone 5,71.2,Zone 6
2025-08-18 12:47:00,KERALA,KOTTAYAM,VAIKKOM,30.3,58.0,32.7,Zone 4,59.7,Zone 5,32.7,Zone 4,57.6,Zone 5,38.5,Zone 4,62.0,Zone 5,45.6,Zone 5,64.4,Zone 5,59.7,Zone 5,66.3,Zone 5
2025-08-18 12:47:00,KERALA,KOZHIKODE,KUNNAMANGALAM,24.7,100.0,26.3,Zone 4,60.0,Zone 5,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
2025-08-18 12:47:00,KERALA,KOZHIKODE,URUMI,23.9,100.0,25.4,Zone 4,59.1,Zone 5,25.4,Zone 4,55.3,Zone 5,32.2,Zone 4,61.4,Zone 5,42.9,Zone 5,64.0,Zone 5,59.1,Zone 5,65.9,Zone 5
2025-08-18 12:47:00,KERALA,KOZHIKODE,VADAKARA,26.4,94.0,29.7,Zone 4,62.2,Zone 5,29.7,Zone 4,61.2,Zone 5,37.3,Zone 5,64.1,Zone 5,57.6,Zone 5,66.3,Zone 5,62.2,Zone 5,68.0,Zone 5
2025-08-18 12:47:00,KERALA,KOZHIKODE,VILANGAD,24.6,99.0,26.2,Zone 4,59.8,Zone 5,26.2,Zone 4,57.9,Zone 5,33.1,Zone 4,62.0,Zone 5,46.1,Zone 5,64.5,Zone 5,59.8,Zone 5,66.3,Zone 5
